white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,7,1,3,6,2,24,26,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,0,0,0,KRBKRNvK,DRAW,K7/8/8/8/1k1n4/4R1B1/2r5/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,6,7,7,2,6,19,31,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,7k/n3K3/8/7r/8/8/5B2/3R4 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,4,7,5,0,4,25,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,2,1,KRBKRNvK,DRAW,8/1n6/7k/4K2B/5R2/3r4/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,6,3,1,1,2,4,6,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,0,KRBKRNvK,DRAW,8/R4B2/8/8/6K1/8/1k6/1n4r1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,2,0,1,2,5,27,19,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,3,0,0,KRBKRNvK,DRAW,8/1R6/7B/7r/8/2K3n1/k7/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,0,5,4,6,1,22,18,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,2,1,0,KRBKRNvK,DRAW,8/7n/8/5k2/7R/8/2r5/3B3K b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,7,4,5,4,1,28,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,1,0,KRBKRNvK,DRAW,5K2/8/4k3/2R5/8/r2n1B2/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,2,0,0,7,4,6,21,23,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,2,0,0,KRBKRNvK,DRAW,k7/2n2R2/7B/r7/8/8/8/2K5 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,5,5,4,1,2,2,7,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,1,KRBKRNvK,DRAW,6B1/3n4/5K2/8/8/3r4/4k3/R7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,7,1,3,4,2,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,2,0,KRBKRNvK,DRAW,2K5/8/R7/8/Bkr5/3n4/8/8 w - - 0 1
