gene,chRCC_mean,onco_mean,norm_mean,diff_ch_oc,p_mwu
MRPS18B,0.7502214452214453,0.8718851981351982,0.9621763782190915,-0.12166375291375287,4.019973092747168e-05
HEPACAM2,0.9732619463869464,0.7336858974358975,0.6563232219868533,0.2395760489510489,4.019973092747168e-05
PEX3,0.5588840326340326,0.7717890442890443,0.340948865965698,-0.21290501165501163,4.019973092747168e-05
RBM42,0.8423615967365968,0.7280011655011653,0.8330552079731885,0.11436043123543149,4.019973092747168e-05
FAM149B1,0.3536392773892773,0.4873659673659674,0.8239835757965642,-0.13372668997669007,4.019973092747168e-05
PLEKHF1,0.6563024475524476,0.5517278554778555,0.5283607587416816,0.10457459207459208,4.019973092747168e-05
NMT1,0.6679516317016317,0.7475480769230768,0.7448072264782478,-0.07959644522144504,4.019973092747168e-05
RPS6KC1,0.2683114801864802,0.43406177156177156,0.605452505857759,-0.16575029137529135,4.019973092747168e-05
RASSF5,0.5271066433566435,0.4169055944055943,0.7633599184784063,0.11020104895104915,4.019973092747168e-05
EIF4G1,0.9271182983682984,0.881095571095571,0.8500006957594002,0.04602272727272738,4.019973092747168e-05
PTOV1,0.9158406177156178,0.8394230769230772,0.9432035545812546,0.0764175407925406,4.019973092747168e-05
SCRN3,0.36860722610722607,0.5896969696969697,0.4896123121583419,-0.22108974358974365,4.019973092747168e-05
ACTR2,0.8164160839160839,0.894740675990676,0.9389936750118546,-0.07832459207459208,4.019973092747168e-05
CEP57L1,0.11104166666666662,0.14852418414918409,0.3560752105207385,-0.03748251748251746,4.019973092747168e-05
ZMYND19,0.7081046037296036,0.5473062354312354,0.55251966590704,0.16079836829836824,4.019973092747168e-05
BRMS1,0.7603234265734266,0.692784090909091,0.598829946769054,0.06753933566433556,4.019973092747168e-05
FBXO9,0.8912558275058273,0.9343152680652681,0.495957637886133,-0.043059440559440776,4.019973092747168e-05
OAZ1,0.9964102564102565,0.9939889277389277,0.9972490743723985,0.0024213286713288262,4.36218203670625e-05
BANF1,0.9668910256410256,0.9363053613053613,0.9212635847022846,0.03058566433566423,4.387902033622725e-05
POLG2,0.49602564102564106,0.5903613053613055,0.6241304345499135,-0.09433566433566443,4.387902033622725e-05
NAA38,0.7951150932400934,0.878243006993007,0.8386362687600817,-0.08312791375291351,4.7970125697313665e-05
NAP1L4,0.9223149766899768,0.8720833333333332,0.9216660547551944,0.05023164335664354,4.806323050630934e-05
RPAIN,0.7832094988344988,0.855576923076923,0.8174530710284715,-0.07236742424242426,4.806323050630934e-05
BOLA3,0.8774679487179485,0.9572261072261072,0.9515751457615944,-0.0797581585081587,4.806323050630934e-05
STX2,0.6444172494172494,0.7612543706293706,0.7374642888107974,-0.1168371212121212,4.806323050630934e-05
LINC01089,0.7954093822843823,0.7159120046620047,0.5693848737624849,0.07949737762237763,4.806323050630934e-05
GTF3C3,0.5074548368298369,0.7052709790209789,0.7497910045802376,-0.19781614219114196,4.806323050630934e-05
MRPS34,0.8269915501165502,0.7466025641025643,0.6480934586842013,0.08038898601398592,4.806323050630934e-05
TMEM237,0.1752229020979021,0.2941331585081584,0.7079598086554609,-0.11891025641025632,4.806323050630934e-05
KRT8,0.9629516317016318,0.8850305944055944,0.8473653732321023,0.07792103729603739,4.806323050630934e-05
INPPL1,0.8625772144522145,0.7871707459207459,0.8249287381814562,0.0754064685314686,4.806323050630934e-05
GOPC,0.6047144522144522,0.7316783216783218,0.6628194739844856,-0.12696386946386962,4.806323050630934e-05
TBC1D2B,0.8177797202797203,0.6883522727272727,0.6569563630408325,0.12942744755244762,4.806323050630934e-05
COMMD1,0.8111917249417249,0.8801631701631701,0.9332756031431199,-0.06897144522144527,4.806323050630934e-05
UFC1,0.8981148018648019,0.9450903263403263,0.9266391288664151,-0.046975524475524444,4.806323050630934e-05
KRT18,0.9829516317016317,0.9582692307692307,0.5716846261791784,0.02468240093240104,4.806323050630934e-05
RPF2,0.67643648018648,0.7850174825174825,0.8774896144529567,-0.10858100233100254,4.806323050630934e-05
IMP4,0.7852316433566434,0.8660023310023309,0.8700075249055105,-0.08077068764568751,4.806323050630934e-05
PSMD14,0.8687718531468532,0.9390428321678324,0.8782613721873926,-0.07027097902097912,4.806323050630934e-05
DOCK1,0.8456774475524476,0.939010780885781,0.6899754985651301,-0.09333333333333349,4.806323050630934e-05
PEX7,0.7153088578088578,0.8272581585081586,0.7876751039089906,-0.11194930069930087,4.806323050630934e-05
MRPS23,0.571544289044289,0.7237762237762237,0.7504658911982153,-0.15223193473193475,4.806323050630934e-05
ESRRA,0.9188053613053613,0.8729050116550116,0.7732263219696198,0.045900349650349725,4.806323050630934e-05
AKT1,0.9164423076923077,0.8528496503496503,0.9069009698886039,0.0635926573426574,4.806323050630934e-05
DNM2,0.846177156177156,0.7818531468531469,0.7649398275158927,0.06432400932400917,4.806323050630934e-05
TLR1,0.04724650349650343,0.11374417249417247,0.39805840311443313,-0.06649766899766904,4.806323050630934e-05
C19orf48,0.8131949300699299,0.7216069347319347,0.7350023709339554,0.09158799533799522,4.806323050630934e-05
ATG16L1,0.41323572261072256,0.48300990675990685,0.7308337017290155,-0.06977418414918429,4.806323050630934e-05
TMEM220,0.6011742424242423,0.7435445804195805,0.41537050258447855,-0.14237033799533816,4.806323050630934e-05
THADA,0.5260926573426573,0.6127826340326341,0.6719307109269549,-0.0866899766899768,5.72616429410046e-05
MRPS5,0.923369755244755,0.9607546620046619,0.8266809814703217,-0.03738490675990691,5.72616429410046e-05
AQP6,0.7543181818181818,0.9846649184149183,0.6319138414375032,-0.23034673659673655,5.72616429410046e-05
TMEM208,0.8889015151515153,0.8174358974358975,0.850094890878166,0.07146561771561777,5.72616429410046e-05
SNRPB,0.9415792540792541,0.9136786130536131,0.9124360035151906,0.02790064102564105,5.737063008488556e-05
MRPL23,0.9049329836829837,0.8227972027972028,0.9079628057728764,0.08213578088578088,5.737063008488556e-05
C2orf42,0.4725786713286713,0.5710460372960373,0.744643455419484,-0.098467365967366,5.737063008488556e-05
TDP2,0.6782517482517482,0.8153758741258742,0.6282204294227016,-0.13712412587412603,5.737063008488556e-05
CWC22,0.33867569930069935,0.4617657342657342,0.5272983876578705,-0.12309003496503484,5.737063008488556e-05
CDC34,0.8224621212121214,0.7304589160839161,0.627410672521036,0.09200320512820526,5.737063008488556e-05
MPZL3,0.2396707459207459,0.14335227272727272,0.11705188545445393,0.09631847319347317,5.737063008488556e-05
SPAG7,0.8701777389277389,0.9234061771561772,0.8387604350530008,-0.05322843822843837,5.737063008488556e-05
TMEM256,0.7520789627039626,0.8336582167832168,0.972334465458757,-0.08157925407925426,5.737063008488556e-05
DLG3,0.7565981934731935,0.6441113053613055,0.5788579055929423,0.112486888111888,5.737063008488556e-05
ALDH1L1,0.8187121212121211,0.9176252913752914,0.8698844290116683,-0.09891317016317025,5.737063008488556e-05
MFF,0.85875,0.9257255244755244,0.828757555679484,-0.06697552447552435,5.737063008488556e-05
BAHD1,0.80319493006993,0.7425,0.44212726830944377,0.060694930069929987,5.737063008488556e-05
ABI2,0.7933158508158508,0.8779108391608391,0.1624721294840355,-0.08459498834498835,5.737063008488556e-05
ASPHD2,0.6914641608391608,0.3821357808857809,0.48487633144265174,0.30932837995338,5.737063008488556e-05
LIX1L,0.6435780885780886,0.7666491841491843,0.5251313647267112,-0.12307109557109563,5.737063008488556e-05
TENM2,0.2536145104895105,0.6389204545454544,0.2936853947257156,-0.3853059440559439,5.737063008488556e-05
FBXO2,0.7573426573426574,0.5771241258741259,0.7007608396638518,0.1802185314685315,5.737063008488556e-05
CHMP1A,0.8285970279720279,0.7430113636363634,0.8191485831662619,0.0855856643356645,5.737063008488556e-05
TRUB1,0.7411829836829839,0.8443312937062937,0.3195590812122483,-0.10314831002330982,5.737063008488556e-05
ARL6IP1,0.9647727272727274,0.9278904428904429,0.9763495323961631,0.03688228438228458,5.737063008488556e-05
MTMR4,0.715658508158508,0.8296736596736597,0.8240435181448702,-0.11401515151515174,5.737063008488556e-05
PHKG2,0.7080346736596735,0.6046445221445221,0.5940457980949038,0.10339015151515141,5.737063008488556e-05
FAM8A1,0.7920017482517483,0.8820920745920747,0.7561470342987975,-0.09009032634032643,5.737063008488556e-05
ADAT2,0.1464962121212121,0.24922639860139859,0.09739882320325481,-0.10273018648018648,5.737063008488556e-05
NBR1,0.8550145687645688,0.9244726107226107,0.24948219444655545,-0.06945804195804184,5.737063008488556e-05
UBE2F,0.5991287878787879,0.7294726107226107,0.8434295158263856,-0.13034382284382284,5.737063008488556e-05
CDC123,0.7716797785547787,0.8354807692307692,0.75838523876857,-0.06380099067599054,5.737063008488556e-05
SLC10A3,0.6519900932400933,0.5100874125874125,0.6913600597710843,0.14190268065268075,5.737063008488556e-05
EEF1E1,0.5347071678321679,0.7157736013986012,0.90852904688455,-0.18106643356643337,5.737063008488556e-05
EEF2,0.9974592074592075,0.9956993006993005,0.9934320312642163,0.001759906759907004,6.79866336346401e-05
ACTN4,0.9608974358974358,0.9335926573426574,0.9326301524997566,0.02730477855477842,6.81136155945822e-05
PAIP2,0.8617365967365967,0.9462776806526808,0.949668765005657,-0.08454108391608406,6.824077944638085e-05
RPS12,0.9907604895104895,0.996637529137529,0.9989231785286506,-0.00587703962703956,6.824077944638085e-05
KDELR1,0.9862092074592076,0.9807022144522145,0.9580414265850736,0.005506993006993088,6.824077944638085e-05
NR2C2AP,0.637087703962704,0.5588024475524475,0.6501989336684396,0.07828525641025652,6.824077944638085e-05
DUSP11,0.6535780885780885,0.7514423076923077,0.7989854757549258,-0.09786421911421916,6.836812536001055e-05
BTF3L4,0.72252331002331,0.8405477855477855,0.7300111000384273,-0.11802447552447548,6.836812536001055e-05
HSPBP1,0.7171328671328671,0.6558770396270396,0.528609626527058,0.061255827505827476,6.836812536001055e-05
TMEM106C,0.9759790209790211,0.9492220279720278,0.9287917014100368,0.0267569930069933,6.836812536001055e-05
DPY30,0.8348557692307692,0.9198091491841491,0.33927957860529134,-0.08495337995337993,6.836812536001055e-05
OLA1,0.91618006993007,0.9588927738927738,0.3703152646401157,-0.04271270396270388,6.836812536001055e-05
CTBP1,0.9713986013986011,0.9528962703962702,0.8803154680159404,0.018502331002330896,6.836812536001055e-05
TLK2,0.6088243006993006,0.6939233682983683,0.6586839871509294,-0.08509906759906771,6.836812536001055e-05
UPF1,0.839823717948718,0.719965034965035,0.7274614094372804,0.11985868298368307,6.836812536001055e-05
SSB,0.6506468531468532,0.764707167832168,0.9012471219644821,-0.11406031468531475,6.836812536001055e-05
SCO1,0.47248251748251746,0.64238344988345,0.9026472039570512,-0.16990093240093251,6.836812536001055e-05
RALB,0.7831818181818181,0.8778671328671328,0.9066451445092274,-0.09468531468531471,6.836812536001055e-05
METTL23,0.7888417832167833,0.869007867132867,0.8160390738479025,-0.08016608391608371,6.836812536001055e-05
KIF13B,0.9557255244755246,0.8902054195804197,0.8381128436114835,0.06552010489510496,6.836812536001055e-05
ADO,0.7041768648018648,0.7896241258741259,0.8273216153178388,-0.08544726107226108,6.836812536001055e-05
LGALS9,0.5944172494172494,0.51194493006993,0.38453605157610904,0.08247231934731936,6.836812536001055e-05
TATDN1,0.6884120046620048,0.8063228438228439,0.7601166092754361,-0.11791083916083911,6.836812536001055e-05
UBE2I,0.9501617132867133,0.9150611888111888,0.9170697611190378,0.035100524475524475,6.836812536001055e-05
PERP,0.8910110722610723,0.9540064102564101,0.8187140011410454,-0.06299533799533774,6.836812536001055e-05
BCL7B,0.7882400932400933,0.7139189976689977,0.5776692274180583,0.07432109557109556,6.836812536001055e-05
MRPL33,0.8782765151515153,0.9324781468531467,0.9844652981971268,-0.05420163170163139,6.836812536001055e-05
LETM1,0.7876136363636362,0.6842103729603728,0.5663770523564301,0.10340326340326345,6.836812536001055e-05
MIDN,0.7926121794871793,0.6004895104895104,0.8658436724964168,0.19212266899766894,6.836812536001055e-05
SPCS3,0.9435198135198135,0.8957575757575758,0.6658347881840787,0.04776223776223776,6.836812536001055e-05
PIBF1,0.2939801864801864,0.40837995337995336,0.5548622342868091,-0.11439976689976694,6.836812536001055e-05
ORMDL1,0.8342686480186481,0.9011844405594406,0.9015832272746248,-0.0669157925407925,6.836812536001055e-05
SPINT1,0.9154574592074594,0.6613053613053613,0.6436732456961929,0.25415209790209803,6.836812536001055e-05
GHITM,0.9754924242424242,0.9886159673659675,0.9938794580783554,-0.013123543123543246,6.836812536001055e-05
ZNF750,0.048522727272727224,0.14143648018648014,0.21697363928193347,-0.09291375291375292,6.836812536001055e-05
RMND1,0.49651223776223774,0.5838170163170163,0.6740677626839615,-0.08730477855477858,6.836812536001055e-05
EXOSC1,0.5326209207459207,0.6548921911421911,0.8539536795503468,-0.12227127039627039,6.836812536001055e-05
RAD51C,0.5103496503496504,0.59942162004662,0.7298312729935102,-0.08907196969696962,6.836812536001055e-05
PTRHD1,0.8453001165501167,0.9101748251748252,0.6583457410426329,-0.06487470862470845,6.836812536001055e-05
ADRB1,0.5132459207459207,0.9373630536130535,0.21139311369457872,-0.4241171328671328,6.836812536001055e-05
MCRS1,0.7832954545454547,0.7050262237762238,0.8894085081741027,0.07826923076923087,6.836812536001055e-05
LMAN1,0.9900437062937062,0.9826981351981352,0.6669223136461967,0.007345571095570991,7.445038497294429e-05
PLCL1,0.3987441724941725,0.8184280303030304,0.782692931405616,-0.41968385780885786,7.445038497294429e-05
SUCLG1,0.981593822843823,0.9907430069930072,0.9824112023685794,-0.009149184149184197,8.119175548227944e-05
PEMT,0.5773062354312354,0.6560358391608392,0.8517604318418036,-0.0787296037296038,8.119175548227944e-05
NPIPA1,0.9864189976689978,0.9767511655011656,0.6950363454006557,0.00966783216783218,8.119175548227944e-05
HADHB,0.9798106060606061,0.9924533799533798,0.9175963974648669,-0.012642773892773684,8.119175548227944e-05
TFIP11,0.7751719114219114,0.8529254079254077,0.803139159372789,-0.07775349650349628,8.119175548227944e-05
STAT1,0.8450407925407925,0.9172727272727272,0.9279129037679118,-0.07223193473193479,8.119175548227944e-05
PPP4C,0.8864364801864802,0.8318356643356642,0.8551835680896909,0.054600815850816,8.119175548227944e-05
OST4,0.9264597902097902,0.9636101398601398,0.9762574780755509,-0.03715034965034958,8.134028075983559e-05
ADAP1,0.8741724941724942,0.758336247086247,0.9171200698756519,0.11583624708624718,8.134028075983559e-05
VAPB,0.8928613053613055,0.8509615384615385,0.473265177456111,0.04189976689976693,8.134028075983559e-05
GIN1,0.39835664335664334,0.5610402097902099,0.5603111007877066,-0.16268356643356652,8.134028075983559e-05
MRPL30,0.821497668997669,0.8981614219114217,0.6599706068413485,-0.07666375291375271,8.134028075983559e-05
PRSS8,0.8324708624708624,0.431048951048951,0.9548184549645645,0.4014219114219114,8.134028075983559e-05
EXTL2,0.7389277389277389,0.8607357226107227,0.6833904034441161,-0.12180798368298384,8.134028075983559e-05
SBF2,0.8331104312354313,0.7108071095571095,0.631296221170139,0.12230332167832181,8.134028075983559e-05
SLC35B1,0.8191958041958041,0.8709731934731935,0.8875374505877025,-0.051777389277389396,8.134028075983559e-05
BCL2,0.8861669580419581,0.7054924242424243,0.7955634099061152,0.1806745337995338,8.134028075983559e-05
GATAD2A,0.8834833916083916,0.7856497668997668,0.8484165051256061,0.09783362470862478,8.134028075983559e-05
COMMD7,0.938170163170163,0.907380536130536,0.9466705771912943,0.030789627039626954,8.134028075983559e-05
STON1,0.2143385780885781,0.3977097902097902,0.43922059961615506,-0.1833712121212121,8.134028075983559e-05
DAP3,0.7771197552447553,0.8510955710955711,0.8693085543083028,-0.07397581585081581,8.134028075983559e-05
FAM89B,0.8218502331002331,0.7431730769230769,0.7804750645183043,0.0786771561771562,8.134028075983559e-05
ZNHIT3,0.6418866550116549,0.7744434731934731,0.9425345551581997,-0.1325568181818182,8.134028075983559e-05
TAB2,0.5254341491841492,0.7366564685314684,0.5314226353011194,-0.21122231934731917,8.134028075983559e-05
DIP2C,0.7267307692307692,0.8770979020979018,0.6821027133546199,-0.15036713286713266,8.134028075983559e-05
ABI1,0.526650641025641,0.7054006410256409,0.7930982808320427,-0.17874999999999996,8.134028075983559e-05
RTN4IP1,0.4004181235431235,0.5335096153846153,0.7494254632954807,-0.13309149184149177,8.134028075983559e-05
MUT,0.8458479020979023,0.9326311188811187,0.9304765095570582,-0.08678321678321643,8.134028075983559e-05
CLYBL,0.6987951631701633,0.8389932983682985,0.922502036434244,-0.14019813519813518,8.134028075983559e-05
NKX6-1,0.5140879953379954,0.3429268648018648,0.08826403748109402,0.17116113053613063,8.134028075983559e-05
MRPS9,0.6245367132867133,0.7434265734265734,0.8182387439509072,-0.11888986013986003,8.134028075983559e-05
NUDCD3,0.8795920745920743,0.8065850815850817,0.6996979333805021,0.07300699300699265,8.134028075983559e-05
C5orf30,0.817878787878788,0.5092162004662005,0.5638760649132816,0.30866258741258745,8.134028075983559e-05
GMCL1,0.6812922494172493,0.8215879953379954,0.7023214815179541,-0.14029574592074612,8.134028075983559e-05
ABCF1,0.7749446386946386,0.8338986013986014,0.9168150061387387,-0.0589539627039628,8.134028075983559e-05
REEP4,0.6823776223776223,0.5971095571095569,0.366146595435176,0.08526806526806541,8.134028075983559e-05
C6orf120,0.6548441142191143,0.8062296037296037,0.628895851240218,-0.15138548951048947,8.134028075983559e-05
CGNL1,0.984128787878788,0.9727534965034965,0.9873671500945698,0.011375291375291474,8.134028075983559e-05
SNX7,0.5518706293706294,0.8065967365967365,0.7630425451521092,-0.2547261072261071,8.134028075983559e-05
PITPNM3,0.2209003496503496,0.49265734265734273,0.09543838729393474,-0.27175699300699313,8.134028075983559e-05
NUCB1,0.9600990675990676,0.9377884615384614,0.9927148638827014,0.022310606060606197,8.850728140514495e-05
HSP90AA1,0.9967395104895104,0.993467365967366,0.9954390295333808,0.0032721445221444156,9.609733213575267e-05
PLCG2,0.9923047785547786,0.9968997668997669,0.9167186702218189,-0.004594988344988282,9.626977315091617e-05
BRE,0.8243779137529137,0.8857648601398602,0.846212553426294,-0.06138694638694653,9.644244860572254e-05
ECI2,0.9133770396270399,0.9694638694638695,0.9768226487881476,-0.056086829836829666,9.644244860572254e-05
PSMD1,0.8939160839160839,0.9310343822843824,0.8284128871767262,-0.0371182983682985,9.644244860572254e-05
PAGR1,0.8058668414918414,0.7548513986013986,0.8133785969422981,0.0510154428904428,9.661535870152322e-05
SNX10,0.5544988344988345,0.8260198135198135,0.8112094332129848,-0.27152097902097894,9.661535870152322e-05
TXNDC12,0.8729909673659672,0.9257896270396272,0.9238325424868152,-0.05279865967366004,9.661535870152322e-05
DLEU1,0.5945775058275059,0.7075990675990675,0.6544013204443011,-0.11302156177156164,9.661535870152322e-05
SWT1,0.4518225524475525,0.5221153846153845,0.5338957923682687,-0.07029283216783205,9.661535870152322e-05
TSSC4,0.5909731934731935,0.48295454545454536,0.7857007528116708,0.10801864801864819,9.661535870152322e-05
