,DNAJC5B,ZNF574,NFATC1,INSM2,IL17C,NSL1,METTL6,SIX3,CCDC155,SRRM4,FEZ1,MAEL,WDR89,CYP4F2,SLAMF1,ZBTB9,LINC00599,ANKRD34A,CACNB4,AKR1E2,SEMA6A,FAM135B,AFF2,ZKSCAN3,GJA8,RAB3IL1,FOXN3-AS1,C6orf52,SOX10,FLYWCH1,OR1D2,BTNL3,LRCH4,SRD5A2,MESP1,MAP3K19,PIP5K1A,KRT83,C1orf94,NLGN2,TTTY8,C1RL-AS1,CCDC7,RASGRF1,HMGXB3,C4orf17,GRIN2A,SMYD5,SNORD8,PAK3,PLSCR1,IDH1,TMEM56,GOLGA5,GTF2B,IL13RA1,ALDH16A1,LARP7,ZNF227,GATA4,TXNL1,SPP2,PRPF38B,UPRT,CTSV,RBP4,PRDM10,CCDC90B,RTF1,CLEC4A,UNC5D,TDRD7,PTS,COQ7,CTSC,MAP3K8,ZNF326,MLLT3,AASDHPPT,ZBTB44,SAFB2,SWAP70,ATP11C,ZNF134,PHLPP1,DHX15,SIN3A,KRTAP10-12,ENAH,TEX22,PHF14,INO80C,MLN,KLHL42,SNRPD1,NKAP,TARDBP,NAMPT,L3MBTL4,KIAA0430
FEZ1,0.2542347472625234,-0.06734715379045665,0.3444358193921718,0.5623878629950171,0.15459745583029577,0.6296409867966678,0.4606850614943589,0.0586399987554988,0.12465401684986124,0.2676530155010308,0.9999999999999999,-0.0762869804487469,-0.1640140356642078,-0.13256568108611652,0.5156700499871449,0.3798107958164484,0.18470918878370418,0.3956833551678606,0.23770268248920345,0.13588754664798583,0.2174981278646726,-0.06704701306638564,0.14486975027754334,0.5627853283361564,0.22726466533540385,0.006806350553131335,0.20057817881912807,0.6608587038117186,0.43635853427431504,0.3520642085134581,0.20100302207421689,0.2355035525441008,0.31963447784666604,0.06286201221459659,0.6638961494646786,0.19313568649699842,0.07894825015981109,0.07919442000163554,0.18878457959148495,0.36760994610129194,0.16296690370776998,0.4390095715704794,0.11370006039172745,0.20982977115424264,0.5042448817363633,0.536954777510661,0.18456437181852514,0.2555710710956261,0.05276354426151,0.18139348313189885,-0.20102144061919983,-0.3912455998535801,-0.18825814410688768,-0.5867935504823292,-0.41033935796080634,-0.4169308700093074,-0.49078778802580364,-0.21601252398066176,-0.5877079537143599,-0.18743571243652302,-0.3750959870468886,-0.24819086693636663,-0.46542128361404544,-0.4121411810825457,-0.3465026305350908,0.18723936162017557,-0.4568658774166423,-0.4345481040007492,-0.5169103763895331,0.08175584040506605,-0.3860268424239942,-0.515632338454071,-0.15389594606707982,-0.279146719230845,-0.09869214710622667,-0.07204791989802956,-0.5468231366119812,-0.15571307025898468,-0.45136252180641845,-0.5160493653293947,-0.5201160082556846,-0.36200996966909404,-0.49188572562292043,-0.08282048755008506,-0.4497353121457417,-0.40960180251018796,-0.3302819513344583,-0.04813533619832763,-0.30814374631657604,-0.15631137502196693,-0.264154022713475,-0.5199193212597011,0.02853546506786299,-0.49269403101538833,-0.5160270781966518,-0.5330862603200157,-0.2613245802501229,-0.0023274215395048953,-0.46994684350701277,-0.5685209758370064
MAEL,0.2979268533377338,0.20773705156546624,-0.23792579133233313,0.18644896666328717,0.12594663678036544,0.23390893840232788,-0.2416421409731428,0.25450525535961777,0.2908442892506815,0.2155563247343651,-0.0762869804487469,1.0,0.13945150221128474,0.7592936502001875,0.1349197447840133,-0.19108608740561528,0.3546269551885963,-0.07494059231714667,0.2187560469340491,-0.2653248700280325,0.4534580957826834,0.3815925331771667,0.023866525682835628,0.2597400183028922,0.20936246783694895,0.6193054613455474,0.2685353646487235,-0.18375280149130635,0.1258019714013551,-0.4683898903944128,0.12602125168546985,-0.023741051706504174,-0.3120915738208303,0.2794315213650053,-0.08439053554035549,0.07538868834950123,-0.027807237907033724,0.2063288078210426,0.167874993824947,-0.2797310639338887,0.42135500010439453,-0.11116361677182887,-0.027356866918774786,0.21714012096818236,-0.0537127086195249,0.20696174403475695,0.24833811786943805,0.160000839818741,0.10421638130747807,0.18926088468691465,-0.3791715559841901,0.23349612388421287,-0.3518240514690254,-0.09559460372067999,-0.15749886160758492,-0.2993292392129757,0.0805338897021891,-0.3854981036705517,-0.25468528351457065,0.04501912486947946,-0.1009318488973506,-0.035330349104912756,-0.2343550909361226,-0.2268614825825338,0.6095248742980213,0.28740447945569203,-0.36164510421998425,-0.12613887461820097,0.017520580913845243,0.0558235917055794,-0.13693422863112917,-0.10182104424692372,-0.3367358597768978,-0.23938410147140332,0.02442000938268179,-0.43213435790615085,-0.32418387113056935,-0.1715149361078682,0.211289430089551,0.0015542192006970795,-0.009320500929920207,-0.3064603970210024,-0.15831363326572753,-0.14667466277147778,-0.15977798388830858,-0.4247056336835451,-0.21511538393950402,-0.2064502388400507,-0.08844760018956614,-0.3342806383583673,-0.3754519730862298,0.06963264763473362,0.1010837248774264,-0.12934121266500773,-0.3636586498733013,-0.2564286110006852,-0.17613229329857066,-0.3667322785987227,0.07582082271105664,-0.18758739468956387
WDR89,-0.007684198168549809,0.25149362178617385,0.11809030932238951,0.13685529224844514,-0.09030584578782119,0.18075831675040976,-0.2257891787784199,0.12595251443553987,0.2921170148173762,0.05147534578458736,-0.1640140356642078,0.13945150221128474,0.9999999999999997,0.15171343337243418,-0.09764588815473851,0.012564667376049679,0.16443945594575185,0.20336467077746395,0.2865137097739659,-0.130715527055417,0.22442557203116054,0.3378186418959548,0.032282436277665985,0.11950286565900972,0.03694589746813028,0.13699109461394485,0.06661744378383093,-0.20237285000224198,-0.001005916933212475,-0.17325907945482394,0.04969742760730754,0.07813052528733393,-0.09033878144732448,0.1401522361758506,-0.14333024471132783,-0.04347964201494683,0.03567433563690489,0.39579791012133103,0.14505794785085652,0.26773802479153996,0.29268440633767784,-0.08200938070536441,0.2536452729254456,0.1641690182966432,0.033530657157812394,0.12442445020095602,0.18682564405607271,-0.10242588157471073,0.08606726387402533,-0.019445053033850277,-0.20559670359543017,0.08183550057334998,-0.11156304077336282,-0.1018057071909791,-0.22106538591990677,-0.16679681543362557,0.00275724548636172,-0.1502969316594207,-0.06745970329554563,0.21841144965557358,0.2859723583674272,-0.003718498714134851,-0.1709772359476523,-0.0030746717120495627,0.25528715519055223,0.012100520280053276,-0.10641968431270529,-0.07636676768967306,0.010712611031430279,-0.08038950841148804,0.0501174303943036,-0.10873741202464086,-0.08124032419349585,-0.02872794204252367,-0.01839026554350382,-0.23630274827251396,0.019580867280685935,-0.17229144185748982,-0.08568197013999357,0.21376629189389373,-0.03342084575578728,-0.1172509175021732,0.08834683450726452,-0.17336881883285307,-0.07518098130842335,-0.0910042830537651,-0.20068547932068614,-0.008439798477897331,0.06871158017022685,-0.15744354247556214,-0.12187583858129267,-0.2334261318264056,0.05303520942726419,0.012326026155965512,-0.17736912737269062,-0.06338794085762661,0.07485460602838606,-0.3714718121242264,0.112343727101887,-0.06982110803003233
CYP4F2,0.34404247768844803,0.06353855664382932,-0.3072362230978067,0.2227584599894928,0.20407310184993874,0.13538659854076507,-0.3363901998752097,0.246813634978632,0.27616887783447575,0.24690197580024964,-0.13256568108611652,0.7592936502001875,0.15171343337243418,0.9999999999999998,0.003436873274420143,-0.3971859629977006,0.5143589046028971,-0.23004627037086806,0.392092694285016,-0.43838419005993456,0.6153509620315517,0.5188727620156005,0.17283941666016986,0.21908068541007128,0.1944681787192716,0.8445550878421455,0.21980022041015154,-0.3539561794527679,0.2822107641665888,-0.6279217033668854,0.027663148310003906,0.15852296469073401,-0.2533709851905829,0.2986799829575023,-0.2191039817233861,0.060548463966863156,-0.08126542567220485,0.338457250071943,0.21457070653953908,-0.2815945361254349,0.32705597487719973,-0.35846552462549697,0.1926018662686309,0.1920840303122467,-0.14030133260814454,0.21681344902225308,0.3729576710111785,0.24775701258134783,0.3146222471769775,0.23038267488471323,-0.46926130808789923,0.395519268963666,-0.39471491941017595,-0.10253114517650429,-0.16541994415312208,-0.1994439548677681,0.14119839305294657,-0.39719441896195695,-0.16575490303869628,0.24154118044710682,0.05126769515623375,0.09756787597956439,-0.2336882395974753,-0.21543829235754955,0.8689661542093198,0.5425224464839882,-0.45310950695252306,-0.05744476406792965,0.16052215437318493,-0.021466371670298696,-0.05052672767606604,-0.18622205645761547,-0.2980161078400894,-0.18440530857320137,0.11658534366697584,-0.4703875748822982,-0.29870403263997486,-0.11145474009976386,0.22947550420786555,0.15988828772820143,0.058638550992514374,-0.3907822278904515,-0.08808391934826498,-0.20414502150832542,-0.04089214558330025,-0.5459786972866696,-0.2808895473707741,-0.12611633213418322,-0.05122182191364377,-0.3822786107803294,-0.36806213150234235,0.26181723518877126,0.12759464398913903,-0.024330493320639232,-0.3113057908182335,-0.19285330658475588,-0.13108123089546253,-0.4441167943169996,0.25630506577253587,-0.115804792951617
SLAMF1,0.14255072587892365,0.15775359372409886,0.42727650625171343,0.4112903453775324,0.3756890510037779,0.65463706945583,0.3539563736412924,0.22149266572255677,0.20561424920559063,0.32068213737051665,0.5156700499871449,0.1349197447840133,-0.09764588815473851,0.003436873274420143,1.0,0.4537603542070928,0.03768075139334197,0.424993258695144,0.27448576814176207,0.043520727969574464,0.34378060176304837,0.16830512655088495,0.10903395214323112,0.5680406958612411,0.15995796547266083,0.11205545352627591,0.28446598961618885,0.3677958609363057,0.14004861415704112,0.1755540959429958,0.19162843633057952,0.030667185198639167,0.23671873623334538,0.13660285291534685,0.1757703149263647,0.1498993102311048,0.16294582897388013,0.07012777300851811,0.09943015702616087,0.24280840279825194,0.32390469869302496,0.2695092138441284,-0.140892912727149,0.3353689055640879,0.2939063382779934,0.41323848246323575,0.09026407555541022,0.04707197185089166,0.15326814002092137,0.24534771797268617,0.0012012413323760074,-0.1583889018306364,-0.238290777257595,-0.4163267847907149,-0.21414437535750783,-0.3890622375706095,-0.41147012728185584,-0.280691607747243,-0.6310715517886809,-0.19363882155722528,-0.24861768883840063,-0.306838921911837,-0.2881103186014634,-0.32265182172651335,-0.149194961679273,-0.18136349575277452,-0.2743833664084949,-0.2685053117716969,-0.4589588786250023,0.21553630541987645,-0.3377938332512301,-0.2586554127478916,-0.12641357524078253,-0.3232990477786775,-0.14530277252778268,-0.019476171908346752,-0.49334816008982607,-0.19356471719794435,-0.26427318989826576,-0.548196457833626,-0.6257466983450533,-0.13747248350003483,-0.19474862184757907,0.0067563370965142595,-0.5232654257066836,-0.15846602226460732,-0.3027328240367929,-0.05953238617105187,-0.18125153194822544,-0.14287986444409678,-0.3314032741631252,-0.4742925097603224,-0.07743641553790885,-0.47286559808127315,-0.4880114938089676,-0.369230430763001,-0.5316437348628087,0.0265978560348204,-0.34904491718683983,-0.6103761192243098
ZBTB9,-0.1038434660594253,0.24310586354470645,0.5484507777671924,0.40090413510046563,0.04752546722346396,0.5509993482361146,0.48796456449224757,0.19709111730433326,0.25853778141746747,0.23593565116425602,0.3798107958164484,-0.19108608740561528,0.012564667376049679,-0.3971859629977006,0.4537603542070928,1.0,-0.16570327748212899,0.500610671712864,0.17561881007145907,0.32969715417518985,-0.034269685790751986,-0.1286590471669537,0.0025779587813837684,0.5721002302937886,0.12429161720804552,-0.31781388104372965,0.10357531392605195,0.6833143267731187,-0.05036854640497809,0.4687471614269372,0.2791826072618931,0.03640055618504916,0.03623259884765792,0.010243220965236513,0.40814627877901954,0.09078476636490987,0.2710147832687404,0.004979455218599636,0.014631781701096861,0.3619586646101839,-0.0044317216605742615,0.49456866608710603,0.10275026125362238,0.2040024615801229,0.34327833082573667,0.290329459184649,0.04940987719931125,0.1658393968135417,0.009892358432419743,0.20255904499087424,0.053970913523035076,-0.4897131969962656,-0.16420495208404212,-0.4231386630257053,-0.16178871821613322,-0.46401728331223924,-0.5186400065662022,-0.1580628915353109,-0.42081641722617935,-0.29553785550384526,0.035510472628795586,-0.2987875256078592,-0.19975902869284373,-0.3281253946338378,-0.5064391067103284,-0.44652874485711525,-0.103345113149984,-0.30559123508790725,-0.5138998238485405,-0.1133920487847277,-0.367916092843246,-0.26672269420677197,-0.10153297442189266,-0.1491861573142984,-0.298084793512802,-0.06692540481945009,-0.38273435055135485,-0.3025897884963774,-0.4751841805531997,-0.4547894808465957,-0.6181516093971214,-0.08715032969527212,-0.24815822461341844,-0.08307236818799717,-0.38985632193050535,0.02363614757038901,-0.31794842417758773,0.0031765619771249518,-0.27375813174206515,0.2141237958828447,-0.3022562754338373,-0.6607419205178661,-0.2575542869466307,-0.5419505409582168,-0.4168583605814259,-0.16071565376753422,-0.5040277179374028,-0.04359334523715307,-0.568889201309747,-0.5125218190294268
LINC00599,0.21279355119230253,3.119662790528402e-05,0.001274423102538641,0.34569648408823034,0.3247395813675169,0.2801897544516994,-0.32374500352666147,0.24643147921925027,0.17872436161394606,0.13794524051342807,0.18470918878370418,0.3546269551885963,0.16443945594575185,0.5143589046028971,0.03768075139334197,-0.16570327748212899,1.0,0.03003421073798998,0.42238767699081303,-0.355327659784084,0.6654877593613464,0.4309235313393993,0.21736074636691344,0.3112375792478519,0.08984599347732897,0.686159124192181,0.17240522785837137,-0.12353025798526968,0.5035375104768647,-0.551952417102467,0.06770032743786564,0.3797024033872537,0.086644896889761,0.2537448240826692,-0.10171309423605013,0.07223563642474493,0.20443802000057817,0.6433634186226136,0.2575607307926774,0.08204047511128651,0.3375854672489804,-0.24122505312864817,0.3826511120497683,0.21952452349018192,0.07106105241954198,0.40952563123560665,0.41167191645639367,0.3561145369989624,0.3222498102141463,0.24137254549464063,-0.547354548795112,0.17565055952159297,-0.5128457996358998,-0.2672165530247414,-0.40353460174962946,-0.2521531954651708,-0.07649863391032913,-0.495662032915526,-0.2413273221011321,0.2242319888873768,0.1646935026013784,0.10652209467113469,-0.38707806335213635,-0.21039953167313535,0.5905414628584449,0.5986691799387942,-0.5181811021889061,-0.1947206157289907,-0.11875301163819948,-0.22062218154687163,-0.1833101239115963,-0.40876817630953705,-0.27482404771219227,-0.1525725005015377,0.1491540991339167,-0.37338578900650876,-0.2456293413098499,-0.24314325004361942,-0.02596987498602782,0.13219799826657497,-0.03367541755820139,-0.42658481828942796,-0.16456687643043982,-0.30117182238292717,-0.20666456296285976,-0.5551427295138331,-0.39946789637110697,0.04873106987773094,-0.07428087661796802,-0.23820420135248288,-0.37373953205181937,-0.06421515157149289,0.2268792893226238,-0.13100819078580372,-0.4358889828545168,-0.3636476824590925,0.06257632916681603,-0.4705023847480826,0.06324282244646082,-0.2246216292623414
ANKRD34A,0.009503710290809805,0.16579105787582182,0.42598832069941717,0.41940316273485856,-0.04120961376036628,0.5131417756208969,0.30578461121851674,0.19868065784291072,0.28868442326536214,0.16793530257756123,0.3956833551678606,-0.07494059231714667,0.20336467077746395,-0.23004627037086806,0.424993258695144,0.500610671712864,0.03003421073798998,1.0,0.20714490191653595,0.26160065993705767,0.08906017094644128,0.06658704802639676,0.19265961233067186,0.3835198149567558,0.23851556161498952,-0.1419660177941456,0.029230237097099522,0.4686083161861075,0.2429440432938636,0.20902131595991433,0.26884162883192697,0.19929700921920934,0.2643105454630178,0.10209169132658713,0.2974806587786271,0.11061525804885347,0.1313609014241038,0.21164040984287674,0.08243637187352204,0.41693991829577515,0.17932653620983624,0.3760669262839018,0.15100925348977326,0.24086036950514692,0.31236836010179847,0.35852459907472545,0.10263326492401022,0.053352033856595434,0.028409863723970846,0.11275218293657802,-0.15495054964218202,-0.3047673685568674,-0.12730900702696005,-0.4252410222085914,-0.34544447218462565,-0.36935262837184746,-0.36455978068587275,-0.16079551333989256,-0.39679835990806395,-0.18627983484517835,-0.07366936153417539,-0.3129126079992421,-0.3929597056013499,-0.1981471407065474,-0.30247737862223045,-0.22957067203862494,-0.24450755449180478,-0.3151822998104033,-0.34551730760624744,-0.105693571084701,-0.38648104776337183,-0.22603080052586286,-0.12702301207299585,-0.2530827252910714,-0.14954849562553346,-0.11147769506865446,-0.3051245402324826,-0.2684014718968274,-0.39841652259975513,-0.2632347879096231,-0.45182314630427156,-0.16477344539034627,-0.1298904612491436,0.047750591642302366,-0.4219788457226381,-0.10719581613633294,-0.285483187224719,0.07949859707759604,-0.22439611815768912,-0.15802677641038712,-0.2919451983204476,-0.5881637406326393,-0.26086418857096627,-0.34649756558549927,-0.4393545894972106,-0.29141204932534215,-0.28277789251452323,-0.15965048767713397,-0.34370694537426033,-0.4708201112090299
CACNB4,0.156965755782341,0.12468557583578964,0.1837511249207425,0.4111370253326195,0.07959443994902804,0.4987027715002572,-0.1331327283121426,0.43427658919770706,0.3363853650117095,0.18788495604668776,0.23770268248920345,0.2187560469340491,0.2865137097739659,0.392092694285016,0.27448576814176207,0.17561881007145907,0.42238767699081303,0.20714490191653595,1.0,-0.14297598726177108,0.6127689715551359,0.48267143993821104,0.26503055607935133,0.48433683468418404,-0.019769665988215945,0.46262380371251066,0.06615974398115829,0.0772125801189082,0.36809409709834096,-0.18928899769364166,0.0957884960145364,0.26581308169409834,0.17652159667504452,0.27012419709798935,0.1449594833715607,0.13995183390832416,0.05332269968456113,0.3792161178694382,0.12894638564003047,0.347805549256368,0.242321366359235,-0.023832486705004305,0.3015752429757925,0.19446787903552398,0.22071471805961096,0.4612947952695637,0.34720585263222437,0.20735384005740032,0.18056102907066582,0.2677043292603709,-0.41058806414133264,0.02560140348616563,-0.3497037538837206,-0.3209322437100231,-0.4181779158513722,-0.36450037615391584,-0.24964614763295034,-0.5313755513491053,-0.39313818658551414,0.037202424036147305,-0.0031509930533289363,-0.12740052262487261,-0.4413143596902044,-0.3070860752826786,0.3151693273192886,0.1976797425235224,-0.44525921398262025,-0.36540058973276485,-0.2990200211955487,-0.12849963776129109,-0.24769249898962625,-0.4024360363330197,-0.2513772333497746,-0.22732591545200545,0.05780340731629943,-0.2662457010032372,-0.3967189896677945,-0.3146945116032758,-0.15336703032760415,-0.07760873689394526,-0.3361450332067301,-0.3796261816858022,-0.0903193153576224,-0.2660609166497353,-0.3220508492516645,-0.46456040460457204,-0.36734624124698134,0.0620700688319371,-0.09846828944990542,-0.2845948186674984,-0.430674720013363,-0.3637393737654094,-0.08952945268254725,-0.3003456276393349,-0.5779114108630639,-0.40034114690993294,-0.1473144021180794,-0.3279819311644284,-0.1229469471157777,-0.4448730072992294
AKR1E2,-0.13114395942233073,-0.11016685295812759,0.35851175452736006,-0.023624723877796072,-0.21717540147454734,0.10647765633206867,0.15344873873708872,0.03396566298909984,-0.00222467641472047,-0.21900718299302305,0.13588754664798583,-0.2653248700280325,-0.130715527055417,-0.43838419005993456,0.043520727969574464,0.32969715417518985,-0.355327659784084,0.26160065993705767,-0.14297598726177108,0.9999999999999999,-0.42382025675935264,-0.24613822173235583,0.02034428513687022,-0.07929023837859207,-0.05531645109083443,-0.4891639385372799,-0.03558001540395683,0.2856261937927417,-0.185221869134154,0.41108070867602753,0.1733605257104508,-0.021323715673381677,0.2613174036061665,0.06189297150295924,0.2769889337064851,0.15369449411238867,0.19054000907955482,-0.1015089823671949,-0.09551449224740317,0.3552745356046858,-0.10564886356708941,0.23919456243288342,0.06384587721620502,-0.11946743514707953,0.22710760563331545,-0.15707791880924732,-0.2383528512482449,0.007262618344936446,0.04439916312478516,-0.24228022707111363,0.12666294422648697,-0.273091358430501,0.1585107723524138,-0.12374104508883754,0.018288404590209716,-0.01966310904405339,-0.10118511923924195,0.03351117823091815,-0.01437509564212589,-0.1093532119401667,-0.12557835830121747,-0.025381076728398275,-0.13913146535574342,0.03258010032259047,-0.5176423358093425,-0.49693844325217235,0.13090820392800395,-0.06140985151573563,-0.2175666581334242,-0.24197757122187932,-0.11180722371556294,0.10460118149710204,0.1214681528171182,0.004203190727183896,-0.16811159336170348,0.1994951669081213,0.01840529228793155,-0.03816431917430353,-0.3451088267848458,-0.11990240327003049,-0.13353531793845386,0.09401618139575539,-0.021185072811897063,0.05546002018378715,-0.06679439292038139,0.08279529080474868,0.05115375267539321,0.33605129241985643,-0.09307713924327152,0.35145010209651134,0.12152816570485596,-0.3247697347438748,-0.22301197404124307,-0.008001935929035083,0.040472220986750476,-0.04245981792730824,0.046679370589417804,0.11964510206826531,-0.21042362811148269,-0.10837966363938255
SEMA6A,0.24597525014363125,0.19168757232513392,0.038998849471630265,0.3876439576131793,0.4013573987868626,0.48395135532452316,-0.17613620916111383,0.28249277264344247,0.21505928768048876,0.2441617291260204,0.2174981278646726,0.4534580957826834,0.22442557203116054,0.6153509620315517,0.34378060176304837,-0.034269685790751986,0.6654877593613464,0.08906017094644128,0.6127689715551359,-0.42382025675935264,1.0,0.6674563063822396,0.373678994329105,0.4404024492338999,0.1499927148432576,0.8058440561499277,0.16787841153147573,-0.1984408486998993,0.40244244327288115,-0.5370784342650519,0.07231055317830795,0.2639362765131963,0.14038518944117834,0.36232515555759287,-0.05758096713024448,0.06028229242756721,0.0968134260800016,0.5212027306866518,0.21836157874378717,0.16795676398779813,0.392587881481509,-0.15855769137589223,0.2965887230750991,0.40487280288467825,0.09499783768493462,0.5380120787121863,0.39992634306146324,0.4646899303540597,0.4714678021018945,0.3598660311466654,-0.48096178666738515,0.23607892914610978,-0.4596600665862477,-0.3175250417576679,-0.44628394653246656,-0.305336360824478,-0.22917009083017462,-0.53452029428733,-0.39624855433143463,0.11702060886420415,0.13749998198110336,-0.21004201504397907,-0.40432848699445356,-0.2952811171437468,0.6367235432572126,0.5080766372554165,-0.6353363212983558,-0.2666349415869826,-0.21200372264560452,-0.07006152897596785,-0.12407108964686925,-0.452723734781061,-0.2720705724805726,-0.26067464543636004,0.15863550818236774,-0.30375249150064865,-0.3571946737430444,-0.2478538691430558,-0.027406361817802614,-0.0013192856469649884,-0.25370205880310115,-0.48776435463768225,-0.06432014120010832,-0.3023968663417653,-0.3403010612091839,-0.5153393325883295,-0.4209391290099642,-0.07533118390251076,-0.09178522160465619,-0.39971701528219084,-0.45384184112863624,-0.1911471727352328,0.02804144514773674,-0.16858237483687524,-0.5646801844438183,-0.33834917596589964,-0.15920233335135148,-0.36768114293697385,0.12044865898636503,-0.4181290808860537
FAM135B,0.13005998558482262,0.08265153618049864,0.1430010227586131,0.25412753750603134,0.24141455699688702,0.2705230024166524,-0.28370476696652525,0.21837730899939797,0.10172209046397845,0.07106147505411464,-0.06704701306638564,0.3815925331771667,0.3378186418959548,0.5188727620156005,0.16830512655088495,-0.1286590471669537,0.4309235313393993,0.06658704802639676,0.48267143993821104,-0.24613822173235583,0.6674563063822396,0.9999999999999998,0.3173515353770383,0.2593348736946266,0.08325215831253975,0.6050041777034705,0.13909027972040158,-0.28978910388360135,0.23966012508566642,-0.3926331769237541,-0.13533215513185573,0.10022112372980954,0.12942640835689057,0.34104437697668966,-0.22673863811431327,0.13761607771709244,0.12940158576626426,0.47601129712188717,0.01093507040302932,0.11521442403428776,0.19980906631355244,-0.19721307146226086,0.21720289319564895,0.20024571915912104,0.09335925629879785,0.24944938778623257,0.3222330879205477,0.24842193376659363,0.38015541580827195,0.2753133934812167,-0.4062354620893518,0.1939843488143767,-0.38823878063187856,-0.1657314920398011,-0.3070067335835257,-0.22381552240782493,-0.13162342425479784,-0.42257961705515573,-0.20163976222758795,0.06555684087094116,0.2236719512138829,-0.05803092267963844,-0.2790895400865009,-0.2215566547903915,0.5532945599773401,0.21018278877486327,-0.40108030014167695,-0.1338820264796745,-0.034272643248424065,-0.17237695587818877,-0.05716073117024256,-0.1892595859811548,-0.24913569088833037,-0.13591187988364328,0.02794921519987985,-0.23933329008694343,-0.15964642562247638,-0.4121639822846956,-0.04485426574590985,0.1739791270001996,-0.08424820899603262,-0.33880365640094495,0.0009730925817778395,-0.15616126916594492,-0.19625020758735143,-0.3215797161831886,-0.37127767613440255,-0.05537143982188651,-0.024216171937364847,-0.2231250995337125,-0.21599010630684554,-0.1639004610088446,-0.148801661777263,-0.048879655386284526,-0.36639224728421615,-0.24897796644153525,-0.009730504345977269,-0.41229527588454584,0.16628353321564815,-0.2279755062602277
AFF2,0.16392919727311317,-0.13949532789194322,0.15511941174915117,0.2596153951993633,0.04203828683920232,0.26957659146713464,0.017873137434866414,0.380137442321169,0.17000375890424485,0.02150882397079752,0.14486975027754334,0.023866525682835628,0.032282436277665985,0.17283941666016986,0.10903395214323112,0.0025779587813837684,0.21736074636691344,0.19265961233067186,0.26503055607935133,0.02034428513687022,0.373678994329105,0.3173515353770383,1.0,0.1787325073516302,0.13583220672292146,0.3244961903888921,0.12494365733319085,-0.056936527204228704,0.28065474612444163,-0.06948883028758707,0.15958710570070592,0.26813804851910866,0.25487787409763274,0.17058432137811755,0.19099846110972296,0.06332203931231681,-0.04005540782074446,0.11497004286720444,0.16967840608462942,0.2575288470033667,0.16943559978263228,-0.015833093038910187,0.20258423592791402,0.40772234449407974,0.05528563297005934,0.20084749973799493,0.2393859318484742,0.24421754354530595,0.22391371946368563,0.2918494432970472,-0.23313017551763865,-0.011500704478389426,-0.17527701272045454,-0.18691955351100814,-0.3322835703458468,-0.15707640523541622,-0.11045548037275607,-0.28626935744298126,-0.26195674427908333,0.00880534579001839,0.0335542485642943,-0.09487611123428291,-0.3063734980380447,-0.21394255859271466,0.2179031356449675,0.041317203361558696,-0.29151754085852843,-0.14770150468034865,0.005598972550099368,0.04338622460738521,-0.18183792031878843,-0.21208578634594963,-0.15240239695294655,-0.164082646230981,0.017683034652405845,-0.16995925606093576,-0.13097712223274144,-0.18235069279729935,-0.09042322887748783,0.030422552616921932,-0.1327224840866,-0.22138577005327748,-0.021143180241336657,0.05536456266397985,-0.38392149338551945,-0.2280759028718518,-0.2581627910637152,0.10949870891653456,-0.06363997655557045,-0.25904046107506473,-0.21974030153342977,-0.23641196731865877,-0.11411560033651319,-0.05019790800542566,-0.32379102964482864,-0.1730811061932686,-0.04012514594858534,-0.2899033234936904,0.057246871045583035,-0.24895717472287288
