gene,loading,n_mean,t_mean,expr_delta,pc1_shift,direction,cum_shift
BPIFA4P,0.015502448756456025,0.12152026640092217,0.457819055944056,-0.3362987895431338,-0.005213454751750621,restore_normal,-16.655088681938643
DPY19L2,0.014999228111201895,0.4656904983885142,0.8132590326340327,-0.3475685342455185,-0.005213259729424619,restore_normal,-16.660301941668067
MED22,-0.016176406148142773,0.8654272872555074,0.5431759906759906,0.3222512965795168,-0.0052128678552358755,restore_normal,-16.6655148095233
CNOT6L,0.015584295694445438,0.5308815485677525,0.8653554778554778,-0.33447392928772535,-0.005212540616102946,restore_normal,-16.670727350139405
USP37,-0.015996602841405687,0.571010274760739,0.24525058275058276,0.3257596920101562,-0.005211048414825106,restore_normal,-16.67593839855423
TMEM209,-0.015315016927042157,0.8014591680216137,0.4615690559440559,0.33989011207755776,-0.005205422819802053,restore_normal,-16.681143821374032
U2AF1,0.015748189819694104,0.6041214646056489,0.9346474358974359,-0.33052597129178707,-0.005205185736241826,restore_normal,-16.686349007110273
EPOR,0.015518584070018417,0.6336254095614469,0.9690297202797201,-0.33540431071827326,-0.005204999993328103,restore_normal,-16.6915540071036
MAP3K13,0.0149034690684157,0.581579930445468,0.9307998251748252,-0.3492198947293572,-0.005204587899174362,restore_normal,-16.696758595002777
RGS16,0.013672814652189743,0.43312735287097076,0.8136480186480186,-0.38052066577704785,-0.005202788534497416,restore_normal,-16.701961383537274
RNASEH2C,0.014244707282726457,0.3988815400045599,0.7640209790209789,-0.365139439016419,-0.005201304426167837,restore_normal,-16.707162687963443
CAMTA1,0.01616516611521316,0.596591207099743,0.918349358974359,-0.321758151874616,-0.005201273973977152,restore_normal,-16.71236396193742
HYALP1,-0.01513699530095106,0.3698169938698245,0.02627039627039622,0.34354659759942824,-0.00520026323352027,restore_normal,-16.71756422517094
ORAOV1,-0.01624163343497276,0.6139177569573264,0.2937485431235431,0.32016921383378333,-0.0052000710082517184,restore_normal,-16.72276429617919
SFR1,-0.015066675890010556,0.5705419751646007,0.22542540792540794,0.34511656723919276,-0.005199759462865953,restore_normal,-16.727964055642055
WWOX,0.01549146320632391,0.46942672636639116,0.8050378787878789,-0.33561115242148776,-0.0051991078193694435,restore_normal,-16.733163163461423
PDZD7,0.015942827020746717,0.10043019338900115,0.426497668997669,-0.32606747560866783,-0.0051984373607205404,restore_normal,-16.738361600822145
TCEB2,0.01609173712953021,0.6349725067997102,0.9580040792540794,-0.3230315724543692,-0.005198139148474502,restore_normal,-16.74355973997062
EXO5,-0.016121789693261564,0.5584769719694593,0.23625145687645682,0.3222255150930025,-0.0051948519881322664,restore_normal,-16.748754591958754
SDHAP1,0.015797628113489764,0.6527347090815867,0.9815530303030305,-0.32881832122144383,-0.005194549555558389,restore_normal,-16.753949141514312
LTK,0.014038250702363498,0.2557552682366567,0.6257561188811189,-0.37000085064446225,-0.0051941647014347135,restore_normal,-16.759143306215748
LINC00638,0.014742248196934316,0.2007983036315429,0.5531279137529137,-0.35232961012137076,-0.005194130559538349,restore_normal,-16.764337436775286
SMYD5,0.0159724485423435,0.40694271545260224,0.7321008158508158,-0.3251581003982135,-0.005193571026736627,restore_normal,-16.769531007802023
GPR62,0.014578799094136211,0.18454964564438556,0.5406497668997668,-0.35610012125538126,-0.005191512125179747,restore_normal,-16.774722519927202
ZNF816,-0.01587888096151834,0.6572876515551292,0.3303802447552447,0.32690740679988456,-0.005190923798014018,restore_normal,-16.779913443725217
FAM63A,0.016033664268547965,0.6178482623676586,0.9415821678321681,-0.32373390546450953,-0.0051906407525637915,restore_normal,-16.78510408447778
RGP1,0.014739353993248194,0.3339880607686964,0.6861276223776224,-0.35213956160892596,-0.0051903096535811915,restore_normal,-16.79029439413136
KIAA0430,-0.015495513678953134,0.8971250151193869,0.5621736596736596,0.3349513554457273,-0.005190243310093161,restore_normal,-16.795484637441454
C1orf112,-0.015648302675013014,0.42709404847409255,0.09541375291375288,0.3316802955603397,-0.00519023365626597,restore_normal,-16.80067487109772
TRNAU1AP,0.015883802426549954,0.4706437701168127,0.7973805361305362,-0.3267367660137235,-0.0051898222368518656,restore_normal,-16.80586469333457
KCNAB2,0.014725745410807976,0.29186785709316,0.6442045454545455,-0.35233668836138554,-0.005188420371696954,restore_normal,-16.811053113706265
RGS18,-0.015416601129954802,0.3987043889573349,0.062313519813519756,0.33639086914381516,-0.005186003853349019,restore_normal,-16.816239117559615
PPM1K,0.014854769952522894,0.4160031084389192,0.7649271561771562,-0.34892404773823704,-0.005183186460054627,restore_normal,-16.82142230401967
ERCC8,0.015741696688444048,0.10175160104941919,0.4309411421911422,-0.32918954114172305,-0.005182001909661078,restore_normal,-16.82660430592933
SYTL4,-0.015511431776727804,0.7416254652221987,0.4075655594405594,0.33405990578163935,-0.005181747437872017,restore_normal,-16.831786053367203
RNF207,0.015314159086308485,0.42909301875018063,0.7672479603729605,-0.33815494162277987,-0.00517855857183261,restore_normal,-16.836964611939035
MTERF2,0.015050599823987985,0.2974371434902074,0.6414408508158508,-0.3440037073256434,-0.005177462136926543,restore_normal,-16.842142074075962
FAM186B,0.01461745914236066,0.20533679571754734,0.5594988344988344,-0.35416203878128705,-0.005176949131660615,restore_normal,-16.84731902320762
IPO7,0.015501542903431018,0.5741176432809445,0.9080652680652682,-0.3339476247843237,-0.005176703433093077,restore_normal,-16.852495726640715
MYL4,0.015585400195588964,0.10888474049779974,0.44056381118881116,-0.33167907069101144,-0.005169351053220456,restore_normal,-16.857665077693934
ARHGEF12,0.016400382075025078,0.6553620036158079,0.9705128205128205,-0.31515081689701263,-0.005168593808367277,restore_normal,-16.8628336715023
WDSUB1,-0.013752934997936941,0.8571916367579324,0.48141317016317015,0.3757784665947623,-0.005168056824702184,restore_normal,-16.868001728327002
ACBD5,0.0156774734211228,0.5068762436699275,0.8365078671328671,-0.3296316234629396,-0.005167791015601795,restore_normal,-16.873169519342603
NUBP2,0.01610926899505337,0.5291057564991956,0.8498717948717948,-0.3207660383725992,-0.005167306396621812,restore_normal,-16.878336825739225
STAB2,0.014565324206114472,0.1620043650874355,0.516732226107226,-0.35472786101979054,-0.005166726300694765,restore_normal,-16.88350355203992
ROCK1,0.015704083793214394,0.5923310187737294,0.9213344988344989,-0.3290034800607695,-0.005166698219133466,restore_normal,-16.888670250259054
NPR1,0.014693164147073643,0.35699093693101597,0.7085110722610722,-0.35152013533005627,-0.005164943049406058,restore_normal,-16.89383519330846
ATAD2,-0.015460248421763249,0.4692329841334745,0.1352258158508158,0.33400716828265864,-0.005163833796299585,restore_normal,-16.898999027104757
CYP2C9,0.014151908993219237,0.25913344772331465,0.623986013986014,-0.3648525662626994,-0.005163360313692213,restore_normal,-16.90416238741845
CTGF,-0.013214669731238592,0.9411697963351676,0.5505157342657341,0.39065406206943354,-0.005162364409414345,restore_normal,-16.909324751827864
RRM2,0.014807965651025897,0.14603882765611498,0.49465617715617716,-0.3486173495000622,-0.005162313736748611,restore_normal,-16.91448706556461
ATP2A1,0.015541793664713253,0.1132690951167323,0.4453569347319348,-0.3320878396152025,-0.005161240681859865,restore_normal,-16.919648306246472
SOX7,-0.014429726404108546,0.5396192162323878,0.18198717948717943,0.3576320367452084,-0.005160532443577451,restore_normal,-16.92480883869005
NR1H3,-0.015319651497845255,0.8104184082951648,0.47358682983682976,0.336831578458335,-0.005160142395450813,restore_normal,-16.9299689810855
AMOTL2,0.015399110721460486,0.5285534305755215,0.8635372960372959,-0.3349838654617744,-0.005158453634148687,restore_normal,-16.93512743471965
RAI14,-0.015599762660730949,0.8733707188050922,0.5427083333333332,0.33066238547175897,-0.00515825473419057,restore_normal,-16.94028568945384
GAST,0.015480564091814359,0.14054500439398818,0.4737529137529137,-0.3332079093589255,-0.005158246396730316,restore_normal,-16.94544393585057
FAM69B,0.013241725819644015,0.1831543804476623,0.5726209207459207,-0.38946654029825845,-0.005157209142554875,restore_normal,-16.950601144993126
LCN6,0.015011856577549658,0.1656244547654702,0.5090151515151515,-0.34339069674968137,-0.005154931889671064,restore_normal,-16.955756076882796
PIN4,0.016126621261940585,0.5668747879271829,0.8863330419580419,-0.3194582540308589,-0.005151782271756466,restore_normal,-16.960907859154553
RBP1,-0.015620951347878291,0.7182415269885074,0.3885780885780885,0.3296634384104189,-0.005149656532583425,restore_normal,-16.966057515687137
MOS,-0.015739540085940182,0.42982196052154126,0.10273601398601397,0.3270859465355273,-0.005148182367043619,restore_normal,-16.97120569805418
ADAM17,0.014775116535559239,0.30280680045941527,0.651213578088578,-0.3484067776291628,-0.0051477507412495535,restore_normal,-16.97635344879543
NFRKB,0.015606926650837292,0.40797297456410675,0.7377666083916083,-0.3297936338275016,-0.00514706505305891,restore_normal,-16.981500513848488
NKX2-5,0.016532132636040395,0.08200059728268483,0.3933347902097902,-0.31133419292710535,-0.005147018171605495,restore_normal,-16.986647532020093
LDB1,0.015439143095922921,0.3649514948658307,0.6982575757575756,-0.33330608089174496,-0.005145960277628911,restore_normal,-16.991793492297724
SIGLEC5,0.016261018037498947,0.08648396381622954,0.40279137529137526,-0.31630741147514574,-0.005143480523391946,restore_normal,-16.996936972821114
RANBP17,0.01516479368717053,0.11507539355898053,0.4540661421911422,-0.3389907486321617,-0.005140724764866218,restore_normal,-17.00207769758598
WBP1L,0.015940701724554248,0.5998254179105595,0.9222960372960375,-0.32247061938547794,-0.005140407958556165,restore_normal,-17.00721810554454
SAMSN1,-0.01284676896573979,0.5538491015605347,0.15378496503496503,0.40006413652556966,-0.005139531533422175,restore_normal,-17.01235763707796
RPAP1,0.015339340245917396,0.43492508812060404,0.7699723193473194,-0.3350472312267153,-0.005139403478239146,restore_normal,-17.0174970405562
TMED3,-0.015285086061406819,0.9573906239463259,0.6212354312354311,0.3361551927108948,-0.005138161050574821,restore_normal,-17.022635201606775
SH3D21,0.014777793929900035,0.23623118907422255,0.5837674825174823,-0.34753629344325976,-0.005135819727665762,restore_normal,-17.02777102133444
HOXC9,-0.013865877679938372,0.656364967550852,0.2862354312354312,0.37012953631542084,-0.005132170876281933,restore_normal,-17.032903192210725
ZMIZ2,0.016273014773432643,0.6374039183028609,0.952724358974359,-0.3153204406714981,-0.0051312141894125805,restore_normal,-17.038034406400136
DQX1,0.015218983662863866,0.13271985194239963,0.4698543123543123,-0.33713446041191264,-0.005130843845197323,restore_normal,-17.043165250245334
PTGS2,-0.012911515590278824,0.7157148499675132,0.3183420745920746,0.39737277537543864,-0.0051306847844123414,restore_normal,-17.048295935029746
ZNF384,0.01626634860734818,0.5853552279896513,0.9007298951048951,-0.31537466711524376,-0.0051299942772229405,restore_normal,-17.053425929306968
TBL1XR1,0.016068136504660976,0.6271425375522757,0.9461713286713287,-0.319028791119053,-0.005126198164617918,restore_normal,-17.058552127471586
WNT5A,-0.014393443276840875,0.4858685913869268,0.12972319347319342,0.35614539791373334,-0.005126158583179243,restore_normal,-17.063678286054767
PRPF6,0.015869938817624225,0.5360761952878892,0.8589743589743589,-0.32289816368646973,-0.005124374102027487,restore_normal,-17.068802660156795
PGP,0.015095017979106024,0.5467603836738452,0.8861305361305362,-0.339370152456691,-0.0051227985529057034,restore_normal,-17.073925458709702
CFH,-0.015081083519847348,0.5932049996200084,0.25362033799533795,0.33958466162467044,-0.005121304644020755,restore_normal,-17.079046763353723
CPNE7,0.013449117959419546,0.29448605323522764,0.6749358974358975,-0.3804498442006699,-0.005116714832297598,restore_normal,-17.08416347818602
RHOV,0.014412365629464708,0.2208693567222667,0.5758682983682984,-0.35499894164603174,-0.005116374545075616,restore_normal,-17.089279852731096
RNF150,-0.015316182842975376,0.8368867014689086,0.5029807692307692,0.33390593223813947,-0.00511416431051349,restore_normal,-17.09439401704161
ANXA3,-0.013556800923445425,0.7752418834313999,0.3981789044289044,0.37706297900249547,-0.005111767741938113,restore_normal,-17.099505784783545
ZNF518B,-0.015749405302403853,0.6815295146489464,0.35706439393939393,0.32446512070955247,-0.0051101326925481316,restore_normal,-17.104615917476092
TREH,-0.013158055574694242,0.4979352001806833,0.10963141025641022,0.3883037899242731,-0.0051093228476879835,restore_normal,-17.10972524032378
SLC27A6,-0.015638291354849287,0.39637198936879636,0.0697435897435897,0.3266283996252067,-0.005107910078107128,restore_normal,-17.114833150401886
LINC00689,0.015509593052522676,0.13316246196069273,0.4624766899766899,-0.3293142280159972,-0.005107529662933779,restore_normal,-17.11994068006482
RTF1,0.015001037541259723,0.39674716424524553,0.7371547202797203,-0.34040755603447476,-0.005106466527401629,restore_normal,-17.12504714659222
C16orf89,0.012769465889346878,0.4220556800191815,0.8217832167832168,-0.3997275367640353,-0.005104307145740999,restore_normal,-17.13015145373796
CYLC1,0.01593289451164162,0.10113451598159337,0.4214714452214452,-0.3203369292398518,-0.005103894501761765,restore_normal,-17.13525534823972
B4GALNT4,-0.01584356947606906,0.48790663122932126,0.16578817016317013,0.32211846106615116,-0.005103506217426013,restore_normal,-17.140358854457148
ZDHHC1,-0.015813173812703956,0.7125057935350035,0.3898805361305361,0.32262525740446746,-0.0051017292717051976,restore_normal,-17.145460583728852
GPSM2,0.013672586507349645,0.3775511623998775,0.7505361305361304,-0.3729849681362529,-0.005099669242783969,restore_normal,-17.150560252971637
LIPC,-0.015257294294875429,0.6838950966088687,0.3497421328671329,0.3341529637417358,-0.005098270107312502,restore_normal,-17.155658523078948
THAP1,-0.015082720314125803,0.6094456296140889,0.2714335664335664,0.33801206318052246,-0.005098141411752441,restore_normal,-17.1607566644907
RMND5A,0.015181125327536385,0.3567757867165614,0.692558275058275,-0.33578248834171365,-0.00509755603830758,restore_normal,-17.16585422052901
WDR93,0.01541950557139556,0.12090692772986546,0.4512150349650349,-0.33030810723516946,-0.005093187699789817,restore_normal,-17.1709474082288
ZNF425,-0.015663318579637053,0.5523687396371989,0.22720279720279712,0.3251659424344018,-0.0050931777475979574,restore_normal,-17.176040585976395
HAND1,0.015350526145858146,0.14678275501455204,0.478550407925408,-0.33176765291085597,-0.005092808030358085,restore_normal,-17.181133394006753
STMN3,-0.015349094655655213,0.7997583038884387,0.46797202797202786,0.33178627591641086,-0.005092618954488328,restore_normal,-17.186226012961242
FIZ1,0.016399763619588364,0.6040245934891907,0.9145221445221446,-0.31049755103295396,-0.0050920864414015195,restore_normal,-17.191318099402643
SLC51A,-0.012573710862330084,0.6201469443852752,0.21539627039627038,0.40475067398900477,-0.005089217946070972,restore_normal,-17.196407317348715
PTCH2,0.01595598947273934,0.18943494703130168,0.5080273892773892,-0.3185924422460875,-0.0050834576545728885,restore_normal,-17.20149077500329
NAT8L,0.012237178896796642,0.3285118990913382,0.7438490675990675,-0.41533716850772934,-0.005082555233518056,restore_normal,-17.206573330236807
FADS2,0.014378765412245639,0.2906352925561237,0.6441025641025642,-0.3534672715464405,-0.0050824229784727955,restore_normal,-17.21165575321528
FMNL1,0.01448016112948043,0.27670137257273625,0.627629662004662,-0.3509282894319257,-0.005081498175867229,restore_normal,-17.216737251391145
ITK,-0.015515757752801736,0.43506798639736843,0.10757575757575753,0.3274922288216109,-0.005081290088321229,restore_normal,-17.221818541479465
