gene,r_PC2,p_PC2
CDC14A,0.639528136285682,7.631991461485837e-11
FAM57A,-0.6393515577499378,7.75301673365805e-11
ENO2,-0.6391789161099843,7.873121959239678e-11
LOC148709,0.6390127585408506,7.990400141155784e-11
CSTF3,-0.6388758528165782,8.088288881301932e-11
LRRN2,-0.6387820495544021,8.156021875325364e-11
LAMP5,0.6384387299563647,8.408593513802001e-11
C1QTNF6,0.638341928383676,8.481152895102275e-11
DOCK6,-0.6382973618094832,8.514760090769313e-11
SMLR1,0.6380133823619036,8.73192486020712e-11
MOGAT1,0.6376973386969205,8.979853815751072e-11
TPD52L1,-0.637693997354668,8.982510738164322e-11
COA7,0.6375372340063241,9.108014545165806e-11
KCNJ15,0.637036382943736,9.520361190632933e-11
ECHS1,0.6365297919501206,9.955612920766851e-11
ADH6,0.635496187313333,1.0903588627306387e-10
USPL1,-0.6351740364590273,1.1216334987330925e-10
EPHA10,0.6350456842098402,1.1343320964158933e-10
CDC42EP2,-0.6347818598651114,1.160867916719904e-10
CPT1C,-0.6344340009509919,1.1967669264779644e-10
NKAIN4,0.634242412445241,1.2169908809895833e-10
PAMR1,-0.6341632368471644,1.2254439288519976e-10
LOC100128239,-0.6336704642676709,1.2793330309687093e-10
FN3K,0.6331016952122753,1.3443580305627205e-10
PLCD4,0.6326117570395937,1.4028999213276694e-10
VSTM4,0.6325449640109448,1.4110677220963434e-10
SMPD1,0.6324092542931901,1.4278036334084854e-10
ESYT1,-0.6323335723833261,1.4372192993557358e-10
GAS2L3,0.6316229231050917,1.528583932288541e-10
DENND1A,0.6312572348440083,1.5777424575358522e-10
CD9,-0.6310980161196348,1.599616079042753e-10
BFSP1,-0.6306141042885254,1.6678948168398265e-10
CBLN2,-0.6302763285233304,1.7172000710126437e-10
CYP19A1,0.6300928117502133,1.7445706032544604e-10
CSTB,-0.6300219085559153,1.7552569947063032e-10
LAYN,-0.6297121507916118,1.8026832226902743e-10
SIPA1L3,0.6295127628015834,1.8338580327009317e-10
CALCA,-0.6290981694270661,1.9003429601847274e-10
RLN2,-0.6281551241751088,2.0602815399648913e-10
KCNF1,0.6280671773245272,2.075837723945149e-10
SLC17A3,0.6278853058147533,2.1083652378254192e-10
FOLH1B,0.6278134362862475,2.1213531706027782e-10
EYA2,0.6276074491807958,2.1590043253852629e-10
CLDN15,-0.6269881615087896,2.276095439819483e-10
APOBEC3F,-0.6269558174528785,2.2823751099626533e-10
YWHAZ,-0.6258504394959656,2.507246706054561e-10
CCNG1,0.6256539354865192,2.5493829583706506e-10
ADA,-0.62367248018805,3.0139600089358665e-10
PIK3C2B,-0.6235096201822916,3.0555563285316224e-10
THSD4,-0.6233788955835731,3.0893421384745554e-10
SNX30,0.6232017493946291,3.1356969798720145e-10
CH25H,-0.6227027647940913,3.269877568404617e-10
SMIM24,0.6224516407804477,3.3394697844502655e-10
LIN52,0.6224218006876198,3.3478328281306e-10
AMDHD2,0.6224029443503503,3.3531278804646773e-10
XPNPEP2,0.6223839832714143,3.3584604321738586e-10
CAPN3,0.6218868902681238,3.501194196833852e-10
FHL3,-0.6218451691491922,3.5134345763115734e-10
LITAF,-0.621498967583875,3.616598170681889e-10
ZDHHC11,0.6211248883040401,3.731327733201755e-10
GPT2,0.6208782971043555,3.8088540418215605e-10
HPRT1,-0.6208166106481574,3.828487606847523e-10
HNRNPA0,-0.6203609878539016,3.9765341135462877e-10
IL6,-0.6203407400573978,3.983238877594972e-10
REG1A,0.6197403498734251,4.1870412438196046e-10
HELLS,-0.6193078836356718,4.3399877768059186e-10
SUCNR1,0.6190890284980832,4.419412555703328e-10
FOXA2,-0.6190510162442061,4.4333486762598403e-10
ZNF516,0.6185643899966069,4.615515305195186e-10
DCXR,0.6177523360653542,4.935565611258289e-10
MME,0.6167764814806247,5.348313208352013e-10
KRT80,-0.6166054622702597,5.42396942763793e-10
RAB11A,-0.6165533223515465,5.447238344142466e-10
ABCA3,-0.6164360807297421,5.49991022198481e-10
SOST,0.6163988495597651,5.516738404182706e-10
SLC51A,0.6163222710827787,5.551506308386313e-10
SYT7,-0.6162417677779567,5.588282234164081e-10
FANCD2,-0.6161824498729606,5.615529224351792e-10
SELO,0.6159518854436303,5.722648890263333e-10
TSPAN15,-0.6158339032313406,5.778216823845972e-10
BEND3,-0.615630502911132,5.87523014634425e-10
SH3KBP1,0.6148229868644931,6.275984247922451e-10
LHX4,0.6147418298706167,6.31767729378795e-10
SELP,-0.6146757777680403,6.351805982056114e-10
C9orf50,-0.6146716511753503,6.353944010827211e-10
HRASLS2,0.6141797736205836,6.613784453364884e-10
C9orf152,-0.6133957669062897,7.049083416404033e-10
BST1,0.6132489354143813,7.133599104191045e-10
ABCA11P,-0.613187897905316,7.169016630814382e-10
TIFA,-0.6130735525945342,7.235819806834254e-10
EHBP1L1,-0.61288811287265,7.345425955861915e-10
CAPN14,-0.6128685901560526,7.357057055918181e-10
SLC37A1,-0.611978720342566,7.90633136317845e-10
EXT2,-0.6115955556423682,8.154735158005491e-10
SDCBP,-0.6110439116730224,8.525513089753058e-10
NIT2,0.6108989861051461,8.625565478000407e-10
EPN3,-0.6108444874256516,8.663479608676715e-10
WNT7B,-0.6102611855713433,9.079389626383252e-10
ACAA2,0.609658364348955,9.529254795630396e-10
TRAM2,-0.6096246723880072,9.555017035770456e-10
KCNJ4,-0.6094629904174791,9.679575354445185e-10
SUPT16H,-0.6086749855224793,1.0309208984153423e-09
CCL14,0.6086441045082039,1.0334664378604136e-09
MIEF1,0.6081210446943366,1.0775067129399512e-09
CDC20B,0.6079795277671064,1.089727148643709e-09
GAMT,0.607901200109272,1.0965478604929915e-09
SLC2A5,0.6078427256888643,1.1016663649716337e-09
ITGA5,-0.6078063889752521,1.1048585684321944e-09
INTS3,-0.6077996009388726,1.1054558815489955e-09
TTLL6,0.6077600801486273,1.1089396505638628e-09
FAM43A,-0.6076743565659275,1.1165323315092672e-09
ZNF74,0.6075617965113644,1.1265774883046375e-09
TTLL11,-0.6074430764732563,1.1372660069917072e-09
ZYX,-0.6072101860285403,1.1585158154137848e-09
RMND1,0.6070032304956074,1.1777173940087035e-09
PTK7,-0.6067257618042445,1.2039392799552714e-09
MPP1,0.6066822299779068,1.208103540298106e-09
NGEF,0.6065468796062937,1.2211393450887098e-09
MANSC1,-0.6064920944654847,1.2264539346187257e-09
CMTM3,-0.6063076780534218,1.24450678919402e-09
PRAME,0.6052927410237978,1.3484975679981044e-09
AKNA,-0.6052151073892522,1.3567850840754273e-09
L1CAM,-0.6048462911662982,1.3968265141538518e-09
GRB10,0.6047885761633329,1.4031938237294346e-09
EEF1A2,-0.6046917503851517,1.4139383374268537e-09
FBN2,-0.6046695924551017,1.416408183644907e-09
HNRNPR,-0.6042570783315693,1.4631495192559572e-09
HNF4A,0.6039448236115011,1.4995074208780063e-09
TMEM246,-0.6032630878591632,1.5819112435830334e-09
FBXO2,-0.6032282162664637,1.586240604892719e-09
MC5R,0.603091075293777,1.6033769805496893e-09
FMOD,-0.6030643874754289,1.6067322481016527e-09
TMEM44,-0.6029677218545559,1.6189415926591022e-09
RNF144B,-0.6026653354143294,1.6577097369757672e-09
UBAP2L,-0.6025652632612271,1.6707340033627995e-09
OGDHL,0.6020045394273424,1.7455403184120996e-09
NPAS2,-0.6019134811178254,1.7579866350918667e-09
FLNB,-0.6014562492390243,1.8217765423776157e-09
LDHD,0.601156340706639,1.8648127784278968e-09
CYP4F12,0.601130453706739,1.86857271963502e-09
LOC93622,-0.6010989398944848,1.873159702881526e-09
CCNJL,-0.6006012123911064,1.9470491643322602e-09
HSD17B2,-0.6004681471347617,1.967270194650002e-09
AATF,0.6003380820943098,1.9872291556284836e-09
BTD,0.5999700550957394,2.044758138893662e-09
CPS1,0.5999320682358273,2.0507859364169206e-09
DGKB,0.599839527774775,2.065541513081618e-09
MMP24,0.5995112256881777,2.118711977684689e-09
EPHA2,-0.59925589804165,2.1609653335750472e-09
GPHN,0.5987986609475018,2.2386518984958532e-09
AGXT,0.5984172038042277,2.3054980106399698e-09
KLK10,0.5979631755920113,2.3875482060034522e-09
CD68,0.5976451530294397,2.44667355345421e-09
SDHC,0.5976114136918151,2.4530276631018753e-09
RPS6KL1,0.5975021794416547,2.4737080118394323e-09
FXYD5,-0.5974613981935608,2.481471379053569e-09
SOBP,0.5972254589549787,2.526845122009417e-09
EPHX3,-0.5964871556846858,2.6740061434580953e-09
RGR,0.5957070528953787,2.838380044860749e-09
FBXO31,0.5952036056685908,2.9495376279064358e-09
ZNF512,-0.5947382458749626,3.0559740115800995e-09
SLC38A1,-0.5942900096455028,3.161955327024357e-09
CBX4,-0.5941229237186517,3.2023521566109384e-09
TNFRSF4,-0.5934812348272686,3.36212438461076e-09
SMPDL3A,0.5932963501439807,3.409552927061782e-09
THPO,0.5931977131238247,3.435116999824364e-09
MYOT,0.5926680006694941,3.5755653382542976e-09
PM20D1,0.5926358783844723,3.5842562743324308e-09
TUBB6,-0.5926023379753477,3.59335242036921e-09
SLC25A10,0.592594192207297,3.595564873985742e-09
CHTOP,-0.5925838887189816,3.5983652443909875e-09
TTC38,0.5917606312045494,3.8289749967544884e-09
SLC26A4,0.5916461092897736,3.862151471011075e-09
ACOT4,0.5916032349927585,3.874642425828265e-09
KLC1,-0.5915467340941256,3.891162259010529e-09
PIK3IP1,-0.5914501058682594,3.9195705526028645e-09
EIF4EBP2,0.5913388576514749,3.9525222903165115e-09
MARCKSL1,-0.5911269616319852,4.0160189927823335e-09
FUT2,-0.5910754169068992,4.031611492337281e-09
CLPTM1,0.5910085364849098,4.051929271669938e-09
MASP1,0.5903966717279847,4.242403263528955e-09
ADI1,0.5901315180726704,4.32757400325813e-09
KIF1A,0.5899903497167558,4.373582470113564e-09
PWWP2B,-0.5896380018188705,4.490462892760809e-09
ANXA2,-0.588996284409191,4.711034286239175e-09
SNRPN,-0.588051128426759,5.054825650199912e-09
PNPLA1,0.5879550150007282,5.0910972775623945e-09
PEG3,-0.5878160887479559,5.14396506921225e-09
SNRK,-0.5877523141798215,5.1684092996066485e-09
SLC34A3,0.5876469253075806,5.209047073973834e-09
C11orf80,-0.5876421193202828,5.210907505915334e-09
KDM2B,-0.5876077551291812,5.2242286193148404e-09
AFM,0.587511885408206,5.26156408417002e-09
EPHA8,0.5873222695412376,5.336159246493244e-09
MAEL,0.5872188648335548,5.377262989864904e-09
MT1H,0.5870649477476403,5.439005637908015e-09
CHD4,-0.5869261607483762,5.495258533948592e-09
TEAD2,-0.5863957508182677,5.715401771704696e-09
TFF3,-0.5861872629105329,5.804216603223029e-09
CD109,0.5852922740570445,6.200660786200715e-09
CALCB,-0.584976458410907,6.346622593129972e-09
ST6GALNAC3,0.5849288741041855,6.3688970010693246e-09
CAMSAP3,0.5848251201395032,6.4177235554755894e-09
MECOM,-0.5843571879068559,6.642404326383972e-09
LONP1,0.5833461543802938,7.153755159277856e-09
FOXA3,-0.5833283410651176,7.163092693136585e-09
STK11IP,-0.58297945122622,7.348337694134726e-09
KCNA5,0.5828841968365899,7.399702285747453e-09
TBCB,-0.5828481899458274,7.419207548906233e-09
SLC22A18,0.5828235906570249,7.4325613971638444e-09
SLC5A9,0.5827427321271365,7.476617585924746e-09
OSBPL1A,0.5825917007250268,7.559575845730247e-09
KCTD15,-0.5820020327752398,7.891951237185161e-09
DHX15,-0.581792037637944,8.013649038256048e-09
TSHZ3,-0.581666596120957,8.087197499688894e-09
KCTD14,-0.5816256765329337,8.111328281193085e-09
STX10,0.5815941678064896,8.129956144500538e-09
MTBP,-0.5814082850288138,8.240682562287139e-09
SLC43A3,-0.5813122167979026,8.29847064570581e-09
ASB13,0.5811287809914908,8.409888348914101e-09
ZFHX3,-0.5811269743825521,8.410992733272749e-09
PITX1,-0.5809710566016724,8.506828482673691e-09
WNT10A,-0.5809551483027722,8.516664945349153e-09
TRIB1,-0.5805586364568951,8.765371037475676e-09
TRADD,0.5804770607168214,8.81739015354048e-09
NR5A2,-0.5804760546399634,8.818033541439395e-09
RPRM,-0.5804291984082334,8.848047829784337e-09
DOK6,0.580371887993687,8.884891125255324e-09
SCLY,0.5802360790061334,8.972784017412077e-09
OVGP1,0.5800545247423649,9.09157814838152e-09
ANKRD55,0.5800008999769699,9.126951701553998e-09
MANEAL,-0.5799399868032535,9.167292259042563e-09
FSD1,-0.5798886329968869,9.201434038865217e-09
C21orf33,0.5793209531061038,9.587016152461858e-09
RHBDF1,-0.579235031292905,9.6467020691093e-09
CES2,0.5786810022954487,1.004015344484413e-08
NDST2,-0.5784801900355978,1.0186504744220399e-08
COL26A1,-0.5784701218293851,1.0193895705459951e-08
CD79A,0.578466266868203,1.0196726944106636e-08
TRPV6,-0.5784204196848051,1.023045649236309e-08
LHX6,-0.5783108199506108,1.0311520112442771e-08
IQGAP2,0.5783091089572031,1.0312790461872286e-08
NAT8,0.5781885896467629,1.0402647981478805e-08
ACTB,-0.5781744053150606,1.041327258466901e-08
TSC22D1,-0.5780151895787043,1.0533243230663362e-08
SLC2A6,-0.5775661003278568,1.0878777915286997e-08
CYP2C8,0.5770327402999686,1.1303193685361534e-08
MTMR4,0.5768054014498407,1.148885343495777e-08
HOXA2,-0.576464416430869,1.1772783269843525e-08
TRIM63,0.5761861678299958,1.2009417447042085e-08
ACTR1B,-0.5761371141252041,1.2051602075000487e-08
COL7A1,-0.5761318389754817,1.2056146937898733e-08
RSBN1L,-0.575970100691939,1.2196289914690347e-08
HS3ST1,-0.5755100102013118,1.2603490324614671e-08
HIP1,-0.575322126388204,1.2773474285630146e-08
SLC35G1,-0.575192506774393,1.2892016221680408e-08
WNK1,0.5750627404381291,1.3011742144984057e-08
POLN,0.5746272121006565,1.3421366728365281e-08
CASC15,-0.574460140230453,1.358173951917705e-08
ACAD10,0.5743397802486709,1.3698403362165458e-08
AQP11,0.5738236602150257,1.4209589737415713e-08
ASPRV1,0.573793114581231,1.4240406228803432e-08
MCM4,-0.5737717095113186,1.4262039043448628e-08
FANCE,-0.5735840741188349,1.445301592441731e-08
RORC,0.5735459568959713,1.4492108611816698e-08
KCTD16,-0.5733604925803404,1.468376133091416e-08
IRF2BPL,-0.5731452398262811,1.4909224566595783e-08
HK1,-0.5727897009216314,1.5288868829979954e-08
CREB3L4,-0.5726947199171575,1.5391837990488298e-08
WDR81,0.5722129590412188,1.5924372710933957e-08
CYP2J2,0.5719685288975308,1.6201231677892543e-08
CCL28,-0.5719474502809117,1.622532040690424e-08
TPCN2,0.5717971671603046,1.6398056118208272e-08
SCARB2,-0.5717937143801444,1.6402045264220167e-08
CAMK2G,0.5717376592334186,1.6466937682216232e-08
RTP3,0.5714406572636286,1.6814864315685985e-08
KRBA1,-0.5712234410861609,1.7073746901941927e-08
PHF11,-0.571217346588123,1.7081064923082596e-08
OSBPL3,-0.5711211895618884,1.719692253404632e-08
MKKS,0.5706027869190711,1.783454432756235e-08
OR10J1,0.570477310608129,1.799222800103022e-08
CEBPA,0.5704591346904886,1.8015179149605735e-08
BAIAP2L1,-0.5704044745011061,1.8084367982891665e-08
C19orf12,0.5700744982386611,1.850745839690574e-08
TMEM123,-0.5699679216881216,1.8646111805465675e-08
MAGOHB,-0.5696565502128115,1.905688874926201e-08
PTBP3,-0.5693928997126665,1.9411434956090934e-08
TM4SF5,0.5693190503371982,1.9511865342041688e-08
SCGB2A1,-0.569131185471994,1.976958500580315e-08
FKBP1B,-0.5689171646039863,2.0067136614480462e-08
STAT3,-0.568867891240524,2.0136242494911564e-08
HABP2,0.5688230642177308,2.0199309224984928e-08
GRAMD1B,0.5687851810780471,2.0252753289252755e-08
SLCO2B1,0.5686939228821828,2.0382050306158563e-08
MYOF,-0.5685317360355948,2.0613783274722516e-08
HEPACAM,0.5684229845291593,2.077057063627925e-08
ARHGEF2,-0.568414114669223,2.0783408305972195e-08
SEMA4B,-0.5684080543254252,2.0792184005940375e-08
KCNJ2,-0.5683632564522039,2.0857163246504334e-08
CYSTM1,-0.5682246031740203,2.1059507392790244e-08
LRP2,0.5681298145880231,2.1198911792199073e-08
SCD,0.5680963415253825,2.1248349828812856e-08
STK24,-0.5679513831526789,2.1463716179508703e-08
SYBU,-0.5676278488916946,2.1951916500858112e-08
MYL12A,-0.5671331309288561,2.2718923727090126e-08
TUBAL3,0.5668658255703859,2.3143902679737902e-08
GNAS,-0.5667494326220897,2.3331307481562564e-08
PC,0.5667230097767504,2.3374051798016326e-08
TYRO3,0.5666344540239745,2.3517853062944936e-08
AIFM1,0.5664121385627952,2.388258099965972e-08
DNM1,0.566322736613045,2.4030765688496742e-08
MSRA,0.5661999669196254,2.4235684787011304e-08
C1orf159,-0.5659806586552569,2.460588669732739e-08
RALBP1,-0.565661509161327,2.515425600130977e-08
MAPRE1,-0.5656293110991673,2.5210220943487854e-08
CCL21,0.5655943637398582,2.527109871328101e-08
KLK1,0.5655595295305264,2.5331918634249088e-08
TMSB15A,0.5655199719053633,2.5401154527096635e-08
DPP4,0.5650156413211356,2.6299801819335135e-08
KIAA1522,-0.5648815495549993,2.654378021468879e-08
LINC00461,-0.5637301705943871,2.8729234215172558e-08
KLF15,0.5634045899537434,2.9377635366013024e-08
LINC00526,0.5631614313915031,2.987095117567006e-08
CHMP1B,-0.5631293947729962,2.993653126749464e-08
TNFAIP1,-0.562867491388715,3.047781965261724e-08
SAMSN1,-0.5628324248492715,3.055099649658776e-08
FABP3,0.5624083313080982,3.1449339132845125e-08
DYNC1I1,0.5623719314390037,3.1527604132430725e-08
PCYT2,0.5621858982686339,3.193050537321131e-08
TMEM140,0.5621346430318971,3.204236940107985e-08
ARF5,-0.5619026227149723,3.255343302532128e-08
IL12A,-0.5618687683639813,3.2628648231312476e-08
PDE6D,-0.5617713142887679,3.2846089106549896e-08
GINS3,-0.5616084330502966,3.321259330791133e-08
C10orf11,0.561233141324425,3.407191807138832e-08
ISG15,-0.5611241061425867,3.432552105648604e-08
KDELR3,-0.5607754597414304,3.5148539632716566e-08
SLC50A1,-0.5607405423970799,3.523199243780354e-08
EYA4,-0.5605271012354947,3.574623176745572e-08
OXER1,0.5604725249562064,3.5878863162626566e-08
DNMT3A,-0.5602810760411735,3.6347834352619474e-08
STX19,-0.5601467965647369,3.6680237355481875e-08
MLLT11,-0.559699521549778,3.78084319358675e-08
FAM20B,-0.559624456322824,3.8000980212300395e-08
IYD,0.5595721362135215,3.81357367534787e-08
CBLN3,-0.5595479926809627,3.8198074412972594e-08
CTU2,0.5593091680926636,3.881995466680094e-08
FYN,0.5590502741914852,3.9504968887313703e-08
TCIRG1,-0.5588173484556505,4.0131085907235094e-08
S100A10,-0.5587935732098506,4.0195523320623935e-08
ANKZF1,0.5587775940744968,4.023888643236318e-08
SBK1,-0.558584803187978,4.076558910191161e-08
LARP4,0.5583137017021815,4.151734040980042e-08
GGA2,0.5582424902437327,4.171698223773472e-08
ART4,0.558179859524755,4.189332229655714e-08
SIX5,-0.5580685699108984,4.220841456901296e-08
LINC00152,-0.5580225481039722,4.233937297481083e-08
YBX3,-0.557859949425077,4.280516094304359e-08
ROR1,0.5577743852090642,4.3052225369274015e-08
ALDOA,-0.5576484963824893,4.341819305009042e-08
HCN3,0.5573156869341597,4.439999781270871e-08
EPHX1,0.5569997577408287,4.53515119850156e-08
MZB1,0.5564823651956285,4.695180443978755e-08
ASGR2,0.5562566354522437,4.766668217743763e-08
NAGLU,0.5562106574437249,4.781355612578182e-08
TMPRSS2,-0.556003324471606,4.848123098938928e-08
RBMS2,-0.5557440856015692,4.932853577506568e-08
DNAJB9,0.5555840453783789,4.98586259591386e-08
F13A1,0.555563052773578,4.992855881690083e-08
LINC00961,-0.5554071103088709,5.0450978839702095e-08
PDPN,0.5552038874006034,5.113959566808275e-08
ULK4,0.5546982550234971,5.289190957358069e-08
SLC25A48,0.554627171849149,5.314278399456636e-08
HSD11B1,-0.55411362773841,5.498914078633348e-08
KCNJ13,-0.5540911633224106,5.507128381929192e-08
OPRL1,-0.5535074950660726,5.7246862791012496e-08
GAL,-0.5533602480594118,5.780848315866138e-08
PON1,0.5528963490149038,5.961230078367587e-08
POMC,-0.552874743527276,5.96976016613693e-08
GABARAPL2,-0.5527721238724643,6.010434216749023e-08
EDN2,-0.5526902835166234,6.043060902952753e-08
SORT1,-0.5526626183926906,6.054127972091115e-08
MORF4L2-AS1,-0.552572138315581,6.090458026634309e-08
MUM1L1,0.5519152951325812,6.360478168791529e-08
GYG2,0.5511618581454314,6.684213537918903e-08
ADNP,-0.5511477798852428,6.69040914490591e-08
SCGB2A2,-0.5510468548057352,6.734984647375711e-08
TDP2,0.5508960289861079,6.802126154673783e-08
OGFOD1,-0.550820199486766,6.836122164017328e-08
SMOC2,-0.5507425369900124,6.871107269297296e-08
ITPR3,-0.5506669198646332,6.905334410255652e-08
SOGA1,-0.5503988313689158,7.027991347129292e-08
TMEM52B,0.5495259693535135,7.441849845587465e-08
CHST15,-0.5494599159587124,7.474093189223508e-08
TTPAL,-0.5493655410571039,7.520391785020606e-08
PRRG1,-0.549300699385177,7.552359701795383e-08
SH2D3A,-0.5491316432016148,7.636315161746641e-08
TNFRSF10C,0.5488846949521891,7.760547971851985e-08
LINGO2,0.5487862749005545,7.810593500046008e-08
C4orf32,-0.5484140208014547,8.002667592913219e-08
ZNF77,-0.548392884787912,8.013706794893427e-08
GNAZ,-0.5481646881417808,8.133817307976719e-08
C11orf45,-0.5481040760624367,8.166006551505514e-08
CERCAM,-0.5477827487753578,8.338684913565307e-08
RTN2,-0.5475120371650423,8.486849367049486e-08
SCG5,-0.5474275795390002,8.533583739535012e-08
DHDH,0.5474058331039595,8.545656578077159e-08
SESN2,0.5472881794445604,8.611255486847272e-08
MLPH,-0.5470735362405088,8.732165939999287e-08
ECSCR,-0.5470403718494941,8.750990952953114e-08
KDM5B,-0.5469016948305053,8.83012620622788e-08
SORCS2,-0.546732783823825,8.927432554576057e-08
CPAMD8,-0.5467211601706672,8.93416603363549e-08
DHRS12,0.5465611293049987,9.027362247803485e-08
