,PC1,PC2,PC3,PC4,PC5
MRPS12,0.015764057312342077,-0.0015291276547807465,0.003849616123220933,-0.0036852835834022563,-0.014440221206616198
AJUBA,-0.01631480377698065,0.000191368930284321,-0.0022125041847464847,0.0014579395539483964,0.006308445520698438
FSIP1,-0.016144257784910316,0.00974405156917595,0.0068845712905872365,0.004677340324389355,0.0045180925133924
OTX1,0.016478790914777934,0.001219372375676792,-0.0034521796269165626,-0.0003221038624406257,0.0045025900626793295
FAT1,-0.013523568548070037,-0.002249413144834296,0.01290855412865479,-0.01712543664830251,0.0028786336687708918
C1orf106,-0.015769655000483287,0.010997901930432548,0.00902959299800845,0.005222889052331719,-0.008928633972749489
GPRC5A,0.01365076979687378,-0.02009837565797718,0.0154720830436765,-0.004576885790471922,0.020051712992150084
ALS2CL,0.015179521233880543,0.013659173786595587,0.005713537234015966,0.0040728863553403044,0.00817033557431596
TACSTD2,-0.012129102032086465,-0.0035837680111764137,0.010870592952688447,-0.024434400634788588,0.018946046879558823
TSPAN16,0.016317190905049295,0.0031956305495083382,0.0017016445964719215,-0.0010223417284988758,0.0017475742103324268
SYDE2,-0.0157468238523663,0.011757909851324999,0.006267712658639782,0.005535275112279344,0.009235415512791575
SEMA3B,-0.015880720532457822,0.011469237576607645,0.00905114244980628,0.0017810816191548382,0.010094278881593716
PRKACB,0.015840379347245106,-0.00970905012484675,-0.013319525964938251,-0.004211771562502656,-0.013073537406996686
GATA1,0.015522245737434513,0.004265672045853605,0.0003769956886589672,0.0013512718019384814,0.004193742556204034
ODF4,0.01506198529541081,0.007900822147159153,0.006589746610396399,0.006879199731909872,0.02435533510168991
LHFPL4,0.015468742942766501,0.0034459271987807493,0.003995538374877167,-0.0004260949181118667,0.005457089367362391
HHATL,0.006762115800295887,0.0025348712057228803,0.007865498386669183,0.0013985763320685082,0.021899643952389133
NECAB1,-0.016196337442224,0.005016854844092604,-0.0009703217783549601,0.0006415264114952296,0.002830240505172261
PARM1,-0.015625316733805506,0.006064473673378349,0.0030596680286198476,-0.01646108357253463,-0.0064993748654005624
SLAMF1,0.016072685040698108,-0.0016564045245547284,0.003572881229997834,0.006148643143224114,0.00795438143010881
NKX6-3,0.015774324635694923,0.003256851382032011,0.002357438207116044,-0.001902285321832729,-0.008365722184054961
RBFOX1,0.015837513780152475,-0.0014548012623934183,-0.0008928621566061122,0.0029625415281608453,0.0008724562460467246
TOX,-0.015358647524229137,-0.007042276378862156,-0.027450115020252495,-0.01416231328697066,0.0024728754979018676
SLC24A2,0.013008232071900707,-0.0037934036126968484,-0.006149821646153435,0.005166304995731734,0.0072538975629144655
PTPN18,0.01569569072657714,0.0031296542295098416,0.004689495610140021,0.011568391978398292,0.007530628335322491
PIWIL2,0.015617361564166096,0.0013753009090196333,-0.0009620046247051015,0.0010026501866683582,0.002136748558114045
EYA3,0.014844976391933006,-0.016938407306008072,-0.013985756943176081,-0.0015918181074978427,-0.011842057930768434
ABCB1,-0.01625767155628803,0.005220669556715018,-0.007405870670199855,-0.0035531927540575848,0.007555095012598814
UNC13D,0.015340925665497164,0.00015168631167353724,0.0028578509998581692,-0.0027166405707397534,-0.008262488363718798
CEL,-0.006886716779781176,0.015923889960975986,-0.01936263176723164,-0.05412469589917667,0.01585490019441933
SPANXA1,0.015671917004239356,-0.0026514616237088245,-0.0006432395744455436,0.001986038641948559,0.005284385529971996
CCL23,-0.014779014088783892,0.006718673861567561,-0.013070687765858366,-0.009569298419095216,-0.00406803644926122
PRSS53,0.015100518508330928,-0.005022926001979276,-0.0045748771502293045,-0.0005626564229874753,0.016490613649696836
RHBG,0.015450249034747144,-0.0028612439710286935,-0.013118635775117649,-0.005613219760469007,0.0033511637836872183
GRK6,0.015578721063801102,-0.004506077938417361,0.0021609648828023157,-0.0020418612221725805,-0.0021758804277321494
ZNF234,-0.016404862964059342,-0.0024553234038946744,-0.0012397847612618225,0.0019082125938535144,-0.0010430064672522696
PGAM2,-0.012690025732052124,-0.007732382026046826,-0.05019983858996082,-0.028256049381354065,0.0022040497654078435
C1orf162,-0.01592310065979394,-0.007462538281462639,0.0035043982718882837,-0.0027570789983697532,0.0041239261661681174
PTCD3,0.015619878888271722,0.007791747354484008,-0.012316303370657892,0.011905485466224674,0.00018384759852327153
C8orf4,-0.012390424692557977,-0.01792371857176924,0.013249764794256047,-0.0264984760546633,-0.009204234560279231
AFAP1L2,-0.015239881929207456,-0.016272424788353085,-0.007097867283673622,0.004703460573042764,0.014796908522800219
PHF6,0.014299075576934928,-0.0039032584156228093,0.020096765285525325,0.0018600755183217298,0.011093986440877756
MTA2,-0.01638174422766261,-0.0020762445029569583,0.003179926535273173,-0.0017752793947457817,0.006004707287913368
FOXI1,0.015805303540632105,-0.011914134590857368,-0.006740746621024493,-0.002671526001980786,-0.0021760497251529878
SLC5A2,0.00027275523246916204,0.050935252420642896,0.014347515811766964,0.0027625527209420827,-0.005217873480755688
CIZ1,0.015516763704539895,0.0013313631698386166,0.001655746596964832,-0.0004995933577040707,0.010006211765789455
SDR39U1,0.015981187497127618,-0.0010951627871260698,-0.007323168263093621,-0.01117096873018598,-0.021958462255140865
STMN4,0.01602781026550078,0.0007613225510278557,0.0004660171678421199,0.0005843135739919062,0.0035918865221402614
COL8A1,-0.014453394021636099,0.013185480361157607,0.0025796334909619118,0.001004551119756321,-0.014226219938594017
PRSS8,-0.011031481325050614,-0.002914134873822059,0.02202586181897775,-0.06828831438866295,0.02418663826168949
GRIK5,0.015852789898231665,-0.007801589330833845,-0.01344983717657158,-0.004051496765497169,0.004094920914767736
NIPAL2,0.01548783241236613,-0.0026897988932157186,-0.004790101092150536,0.004024050132923902,-0.006457873388023412
KIF9,0.014975411219296055,0.003896588113754545,-0.007527665892430043,0.009101506526416362,-0.012023558768078516
PATZ1,0.015154378309167311,-0.006719506990876131,-0.007192328482182198,-0.014426247878596775,-0.006631485096390922
NPB,0.015749981304550176,0.00611582263461951,-0.0038690567981619784,-0.0004938100873541856,0.011582342687560218
PAFAH1B2,0.016171686519773264,-0.005617142941284237,0.003686205511428638,-0.002042567298108035,-0.01520517652655792
DNHD1,0.015488970785902155,0.008942745114149706,-0.010994093250921176,-0.007079037979350903,0.018945950134253663
CLDN8,-0.007683866859802951,-0.0047552548749213025,0.022442477156949227,-0.06247057667007733,0.03098344307595696
CTNND1,0.016051150524983016,-0.002962191648677899,0.002024905204087231,-0.0031232455600429684,-0.0002448389444557671
AQP11,-0.012868705320744096,0.031883786680700806,-0.007389614294102285,-0.00013821404676807013,-0.008222701749377018
OR1D2,0.015495190417983098,-0.0008098446854170933,-0.005932954867638543,0.0009964917017512727,0.007684791660693579
ZKSCAN8,0.015173764826745517,-0.008843865070168676,-0.010183894535584746,0.006057709148091809,-0.014873907141952957
AGMAT,-0.00960917164605865,0.03941775181093028,-0.027100497546755097,-0.017677205022792502,-0.0002214387794798656
ATXN2L,0.015576994013861733,0.004484896483609716,0.003344319001704885,0.004521552085036046,0.01814629291020115
TNFSF13,0.014663442985464376,-0.009578264328872991,0.007760444002237899,-0.016353718902431067,-0.006255002623056273
ZNF280C,-0.016281885626037582,-0.0071089162905062205,-2.6284309856007685e-05,0.001129394805830015,-0.004876263068316126
LRRC4C,0.014473517873402798,-0.0068504359914686765,0.022118880422523662,0.010649460646798848,0.01034506398299762
FOXN3-AS1,0.015157894248365906,0.0027223417741881585,-0.0033117384252160753,-0.0009832270694189768,0.003685875557871591
CYLD,0.01586470375355244,0.00028358275666568345,0.009898591065635877,0.0006048972904896242,-0.01331907872924481
ZNF592,0.015565199005438264,-0.004284778740474334,-0.0002943808423709595,0.0028841686907422003,-0.0068966610760006816
HFE,0.0150272646751672,-0.00017234446370475976,-0.002307728544417166,-0.0013184888860293367,-0.010435224096041371
TRHDE,0.005589270371259213,0.01052663842877164,-0.0016759777322942762,-0.021798016886082093,0.021915132929758257
CNGB3,0.0162200180334421,0.0024514205500945404,0.00014220220838920698,0.0005388616822806383,0.005969371110036927
ENKD1,-0.016194280991831383,-0.002792032982842851,0.0009400615729156257,-0.0005672482325663855,-0.0006157596235247119
IGSF11,-0.01299651062535232,0.028015323986966243,0.012220594935763907,0.0014370263415525641,0.003169295434020003
SCGB1D2,-0.01422465457184779,-0.016540356116058117,-0.035105912781229,-0.01721983349411708,0.010730378382176681
COLCA1,0.015103472846791777,-0.009078932648755453,-0.025254729007183528,-0.013160305442344953,0.004911187952973141
PRKD1,-0.015203630023995246,-0.0059061960616775214,-0.0016578135238134403,0.00021965075356037312,-0.02036325225058396
GGT7,0.015015523079390376,-0.0027686366995496084,-0.016242570884254303,0.006123841445411632,-0.001977115278921255
WDR18,-0.0160988178104797,0.00027961206959876473,0.004928105084986117,-0.00793047971566842,-0.009275926060893704
IQUB,-0.01609035779340706,-0.009316091991204627,-0.009548969522421171,-0.003749271748351137,-0.003510143272881646
RAP2B,0.015883647310192872,0.008219567290724596,0.005890382859973417,-0.010135887875157124,0.003434937577983541
KCNN2,-0.014483887406462207,0.02110247669732104,0.006272740548070498,1.6086687125949816e-05,0.012954693392668776
KLF3,0.015087244019996249,-0.004480485841197125,0.013743352088919828,-0.001491179781822146,-0.008773045636260487
LMF1,0.016014629870576006,-0.0016343501652108948,-0.012787528534571763,0.0034130992371205417,0.0003358352221205931
GALNT10,0.01487314177285099,0.005486463165352082,-0.0063183767387127625,0.02073512667148963,-0.0201239193099949
MRPL10,0.015927598823667833,0.0010945041586155008,0.00662008942894491,0.010958035454423627,-0.005917588194709928
SLC10A1,0.015251646768514426,0.003241256278882466,-0.012111611870906211,-0.0032138878443043915,0.008766711204745281
RPP40,-0.01610809341326538,0.002031875161931699,0.002607043792879043,0.01586389977351669,-0.007328905801215495
FBLN2,-0.015034165270789622,-0.016435887812283063,0.0002585715012920588,-0.00048031210741182644,0.02712997937296093
NF2,0.016023070971596498,-0.00010017388436162613,-0.0010152915912391713,0.0028592589595344336,0.006677866804311037
CLDN1,-0.014288996594420744,-0.0180006142633673,0.028843187253756182,0.009893104490054821,-0.00529159536890686
PSD3,0.011499848233558804,-0.017421846540396146,0.002134767721168527,0.033106308354612916,-0.03936053224807808
CEACAM19,0.015494744367493023,0.007170982023951525,-0.0013646926073971695,-0.004150607715536103,0.013130785598558063
SEC22A,-0.01644441137308369,-0.004259993710513202,-5.199868828446114e-05,0.0035080181748387666,-0.002869945954256948
SRD5A3,0.014632843530175485,-0.0011185159382553662,-0.0020306352100475356,0.021735457483480665,0.01898798329115908
LIN7A,0.015697871995582265,0.0004323974466882559,0.013508610051675836,-0.008257664698733543,0.0007955947909444776
CD33,0.014918348748588453,-0.004221669067956526,0.009112952413998105,0.00577521681538618,0.007618565377398108
PSG4,0.014306392597888603,0.008320079002478985,0.013569284172185586,0.001968789111069876,0.01680767502916257
C14orf37,-0.016169334248609866,0.005505164772658,-0.003070958816803749,-0.006553896207821175,0.002120793437814381
CDYL2,0.015200582044910663,0.004677286019591207,-0.018000980336832666,0.022456679628731754,-0.0009656932293188929
GPD1,-0.007940904840236488,0.04693326208736519,-0.007007492956841411,-0.008705961336754888,-0.0054090987190438125
SLC22A12,-0.011874337500796589,0.028637156894168233,-0.029462498428174246,-0.012533351178090854,0.013588867945643034
GJD2,0.016022001455310374,-0.0034475515794089337,0.006650444545611318,0.0026475565324675585,-0.005088610603999023
CLDN14,-0.015636234823115908,-0.00028458866448968057,-0.00042279067511354654,0.0014971220598053066,0.013879906350667217
CAPN3,-0.011323746639164417,0.0345543593329755,-0.006075341241478605,-0.00352916967881219,-0.01093323809434411
NAT8L,0.012237178896796642,-0.021774047365096104,-0.025438252095677058,-0.035717101686607515,0.00024559465387408755
REEP3,0.015228210250755481,-0.011707952387825484,-0.004410470028384921,-0.0010478006538781376,-0.019895922518116487
LRRCC1,0.014657192417655463,-0.0039100452735397525,0.0004099823052238666,0.007634402362736834,0.034118835113170376
ITGAX,0.014761374146061747,-0.0004400297025439044,0.013016182912524281,-0.003909627052061461,-0.0014269326555481703
SNAI1,0.01617161542680314,-0.002041622946719892,0.005230839685480876,0.0015547488667566195,0.006892367330010557
GRIN1,0.015861841878336388,0.004075724485060899,0.00014508697808114326,-0.0015266001522167849,0.0037745111373084467
SPAG1,-0.015825224213404283,-0.008757347048712212,0.012293694408326266,0.008224144075482833,0.007654839617159897
FGB,-0.0035683691902249843,0.03573643490288475,0.033102185138277715,0.012745382283148901,0.044560186844430194
UGT1A6,-0.01443853087722372,0.005458902482409771,0.013409968842689555,0.006940829913951376,-0.011854391278340306
TACR1,0.016131596947090727,0.002706363909977408,-0.007965931566116143,-0.00028519259412698207,0.00576848585588047
TUBA3FP,0.014945729432377562,0.00022915111087236432,-0.00788567636671574,-3.597263925299024e-05,0.009398149453084625
POLR3E,-0.016473657510946187,-0.0004985124154823708,0.004665226928256671,-0.0006550616358719013,0.0017965194446554142
RPGRIP1L,0.015953565108817524,0.002808129720507235,-0.004855903486911324,0.0019399913906426704,0.008186235105711755
PRUNE2,-0.01587981270860116,0.010100992949268129,0.005914756310780177,-0.0026613033502780334,0.008471675982260585
CCNDBP1,0.015528694365207683,-0.007852144383259558,-0.005225673372854705,-0.002734652711462826,-0.02424359511033543
RALGAPA2,0.01534879429507161,-0.0034168594416743676,0.01796742520436664,-0.01505832088121696,-0.008704977642625867
KLHDC8A,0.01496427766258769,0.000991122271094846,0.001993399604174415,0.005803611493722729,-0.00011777266419158301
TNS4,0.01493082283852913,0.0019857660619912155,0.01132794058103049,-0.008726785083584527,0.0013304199686263668
KBTBD12,0.012148338419809656,-0.008181269942052209,-0.021021530415921797,0.010034014586187292,-0.028189206214863188
MAPK8IP2,0.014542179732430082,0.004759483459044473,-0.0039011982155431626,0.003274840711840335,0.012849565647227277
TCAP,0.01566636018623169,0.0026618417946149835,-0.008554858846081958,0.0043320564547353994,-0.0008079930150284069
KIR2DL2,0.014805315646891224,0.0023417368874089173,-0.004746402328940726,-0.0005812845733698699,0.012014286811070423
THSD4,0.011028368649417941,-0.03463726072325002,-0.01092225675057674,-0.021658489189554216,0.006059777883203456
PMAIP1,0.0014943189196039307,-0.027745830688067807,0.0465290252321637,-0.03609701915344759,-0.0120921067202341
FYB,0.015441995668870862,0.0016144415416731316,0.0003574111962658216,0.0006598380027886153,0.008606612272973886
LINC00574,0.015724652002320774,0.0028839027812911948,-0.005503781455677184,-0.0002150809764791814,0.003343607326963553
RASSF6,0.00896219387705655,0.007179839947106912,0.010924610722472708,0.016461744236283982,-0.020661587955880172
CXCL1,-0.015335577905870456,-0.008117506151813381,0.020393244610419456,0.01395839380678049,0.006994382204451756
ENO3,-0.016077922402765756,-0.0005346840710878352,0.0030285101138757234,-0.0029557808216548096,0.005398460651664659
EPS8L2,0.015246416845420501,0.0001901658048083136,0.008569720338670206,-0.009371695883147827,0.00168010875660572
SELPLG,0.016077586205303144,0.0028335983599471768,-0.0008729487133536634,0.0026727126477627244,0.016533406385468633
FAM135B,0.014278194123150258,0.01643442867771269,0.009431546580530827,0.010927671840571463,0.02026242995989066
