gene,r_depth,p_depth,n_mean,t_mean
FLYWCH2,0.36276054729280505,0.18388419899772812,0.6103303144511368,0.7016200466200465
CPEB1,-0.3627108383269049,0.18394876807346547,0.16660333472128408,0.4056701631701632
HVCN1,-0.3626770477326844,0.18399266852353266,0.43848630584940995,0.7266113053613055
RAB23,-0.3626194277522254,0.18406754362619407,0.7740061076971329,0.2153379953379953
RYK,-0.3626188712014292,0.18406826694066641,0.8749998662001156,0.8090763403263402
ALPK2,0.36259659868852345,0.18409721465861056,0.7567646545661618,0.17702651515151516
MAP2K1,-0.3624815260688987,0.18424682239961251,0.8795972302353485,0.9067511655011656
LOXL1,-0.3624777604596326,0.18425171946371036,0.1774320269826199,0.6321634615384615
MAPRE2,0.3624773570222963,0.1842522441271206,0.8107893015753062,0.9553583916083918
ZXDB,-0.36247500782104414,0.18425529924279022,0.4383246755887998,0.5588913170163169
POLR3E,-0.36247231960428195,0.18425879528558353,0.7134809270940484,0.24879953379953376
RPA4,-0.3624255276134235,0.18431965547467344,0.16657710994390035,0.09474650349650343
EMB,0.362325768888906,0.18444945069743968,0.1725306696095505,0.7889947552447552
PINLYP,-0.36225366290446404,0.1845433041717615,0.6827936559587511,0.6323470279720278
VWA5A,0.3621988425124034,0.18461467941474313,0.8083027645196957,0.7534804778554778
CCNJL,0.36217590945056377,0.18464454320542364,0.4474899676846518,0.605106351981352
ZMYND8,-0.3621661273415759,0.18465728257576874,0.6476353278792932,0.7638432400932401
DPT,-0.3621151402900335,0.18472369294099084,0.5484740925959426,0.2458595571095571
PRPF19,-0.36211012475736254,0.1847302264844772,0.728530202915553,0.8437674825174823
DNAJB2,-0.36207915687507053,0.18477057049325915,0.9459876625802399,0.7505361305361304
VAPA,-0.3619860387876592,0.18489191638950095,0.49540103036615135,0.9857896270396268
RBP7,0.36197869577155867,0.18490148756976044,0.7529026546967507,0.6244055944055944
IGSF8,0.3619313460842713,0.18496321277575,0.4980684648657559,0.6688650932400932
H1FNT,0.361896759363324,0.18500830860077425,0.24628009560804548,0.3415574009324009
RUFY2,0.36187833183968116,0.18503233820723777,0.46522166359283734,0.6056497668997669
IL31RA,-0.3618388002918444,0.18508389443672885,0.20726886605132994,0.31547494172494167
FAM218A,-0.36183639173678245,0.1850870359262756,0.3994579499074641,0.12653846153846152
LAMA1,0.361689403698535,0.18527881869756327,0.5043757914263174,0.4543327505827506
ZNF836,-0.36155850760851005,0.18544971414047312,0.35128303385351145,0.4835212703962704
CACNG1,-0.3615112376507228,0.18551145405766564,0.4098734681251211,0.30308857808857803
TRIM34,-0.3614447811533732,0.18559827634880316,0.13330482503791882,0.33232808857808854
HIST1H2AK,0.36142669897728297,0.18562190442958207,0.18520847627621004,0.2504487179487179
CYHR1,-0.36141596820849686,0.1856359273090875,0.490566037735849,0.8245716783216784
AGTPBP1,-0.3614103461465803,0.18564327444760073,0.664535858904275,0.29135489510489504
SALL4,-0.361386243757011,0.18567477456845852,0.1363179984393581,0.3689393939393939
S100A2,-0.361263336764062,0.1858354593191508,0.6253223239220278,0.5728656759906758
TCAP,0.3612535668195602,0.1858482361119993,0.12270894457580617,0.5537427156177157
FGF14,-0.361223712345229,0.1858872822880954,0.26888264251560906,0.6207502913752914
SRRM2,0.36121748086795247,0.18589543300678896,0.9337829723055647,0.9665967365967366
GABPB1,-0.36111140213516896,0.18603421868313622,0.5281461437267656,0.6645192307692309
H2AFV,-0.3611102941939146,0.18603566858759302,0.47581807925448844,0.8838432400932401
CAMK1D,-0.36105154145283125,0.18611256572224374,0.4599205121645504,0.6557371794871795
HSCB,-0.3609667482916046,0.18622358162653432,0.6263194006621488,0.5401966783216782
ELP5,0.3607652001218853,0.18648763217908793,0.5755685692296659,0.7788796620046621
EXOC2,-0.3607322123437291,0.1865308729737438,0.6245377213986691,0.43410693473193473
ARID4A,-0.36069297183511395,0.18658231840054212,0.6116592149050931,0.3925757575757575
CCNT1,-0.36057079182515217,0.18674255885372365,0.8013553393111554,0.7730361305361306
GPR55,-0.36055593040738904,0.18676205585995062,0.14065472029936918,0.22272144522144519
TMEM205,-0.36053155793327535,0.18679403348041998,0.971990867355076,0.9056293706293707
C1orf162,-0.36051410370803705,0.18681693627636428,0.7259467947434843,0.26957459207459206
PITRM1,0.3604185396297901,0.18694236426503294,0.7742576514802015,0.6913388694638695
PGRMC2,-0.3602901107890335,0.18711101334060676,0.9526209256597137,0.8676267482517483
TRIM72,-0.3602742255137709,0.18713188028618258,0.2656206013287934,0.4031643356643356
EXO5,-0.3601194111652115,0.18733532393514618,0.5584769719694593,0.23625145687645682
IKBIP,-0.3599410998483607,0.18756982297991537,0.39487075466346117,0.19623106060606058
BCL11B,-0.35985393500863944,0.18768452359453322,0.30386060835061135,0.13401078088578083
TRIM21,-0.35983235114345485,0.187712932926085,0.5952585602490176,0.7030419580419579
GJA9,-0.3598293107084396,0.18771693506200562,0.17914627110425577,0.29062208624708624
MMADHC,-0.3597654355391068,0.1878010269760411,0.9387496240223241,0.8907094988344988
VLDLR,-0.3597511014655298,0.18781990119576078,0.707228190886408,0.8235052447552448
SARS2,0.3595375020424678,0.1881013013934142,0.839025894024069,0.6959149184149186
C11orf58,-0.3595262711449253,0.18811610476272037,0.4675005432275315,0.9548936480186481
FBL,-0.35943557498054823,0.18823567842987873,0.886788171233881,0.906532634032634
LIMA1,-0.3594224664528791,0.1882529647636331,0.8261778939041843,0.9753234265734265
PRICKLE2,-0.35942227854623016,0.1882532125653068,0.7239986684235484,0.3538563519813519
FCGR2B,0.35941137820342806,0.18826758774146676,0.5610025785913763,0.46838432400932395
P4HB,0.3593676370316203,0.18832527996788936,0.9609721792575926,0.9650203962703964
KCNA10,0.35927817355492964,0.18844331310522794,0.1832368011765826,0.33287733100233097
PCNA,-0.3592669591867114,0.18845811209952004,0.8373978170281225,0.7701806526806527
MORC2,-0.35922720477733316,0.1885105799070141,0.5425847568749056,0.6700932400932399
ICA1L,-0.35912135665448996,0.18865032424146075,0.3982435821547347,0.2930812937062937
KDSR,-0.3591058344898661,0.18867082277865982,0.8981579502285837,0.8577505827505828
MIOX,0.3590743070948255,0.18871246223069063,0.6041509005802633,0.3411742424242424
ERRFI1,-0.35906168322600907,0.18872913673237676,0.9429937563621847,0.6558682983682984
MTMR3,-0.3590378678190537,0.1887605964105901,0.8033880271581655,0.7106162587412588
GLYCTK,0.359034668430664,0.18876482299776096,0.7372111394291134,0.6138811188811188
ZBTB8A,-0.35894605507821464,0.1888819110056444,0.61397502330794,0.5050087412587412
OTUD7A,-0.3589374809773882,0.18889324276892017,0.228081705702337,0.1941360722610722
RFPL3S,0.3589235414539747,0.1889116665595556,0.19396327032607563,0.057358682983682935
THBS1,-0.35888457199952806,0.1889631784462992,0.8193557053876398,0.45773310023310027
SYN2,0.3587710326179665,0.1891133126728347,0.4249082935590877,0.3379224941724941
HEBP1,-0.3587655449947267,0.1891205709668259,0.9552155730220899,0.9444871794871794
GUCY1A2,0.3587254892753667,0.18917355677914288,0.20380291384036706,0.440754662004662
ACKR3,-0.3586882906830916,0.18922277178473793,0.8252691250879066,0.2632153263403263
RPUSD1,0.3586543134598996,0.1892677320538936,0.5769263704586981,0.6368910256410256
MNS1,-0.3586245172818512,0.18930716545892642,0.8425378733953379,0.07374271561771556
NFIC,0.35860516186296165,0.1893327840128904,0.8775399232095703,0.9611888111888114
TTC31,0.35858403495564184,0.1893607498457715,0.6889500562494714,0.6237062937062937
CDK14,0.3585523698034499,0.18940267023436186,0.6317024376198179,0.8669245337995336
NPAS1,-0.35851780163331737,0.1894484406866818,0.20502637998524986,0.28119609557109554
ELF4,0.35841804121296694,0.1895805699694555,0.5708068989361303,0.7878481934731935
SPIRE2,-0.3583793252936521,0.18963186395176113,0.4365130251511671,0.5756643356643356
PSG2,0.3583261210526039,0.18970236788971317,0.14583117023519876,0.2995221445221445
C11orf96,-0.3583148664974329,0.189717284108919,0.8958897745846585,0.6969289044289044
FNDC3B,-0.3583101410610564,0.18972354719000478,0.8508441702319876,0.8837791375291374
SNX17,0.35829054777990804,0.18974951750179253,0.9027767222453549,0.8202185314685316
ZNF566,-0.35828569854858616,0.18975594536897528,0.34829233883268695,0.07680652680652676
SUMO3,-0.35828282831251745,0.18975975005821186,0.9647228576230078,0.9256847319347319
ZNF630,0.35812405470590997,0.18997029197358142,0.4389364086612412,0.46480186480186475
CCS,-0.3580050240865629,0.19012823176627397,0.7284376133954023,0.6044157925407927
CHKB,0.3579957672100435,0.19014051812477134,0.767060823286746,0.9180273892773894
ZNF366,-0.3579899116973797,0.1901482902262023,0.4787825494979293,0.054771270396270354
PPP1R12B,0.3579873876168587,0.19015164053593667,0.30360852936800425,0.8964364801864803
SLC15A4,-0.35793970194016594,0.1902149427568497,0.6715651696421977,0.816168414918415
PFKFB2,0.3579184714947503,0.19024313032991766,0.6271018623873539,0.8121357808857809
SCN4B,0.3578573930777068,0.19032423895828024,0.3670612514463768,0.1843240093240093
PAPOLB,0.35778079502643984,0.1904259883850656,0.09566905829500406,0.06193036130536125
SLC1A2,-0.357762395162375,0.19045043518242893,0.32897752268978436,0.3728423659673659
HMGN1,-0.35771087767672277,0.19051889417967577,0.9783790090459427,0.9386421911421912
IL13RA2,0.3577024091030478,0.19053014916470912,0.4614966748052677,0.05914481351981348
TTPAL,-0.35759027734985227,0.19067921613185956,0.6818099592070912,0.7481293706293707
SLC35F5,0.35756324397038686,0.19071516534998073,0.8169216178867966,0.7460198135198135
KPNA3,-0.3574977895928626,0.1908022252922036,0.7793511454875722,0.7417977855477855
ANGPTL6,0.3574817078951676,0.190823619263215,0.26209952356537086,0.43903554778554776
TNFAIP8L3,0.3572536168127212,0.19112722279378483,0.44228515217328457,0.41904283216783206
PRDM12,-0.3571474548103548,0.19126863751076303,0.08703575454036523,0.49241987179487173
ZNF524,-0.35698774728530874,0.19148150573939335,0.7006773485358545,0.5228831585081585
NAT6,0.35696147305701986,0.19151654034285476,0.5495311116843693,0.6176413170163169
EBF4,-0.3568830191092648,0.19162117712379065,0.3318461922158438,0.5499082167832168
METRN,0.3568041951753055,0.19172634456703724,0.5906376474340929,0.8259411421911422
SLC35C1,0.35678729793037695,0.19174889384266972,0.6326186992296338,0.8456905594405595
SLC25A18,0.35667374481111735,0.19190047427602114,0.3721258446786715,0.23200466200466202
PDZD11,0.3566009275235892,0.19199771775829663,0.2262432952877821,0.9326631701631701
PDE3B,0.3565082576358856,0.1921215193234059,0.31212141322649317,0.46640879953379955
ARHGEF9,0.356459061165144,0.19218726388747667,0.46361767057612085,0.6695163170163171
CENPH,-0.3564372110483224,0.1922164683329158,0.3545306246527893,0.08828088578088572
ADCY2,-0.35642198165932326,0.19223682533609215,0.13908283925495937,0.42326923076923073
AP5M1,-0.3563964852598197,0.19227090928749951,0.7934579349218767,0.9318793706293708
ALOX12,-0.3563535269908593,0.19232834534319565,0.20799994862084425,0.3198951048951049
KCTD14,0.35630692345155535,0.19239066772731267,0.6880466394285781,0.6061509324009324
SCRN2,0.3562555962377679,0.19245932211765887,0.49254948722532216,0.7231555944055942
GABRQ,0.3562046181662697,0.19252752515880373,0.11993875176482041,0.37283508158508166
UGGT2,-0.35617250815584256,0.19257049282383246,0.6820176166280074,0.5135518648018648
MSS51,0.35616393409000524,0.1925819671651172,0.23698582042342844,0.19276806526806525
RIBC2,0.3561337958059119,0.1926223035701895,0.09268906726494831,0.1244959207459207
GPR108,0.35612692693877934,0.19263149747149252,0.7522074304963119,0.8534527972027974
KRT13,-0.35611281370275893,0.19265038876809776,0.18313618366335516,0.11540792540792535
FAM184B,-0.35608465635945297,0.19268808240267923,0.38452106598903263,0.5794784382284384
FAM167A,0.35606022457256,0.19272079257233254,0.7352100283548716,0.483738344988345
COPA,0.35605110473877755,0.1927330034580522,0.9538989821575178,0.9228991841491841
LINC01091,0.35604527596675634,0.19274080808002178,0.35812234875528637,0.19194347319347316
AIFM1,-0.3559314525603575,0.19289325649118977,0.702359480685184,0.9085343822843822
ATP5G3,0.3559222240186215,0.19290562007018744,0.6876719997516673,0.9837150349650351
CD2AP,-0.35591076918487574,0.19292096694860916,0.7343205267219778,0.7049825174825176
DPM1,-0.3559049912719949,0.19292870834003004,0.9304797207542889,0.910317599067599
SMC4,-0.35579561488131856,0.19307529137510626,0.30795274402155354,0.554020979020979
PCIF1,0.35559417843100655,0.19334543864997314,0.4971216968822486,0.7029589160839161
RFX3,-0.35550626551079967,0.193463415448404,0.33518583733573376,0.18368589743589736
TTF1,-0.3554861963659054,0.19349035421670951,0.58836519019386,0.59868006993007
FAM126B,0.35548608365038803,0.1934905055213302,0.6678631944347811,0.5467162004662004
PEBP1,-0.35539023654063895,0.1936191943251997,0.9959881442598244,0.9921241258741258
ACAA2,-0.3553193090267269,0.19371446045526397,0.9583443495238329,0.9377797202797205
CAPN5,0.3551636764874682,0.19392360389412144,0.8579312825200619,0.580189393939394
CCL18,-0.3551548998245962,0.19393540255959182,0.15612626855670597,0.5406002331002332
UTP23,-0.3550962238221173,0.19401429392419345,0.6111764649214168,0.6061596736596736
CUL2,-0.3550901008434315,0.1940225276157252,0.7627947477658096,0.5821037296037297
H2AFJ,-0.3550684124237831,0.19405169427879015,0.9364578995987074,0.961981351981352
KCTD4,0.35502164186573937,0.19411460111228507,0.0872840871262032,0.507074592074592
SLC34A2,0.354990488632868,0.19415650979458274,0.40355971917009814,0.08897581585081582
NUB1,-0.3549831812839824,0.19416634080242626,0.8370306701447501,0.8646620046620047
EIF5,0.35489783785387263,0.19428118212227347,0.8170463193792544,0.9570134032634032
PPP1R36,0.35489512739004336,0.19428483014138012,0.2665304405441481,0.5494230769230769
PIWIL1,0.35483052131979254,0.1943717966626044,0.2793452582926492,0.14937208624708626
CRIPAK,-0.35462033440856494,0.19465490382564618,0.6339015725232839,0.7760941142191142
HIGD1A,-0.35452634804536376,0.19478158286928152,0.9782098859917944,0.9865675990675988
PARP16,-0.35445254607902854,0.19488109370672071,0.5089041147210915,0.7566695804195805
FMO6P,0.35441851390886914,0.194926991997403,0.41257890179195505,0.18688956876456872
PHAX,0.3544028997369859,0.19494805275025037,0.7544226213859313,0.5791550116550116
WIPF2,0.35436617664813785,0.19499759147330184,0.33808233723779235,0.8404749417249417
WHSC1L1,0.3543611865420261,0.19500432365400427,0.5095597341556853,0.8792890442890443
DOT1L,-0.35430902682230914,0.19507470159405127,0.29662738658854176,0.6608974358974359
BCORL1,0.35426717271397623,0.19513118623644907,0.48778567613363283,0.5381759906759906
PRAM1,-0.3539529537501721,0.19555558016172173,0.1620830394195868,0.24126748251748248
FAM86B1,0.3539152353800789,0.1956065636948677,0.5707448157896708,0.7000000000000001
ZBTB6,-0.3538815513575007,0.1956521012768161,0.426026325394897,0.051311188811188777
ITGA7,0.35388125599600095,0.1956525006075493,0.6559603566997884,0.7960052447552448
B3GNT6,-0.3537699484006431,0.19580302659454327,0.28529400116245335,0.32428175990675984
COX4I2,0.3537632215284572,0.19581212601807033,0.3622589059879195,0.5980885780885782
IL6ST,0.3536891556172511,0.1959123327978043,0.9139120838422189,0.8362383449883448
BTN3A2,0.3536739776839476,0.19593287171556698,0.5980940474036935,0.8718036130536131
TAF7,-0.3536737499530447,0.1959331798936574,0.7948917344853683,0.8814539627039628
SPAG11A,-0.353591815286878,0.1960440786837706,0.22369628068432748,0.3331381118881119
C1QTNF3,0.35358880215040095,0.1960481577422036,0.3571852143634711,0.32907634032634026
GZMB,0.3535180205227091,0.19614399467304233,0.33193931693553314,0.0805288461538461
HSPA6,-0.35349227949507045,0.19617885499411392,0.43999235735059106,0.4389510489510489
BCLAF1,-0.35348955841383467,0.1961825403079179,0.929457489635861,0.9287616550116551
CD207,-0.35343853495669686,0.1962516525058781,0.22356248079971652,0.2976471445221444
LZTR1,0.3534274851042425,0.1962666217954513,0.8750587381493441,0.7691812354312354
TXNDC17,-0.3533785746586492,0.19633288984255778,0.9762349996949363,0.8685926573426574
HCN2,0.3533524421356323,0.19636830231726818,0.36037339801398144,0.6235445804195805
ZNF16,-0.35334861813623897,0.196373484606433,0.6902869846965043,0.5038009906759907
FCHSD2,-0.3533330187836168,0.19639462578212216,0.69196001845368,0.5124912587412588
SPTLC2,0.3532698878163386,0.19648019960345095,0.5436540855527167,0.8681614219114219
DHRS11,0.35316090079543994,0.19662798761495587,0.8348866607937437,0.4808347902097902
MYLPF,0.3531510182661515,0.1966413920065546,0.09213299494450508,0.3361946386946386
PRTN3,0.3531414824560797,0.1966543266750749,0.5621489760027231,0.07075174825174821
CCNO,-0.35307993480096744,0.19673782499225345,0.6143464517876198,0.27264860139860136
SEMA6D,0.3530755614776465,0.19674375890716328,0.31573508051006655,0.6529982517482517
BRMS1L,-0.3529340420308929,0.19693584078720577,0.6967281111416769,0.7360300116550115
ERICH5,-0.352899405662907,0.19698287049385857,0.4800033396451198,0.05260343822843817
SCCPDH,0.35285994870446813,0.19703645446175205,0.815441255963461,0.7073222610722613
TRIM45,0.35283551460730544,0.19706964154401485,0.4798716805586627,0.4392773892773893
EXOSC1,0.3526792940769162,0.19728190966112813,0.8539536795503468,0.5326209207459207
LCLAT1,-0.3525238827112547,0.19749322413868772,0.8274768231839879,0.5664699883449883
NETO2,-0.3524648580815307,0.1975735186672037,0.5601093305617134,0.4597217365967366
FES,-0.3524309537057102,0.197619650187991,0.6290746078860582,0.41642482517482515
GHRLOS,0.35239428047729887,0.19766955690500881,0.18567035347788713,0.23195949883449882
NDRG1,-0.35239278631228593,0.19767159040935287,0.9888143296465219,0.9825233100233101
VMP1,-0.35228720449418943,0.19781531748107856,0.8856899417809942,0.4787208624708625
XPO4,-0.35228362265365615,0.19782019456885175,0.7699364504068053,0.6636567599067598
WIPI1,0.3520612220526218,0.19812316995116167,0.7439230768407384,0.5198674242424243
FOXF2,0.3520460780852734,0.19814381134944692,0.1651904079397922,0.18831730769230767
AIFM3,-0.3519782347090602,0.19823629959790479,0.3009999668176286,0.27985139860139857
OXR1,-0.35187851591477226,0.19837229271065593,0.8715264211956144,0.8256993006993006
FAM21C,0.351876928301884,0.19837445832789988,0.24141192060635966,0.7705740093240094
CLVS1,-0.35183487538609115,0.19843182703473666,0.15540214358119134,0.1770104895104895
TMEM143,0.35178844445440605,0.1984951806221936,0.6642522031489,0.8006526806526807
GRK7,-0.35176786196150334,0.19852326896088462,0.1346631614664895,0.09105332167832166
NRIP1,-0.3517555749807208,0.19854003786866967,0.8510175748824436,0.5916724941724941
UTS2R,0.35163512118059975,0.19870447783161052,0.21364469815281228,0.7280244755244756
USP27X,-0.3515950941006911,0.19875914097382885,0.2531649024705881,0.3483566433566434
GAR1,-0.3515514521936013,0.19881875172353095,0.6929110680334949,0.7906468531468531
RASSF7,0.3515237509324707,0.1988565950027551,0.9390750253416981,0.8591258741258743
ALG1,-0.35148797269805737,0.198905479251082,0.4894078659346564,0.4186582167832168
KRT79,0.35139321748366903,0.19903498176192821,0.16247159428449706,0.132169289044289
RPS27A,0.3513713294174308,0.19906490400642307,0.9994177029021729,0.9906264568764568
TDRKH,0.3513035735875365,0.19915754842783195,0.3168124371809542,0.1786043123543123
TMEM160,-0.35129136309083664,0.19917424712112386,0.876550874462526,0.4433100233100232
POLA1,-0.3512856695056118,0.19918203379743554,0.6341022723502003,0.525826048951049
NAPRT,-0.351186881761992,0.19931716926989754,0.8880897765113767,0.7371445221445222
COQ5,-0.3511468027117458,0.19937201168898402,0.9213567094219738,0.6933041958041957
HNRNPA2B1,-0.3511101649685946,0.19942215364740262,0.9867709378087434,0.9711829836829838
CD74,-0.3510163803153692,0.19955054303021225,0.9819916059304389,0.9930623543123545
SKAP1,0.35096929267423554,0.19961502510251886,0.8517871918187259,0.774198717948718
SPACA1,0.3509403847347316,0.19965461841608415,0.26350656315193993,0.07001456876456871
SLCO3A1,0.3509253154451903,0.19967525983427137,0.6585025545073969,0.5499256993006992
FST,-0.3509109235654936,0.19969497463712746,0.3780681651540143,0.5856934731934732
PRRG4,-0.35083738989737434,0.19979572466920342,0.6337383366640585,0.8141244172494172
ADPRHL1,0.35069866855246434,0.19998587850136187,0.4007306544098836,0.4035518648018648
WDSUB1,-0.35063905381327964,0.20006763172665612,0.8571916367579324,0.48141317016317015
RUNX3,0.35053222237969633,0.200214189630598,0.5244463093175028,0.5246911421911422
HCN4,0.3505140688092712,0.20023910065346565,0.4518218727488169,0.5799213286713286
UNC13C,-0.35047102566239674,0.20029817404876948,0.4266739168364142,0.28266899766899767
ARFGAP2,-0.35044696846104184,0.20033119556880444,0.7189747503561754,0.8840734265734266
INO80E,-0.3504270588401902,0.20035852665576942,0.6841150636191691,0.7716826923076924
INHA,0.3503378444521035,0.20048102576676385,0.28943216399370175,0.2608537296037296
ZNF20,0.35022775456980876,0.20063225493264153,0.676103661728202,0.5276427738927739
RAB4A,-0.35008824025982593,0.2008240091397685,0.6110035954704992,0.45417686480186475
FAM47C,0.3498144767181948,0.20120062237543324,0.21645074933287375,0.25716637529137526
SLC25A11,0.3497355041013305,0.20130934811892007,0.7811076703727453,0.8884090909090908
CLLU1,0.34968873724711813,0.20137375224590542,0.18251267620106798,0.08172785547785541
PAG1,-0.34955405622481933,0.20155929953112003,0.5197665245533493,0.4060110722610722
STK24,0.34942122669464876,0.20174240330106888,0.9668165582174003,0.9729865967365967
PMP2,0.34932720791106,0.20187207134281057,0.3324643476827465,0.12171911421911416
FRMD1,-0.34923617713264177,0.20199766926343,0.3345430626900627,0.45238344988344986
MSL3,-0.3491808854328235,0.20207398131952656,0.73392769026076,0.6420017482517484
CMC2,-0.349176670370154,0.20207979958825437,0.9555848607036163,0.9343618881118881
SLC4A3,0.349170080848595,0.2020888956601854,0.17822358709997846,0.4197494172494172
RIMS4,0.3491632872928575,0.20209827365217672,0.47197160017169204,0.5064903846153845
RFX2,0.34912071227375374,0.20215705160496203,0.24334559653875754,0.5395367132867134
BBS5,0.3490480800168042,0.20225735105446965,0.30796772960863,0.06705710955710951
LSM1,0.349007789577732,0.20231300272733313,0.9587853539435107,0.922619463869464
EEF1G,-0.3489909788090877,0.20233622571012885,0.9873457421130317,0.9977068764568764
IQCK,0.348943768804103,0.20240145238557355,0.9249703767055472,0.6272567016317017
TCEA2,-0.3489023841264579,0.2024586416953797,0.8278648428493596,0.5526340326340325
HOOK3,-0.3487268171160304,0.20270137201969424,0.5153532691593408,0.5201282051282051
F10,0.34871526342447434,0.202717352114907,0.354819632403549,0.19135052447552442
CSN1S1,-0.3486872138129337,0.20275615133520145,0.22455152954676091,0.07879516317016313
VHL,0.3486526185560874,0.20280401127009157,0.3638489838166363,0.5830142773892775
DUS4L,-0.3486526144364652,0.20280401696970965,0.7074106939290177,0.566072261072261
ZDHHC17,-0.3485769777898454,0.20290867976238167,0.6957899063507849,0.6865865384615384
SORL1,-0.34857673151628266,0.20290902060176494,0.8235179521981181,0.983548951048951
RASD2,-0.3485259661290536,0.20297928705398294,0.3042224032385994,0.42997668997669
ASAP3,0.34845027350459445,0.20308408522807905,0.819949241675774,0.8233799533799535
PER3,0.3484436096135921,0.20309331319568844,0.6917641354226096,0.7386159673659675
ASAH2B,0.34841009716949833,0.2031397243465496,0.23235580921635013,0.3570381701631702
SOCS3,0.348381787966082,0.20317893485212246,0.439038631773084,0.5424475524475524
CCND1,0.34828909970734767,0.20330734936449174,0.9650289917589974,0.8999475524475523
TUFM,0.348267624972212,0.20333710884140813,0.9331460848548164,0.9720571095571097
SH3TC2,0.34820859859714526,0.20341892136681103,0.21895334237463748,0.18902534965034962
USP54,0.3481928235312626,0.2034407896993608,0.40211628601491484,0.738975815850816
FXYD5,0.34817448301235354,0.2034662163054722,0.784133688563107,0.7798178904428903
UAP1,0.3480495534237369,0.2036394680682296,0.7985091481657105,0.9294522144522144
RNF41,-0.3480469911185454,0.2036430224479482,0.5790264934475521,0.5305215617715617
LARP6,0.34804203701690517,0.20364989479349782,0.750603972679134,0.5315807109557109
PTPN3,-0.34801150446498424,0.20369225292037638,0.7356558495703954,0.9251252913752913
RIOK2,-0.34796291075776453,0.20375967909377563,0.6889141978803955,0.514280303030303
SNRK,-0.34784053088858846,0.20392955044276773,0.9232748645677568,0.9248106060606058
HEATR4,-0.3477500561669159,0.20405519353247206,0.12449704623374726,0.20843822843822843
BMPR1B,-0.3476656656152723,0.2041724320749534,0.6980784195771712,0.9089831002331002
SMC1A,-0.3475727057669996,0.20430162523413734,0.43263925089190997,0.6310285547785547
RAB8B,-0.347571291296834,0.20430359143113222,0.8228318263898329,0.6575291375291374
SELL,0.34743082613869725,0.20449890652584324,0.3016106294909931,0.567548076923077
BEND3,0.34737522985555697,0.2045762454295224,0.37996972911410554,0.45884906759906763
CBLB,-0.3473397759408181,0.2046255744358198,0.7087026656148211,0.5112995337995339
SAP30BP,0.34732129248275023,0.20465129451419767,0.4888410896234444,0.6383158508158507
CNKSR1,-0.34727909774637933,0.20471001702049055,0.5913162804488397,0.5196153846153846
DIS3,0.3472560971199456,0.20474203157539286,0.4544914480465752,0.6072086247086248
NEU3,-0.3472160139875868,0.20479783090180737,0.11725044448321661,0.6070687645687646
TMEM70,-0.3472075046437213,0.20480967792406768,0.6756969100789849,0.8259411421911422
ZRANB2,-0.34717846664591323,0.20485010899139897,0.9047441157486747,0.9277199883449884
CLK3,0.34715542391286486,0.20488219617767914,0.7523096536081547,0.8035547785547784
C11orf88,0.34713346448495697,0.20491277784073594,0.13436344972496092,0.08200757575757571
ZDHHC8,0.3471256616124209,0.2049236451655903,0.9427240157948089,0.710164627039627
KCNAB2,0.34710050455305375,0.2049586847610966,0.29186785709316,0.6442045454545455
SLC39A14,-0.3470810534128774,0.2049857795844365,0.7237835182090938,0.6919871794871797
TIE1,-0.34706941310015516,0.20500199526628451,0.535549023742522,0.5415836247086248
CNGA1,-0.34703113350484693,0.20505532690836661,0.5342634744511796,0.43183420745920753
POU5F2,-0.34697971696722374,0.20512697505763722,0.1314508938367491,0.13996649184149182
LOC100131496,-0.34694623314195217,0.20517364284536402,0.30127987617623475,0.10903409090909086
MAP3K9,0.3466597566129197,0.20557319416626796,0.3617365512383982,0.4820949883449883
SGMS2,0.34659274898251147,0.20566672192456406,0.46555723370344154,0.6156628787878787
SRSF12,-0.34655937166111783,0.20571331937993728,0.1998665212351121,0.11295308857808854
HFE,0.34654400534878205,0.20573477426711734,0.24605477660236064,0.6762150349650348
LRP8,0.3463154138801613,0.20605410892412734,0.30565941399932134,0.26713286713286705
CLEC4G,-0.3462249915072235,0.20618051321856815,0.24194176814941915,0.1209396853146853
VSIG4,0.34618588917302184,0.2062351909293629,0.48784240728470796,0.3772013403263404
ITPR3,0.3461503825787184,0.2062848486468774,0.8606789969504329,0.7485926573426572
SHPRH,-0.34595360531878344,0.20656018960315733,0.30998436146948666,0.3222261072261072
C6orf120,-0.34595185490510155,0.20656263992423557,0.628895851240218,0.6548441142191143
SLC17A1,0.3458920341424637,0.2066463913165438,0.5992950351679617,0.38930069930069927
EEA1,-0.34585826734988834,0.20669367570023997,0.359372039677553,0.711261655011655
RNF13,-0.3458345488943896,0.2067268933017507,0.8405062559474048,0.9230273892773891
AADACP1,0.34582753619916806,0.20673671520530326,0.19334832605640354,0.050250582750582695
ADORA3,0.34578697772590206,0.20679352679375815,0.28507938614753736,0.46743881118881114
RYR2,-0.3457162520600853,0.20689261837848902,0.23432480831828528,0.17418269230769226
NRG1,0.3457101334906308,0.20690119234333013,0.47744080425505037,0.6656279137529139
NPY5R,-0.34569274879754847,0.2069255547884819,0.49657793415118967,0.41174242424242424
URM1,0.3455664972375924,0.2071025352358896,0.9289929364364916,0.8525815850815851
MCEE,-0.3455377760263583,0.20714281033008894,0.8850573359265537,0.415954254079254
PI4KB,0.34551347118066034,0.20717689635693148,0.7675248412865768,0.8056818181818184
