white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,1,1,1,7,4,5,23,17,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,0,KRBKRNvK,DRAW,1kr5/5B2/2n5/8/8/8/1K6/1R6 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,3,0,3,3,3,26,20,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,0,1,0,KRBKRNvK,DRAW,1n6/3R4/B1r5/8/k6K/8/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,7,1,5,6,5,3,4,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,3,0,0,KRBKRNvK,DRAW,B7/3n1k2/8/8/8/7R/3r3K/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,1,0,6,4,5,2,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,0,KRBKRNvK,DRAW,8/8/8/6k1/B7/2R5/5n2/1K2r3 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,2,0,1,1,5,2,0,1,0,0,0,0,0,0,0,7,1,1,1,1,0,0,3,1,0,2,KRBKRNvK,DRAW,8/R7/8/8/4Bn2/4K3/k5r1/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,7,5,5,3,2,19,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,1,1,KRBKRNvK,DRAW,4K3/3n3B/5k2/3r4/8/8/8/6R1 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,2,7,5,0,4,4,15,26,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,0,0,0,KRBKRNvK,DRAW,2K5/8/4R3/8/8/B6n/7r/5k2 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,7,0,1,5,6,3,21,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,2,1,KRBKRNvK,DRAW,R7/8/1k6/8/1B6/2r5/7n/7K b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,7,3,1,4,3,2,27,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,0,0,KRBKRNvK,DRAW,8/4B3/r7/1k6/7K/1n6/5R2/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,3,5,0,2,4,23,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,1,1,KRBKRNvK,DRAW,4B3/1r6/8/8/6Kn/7R/8/5k2 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,1,2,0,2,4,21,26,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,2,0,0,KRBKRNvK,DRAW,3r4/5R2/8/8/8/n6B/4K3/2k5 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,7,3,6,5,2,19,19,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,KRBKRNvK,DRAW,6K1/3k4/7r/B6n/8/R7/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,4,4,2,0,1,19,21,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,4,2,0,1,KRBKRNvK,DRAW,1B6/5R2/6r1/4K3/8/4k3/1n6/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,6,7,3,2,3,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,0,KRBKRNvK,DRAW,1n6/4K3/5R2/8/7k/4r3/4B3/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,5,2,7,1,4,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,1,2,KRBKRNvK,DRAW,2k5/2n5/3RK3/2r5/8/6B1/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,5,2,1,6,2,4,30,23,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,1,0,1,KRBKRNvK,DRAW,8/1k5B/8/8/3R1n2/5K2/2r5/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,0,1,3,6,5,2,18,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,1,0,1,KRBKRNvK,DRAW,8/3k4/8/7B/6R1/1r6/K2n4/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,0,3,3,3,0,22,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,4,1,0,KRBKRNvK,WIN,8/3r2B1/5R2/6n1/3k4/8/8/4K3 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,2,7,0,4,6,19,27,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,1,1,KRBKRNvK,DRAW,1R6/7r/8/n7/8/K7/5B2/7k b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,6,7,4,2,3,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,1,KRBKRNvK,DRAW,8/4K3/2n5/7k/8/4r3/8/2B2R2 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,1,6,2,3,4,1,2,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,2,2,KRBKRNvK,DRAW,8/1Kr5/R7/3n4/B1k5/8/8/8 w - - 0 1
