gene,spearman_r,p
FAM183CP,0.25,0.5887244480896834
LOC101927164,0.25,0.5887244480896834
GLE1,0.25,0.5887244480896834
IL1RAPL1,0.25,0.5887244480896834
SPERT,0.25,0.5887244480896834
SMIM14,0.25,0.5887244480896834
GLDN,0.25,0.5887244480896834
FAM19A3,-0.25,0.5887244480896834
TCEAL3,0.25,0.5887244480896834
FAM154B,-0.25,0.5887244480896834
TBC1D2,0.25,0.5887244480896834
TMEM130,-0.25,0.5887244480896834
GDF11,0.25,0.5887244480896834
GK,-0.25,0.5887244480896834
SH2D4B,0.25,0.5887244480896834
IL4I1,-0.25,0.5887244480896834
LOC101927666,0.25,0.5887244480896834
SNHG4,-0.25,0.5887244480896834
FAM156A,0.25,0.5887244480896834
LOC101927269,0.25,0.5887244480896834
FAM151B,-0.25,0.5887244480896834
IL18RAP,-0.25,0.5887244480896834
LOC101927157,0.25,0.5887244480896834
TCF12,0.25,0.5887244480896834
LOC101927112,0.25,0.5887244480896834
ITGB8,-0.25,0.5887244480896834
KIAA2018,0.25,0.5887244480896834
LOC101927120,0.25,0.5887244480896834
SOX1,0.25,0.5887244480896834
G3BP1,0.25,0.5887244480896834
SLMO2,0.25,0.5887244480896834
IL17A,0.25,0.5887244480896834
LOC440434,0.25,0.5887244480896834
IL18,-0.25,0.5887244480896834
LOC101927766,0.25,0.5887244480896834
LOC101927765,-0.25,0.5887244480896834
SOX15,0.25,0.5887244480896834
LINC00472,-0.25,0.5887244480896834
SOX21,0.25,0.5887244480896834
IL17RC,0.25,0.5887244480896834
TCL1A,-0.25,0.5887244480896834
ITFG3,0.25,0.5887244480896834
GJA5,-0.25,0.5887244480896834
SNORD2,-0.25,0.5887244480896834
SIX2,0.25,0.5887244480896834
SNORD12,-0.25,0.5887244480896834
INTS9,-0.25,0.5887244480896834
FAM167A,-0.25,0.5887244480896834
LECT2,0.25,0.5887244480896834
TBK1,0.25,0.5887244480896834
TBR1,0.25,0.5887244480896834
SPATA17,-0.25,0.5887244480896834
KIAA0101,-0.25,0.5887244480896834
LINC00264,0.25,0.5887244480896834
LOC101927487,0.25,0.5887244480896834
LOC642943,0.25,0.5887244480896834
LINC00161,0.25,0.5887244480896834
LOC101927478,0.25,0.5887244480896834
SPAM1,0.25,0.5887244480896834
LOC101927411,0.25,0.5887244480896834
GGNBP1,0.25,0.5887244480896834
TMEM14E,0.25,0.5887244480896834
TMEM150B,-0.25,0.5887244480896834
TMEM150C,-0.25,0.5887244480896834
LOC101927446,0.25,0.5887244480896834
INTS5,0.25,0.5887244480896834
LOC101927379,0.25,0.5887244480896834
TCTN1,-0.25,0.5887244480896834
SI,0.25,0.5887244480896834
LOC101927280,0.25,0.5887244480896834
LOC101927284,0.25,0.5887244480896834
ING2,0.25,0.5887244480896834
LINC00333,0.25,0.5887244480896834
SP1,0.25,0.5887244480896834
SNORD36C,-0.25,0.5887244480896834
GABRP,0.25,0.5887244480896834
LDLRAD4-AS1,0.25,0.5887244480896834
TBX2-AS1,-0.25,0.5887244480896834
IRG1,0.25,0.5887244480896834
INSM1,0.25,0.5887244480896834
GABRQ,-0.25,0.5887244480896834
KLK13,0.25,0.5887244480896834
TBC1D7,0.25,0.5887244480896834
IRGM,0.25,0.5887244480896834
GABRR1,0.25,0.5887244480896834
GFRA2,-0.25,0.5887244480896834
TMEM147,-0.25,0.5887244480896834
LETM1,0.25,0.5887244480896834
GABRA4,0.25,0.5887244480896834
FAM225A,-0.25,0.5887244480896834
LOC101927919,0.25,0.5887244480896834
SPP1,0.25,0.5887244480896834
KHNYN,0.25,0.5887244480896834
IKZF5,-0.25,0.5887244480896834
LFNG,0.25,0.5887244480896834
LINC00605,0.25,0.5887244480896834
SLCO6A1,0.25,0.5887244480896834
SHCBP1,0.25,0.5887244480896834
IGLON5,0.25,0.5887244480896834
IGBP1,-0.25,0.5887244480896834
SLITRK3,0.25,0.5887244480896834
LOC101927018,-0.25,0.5887244480896834
TAS2R7,0.25,0.5887244480896834
GCAT,-0.25,0.5887244480896834
LGR6,0.25,0.5887244480896834
LINC00602,0.25,0.5887244480896834
SLIT1,0.25,0.5887244480896834
KIF13A,0.25,0.5887244480896834
LOC101926944,0.25,0.5887244480896834
LOC101926955,0.25,0.5887244480896834
LINC00597,0.25,0.5887244480896834
IGSF3,0.25,0.5887244480896834
SMIM9,0.25,0.5887244480896834
TAS2R31,0.25,0.5887244480896834
TMED9,0.25,0.5887244480896834
SOHLH2,0.25,0.5887244480896834
GC,0.25,0.5887244480896834
KNDC1,0.25,0.5887244480896834
LGALS13,0.25,0.5887244480896834
LOC654342,0.25,0.5887244480896834
LGALSL,0.25,0.5887244480896834
LOC440117,0.25,0.5887244480896834
SNORD21,-0.25,0.5887244480896834
LOC101928417,0.25,0.5887244480896834
SDHB,0.25,0.5887244480896834
SLFN5,0.25,0.5887244480896834
LOC439933,0.25,0.5887244480896834
IFIT2,0.25,0.5887244480896834
MBD3L2,0.2364331218717302,0.609742692410707
HNF4A-AS1,-0.23424374030084538,0.613155036975242
LGALS9C,0.23424374030084538,0.613155036975242
PDIA2,-0.23424374030084538,0.613155036975242
OR8G1,-0.23424374030084538,0.613155036975242
SPRR2D,0.23424374030084538,0.613155036975242
LOC100506082,-0.23424374030084538,0.613155036975242
LOC101928937,-0.23424374030084538,0.613155036975242
C8orf49,0.22237479499833038,0.631749338926165
OR6C75,0.22237479499833038,0.631749338926165
FAM181A-AS1,0.22237479499833038,0.631749338926165
OR5M8,0.22237479499833038,0.631749338926165
EBLN1,0.22237479499833038,0.631749338926165
OR2J2,0.22237479499833038,0.631749338926165
OR5M3,0.22237479499833038,0.631749338926165
OR52M1,0.22237479499833038,0.631749338926165
LOC101929153,0.22237479499833038,0.631749338926165
OR14C36,0.22237479499833038,0.631749338926165
FAM181A,0.22237479499833038,0.631749338926165
RNU6-66P,0.22237479499833038,0.631749338926165
MIR7-3HG,0.22237479499833038,0.631749338926165
RIT2,0.22237479499833038,0.631749338926165
OR7D4,0.22237479499833038,0.631749338926165
OR4N4,0.22237479499833038,0.631749338926165
LINC00489,0.22237479499833038,0.631749338926165
ZNF705G,0.22237479499833038,0.631749338926165
OR3A4P,0.22237479499833038,0.631749338926165
C7orf33,0.22237479499833038,0.631749338926165
KRTAP4-8,0.22237479499833038,0.631749338926165
OR10A6,0.22237479499833038,0.631749338926165
IQCF4,0.22237479499833038,0.631749338926165
LINC00708,0.22237479499833038,0.631749338926165
SNORD114-15,0.22237479499833038,0.631749338926165
FAM71B,0.22237479499833038,0.631749338926165
C16orf78,0.22237479499833038,0.631749338926165
LOC102467216,0.22237479499833038,0.631749338926165
LINC00272,0.22237479499833038,0.631749338926165
OR7G1,0.22237479499833038,0.631749338926165
OR8B8,0.22237479499833038,0.631749338926165
SMCP,0.22237479499833038,0.631749338926165
PTF1A,0.22237479499833038,0.631749338926165
CLEC3A,0.22237479499833038,0.631749338926165
KRTDAP,0.21622499104693418,0.6414455093539176
PAGE2,-0.21622499104693418,0.6414455093539176
FGF3,0.21622499104693418,0.6414455093539176
TTLL10,-0.21428571428571433,0.6445115810207203
CD2AP,0.21428571428571433,0.6445115810207203
CPNE5,-0.21428571428571433,0.6445115810207203
RASA4B,-0.21428571428571433,0.6445115810207203
LOC100133669,0.21428571428571433,0.6445115810207203
LOC100134317,-0.21428571428571433,0.6445115810207203
LOC100133920,-0.21428571428571433,0.6445115810207203
NHS-AS1,-0.21428571428571433,0.6445115810207203
STYX,0.21428571428571433,0.6445115810207203
NHP2L1,-0.21428571428571433,0.6445115810207203
NPEPL1,0.21428571428571433,0.6445115810207203
TBRG4,-0.21428571428571433,0.6445115810207203
LOC100134868,-0.21428571428571433,0.6445115810207203
NFIL3,0.21428571428571433,0.6445115810207203
SIGLEC12,-0.21428571428571433,0.6445115810207203
CDC25C,0.21428571428571433,0.6445115810207203
USP37,0.21428571428571433,0.6445115810207203
ACTR6,-0.21428571428571433,0.6445115810207203
CDC20B,0.21428571428571433,0.6445115810207203
SLC22A5,-0.21428571428571433,0.6445115810207203
USP4,-0.21428571428571433,0.6445115810207203
SLC22A6,-0.21428571428571433,0.6445115810207203
NFRKB,0.21428571428571433,0.6445115810207203
TXK,-0.21428571428571433,0.6445115810207203
MSN,0.21428571428571433,0.6445115810207203
RNF128,-0.21428571428571433,0.6445115810207203
SLC27A3,0.21428571428571433,0.6445115810207203
SWAP70,0.21428571428571433,0.6445115810207203
CSGALNACT2,0.21428571428571433,0.6445115810207203
PLEKHA3,-0.21428571428571433,0.6445115810207203
LOC101927492,-0.21428571428571433,0.6445115810207203
GRPEL1,0.21428571428571433,0.6445115810207203
USP49,-0.21428571428571433,0.6445115810207203
GRPEL2,0.21428571428571433,0.6445115810207203
VMAC,0.21428571428571433,0.6445115810207203
LOC101927497,0.21428571428571433,0.6445115810207203
CD68,-0.21428571428571433,0.6445115810207203
CSGALNACT1,-0.21428571428571433,0.6445115810207203
TBRG1,-0.21428571428571433,0.6445115810207203
LOC100147773,-0.21428571428571433,0.6445115810207203
ADHFE1,-0.21428571428571433,0.6445115810207203
MSH5-SAPCD1,-0.21428571428571433,0.6445115810207203
NPAS2,0.21428571428571433,0.6445115810207203
PNMAL2,-0.21428571428571433,0.6445115810207203
SNORD43,0.21428571428571433,0.6445115810207203
SIAE,-0.21428571428571433,0.6445115810207203
CCL16,-0.21428571428571433,0.6445115810207203
TTN,-0.21428571428571433,0.6445115810207203
SLC25A41,-0.21428571428571433,0.6445115810207203
CRELD2,0.21428571428571433,0.6445115810207203
LOC100128239,-0.21428571428571433,0.6445115810207203
NME6,0.21428571428571433,0.6445115810207203
CCDC82,0.21428571428571433,0.6445115810207203
TCF19,0.21428571428571433,0.6445115810207203
ZNF750,0.21428571428571433,0.6445115810207203
CCL5,0.21428571428571433,0.6445115810207203
LOC100129550,-0.21428571428571433,0.6445115810207203
VENTX,-0.21428571428571433,0.6445115810207203
CCL7,0.21428571428571433,0.6445115810207203
SHF,-0.21428571428571433,0.6445115810207203
MRPL23-AS1,-0.21428571428571433,0.6445115810207203
CCNA1,0.21428571428571433,0.6445115810207203
CCNA2,0.21428571428571433,0.6445115810207203
PLEKHB2,-0.21428571428571433,0.6445115810207203
RAX,-0.21428571428571433,0.6445115810207203
GCH1,0.21428571428571433,0.6445115810207203
NOB1,-0.21428571428571433,0.6445115810207203
NOD1,0.21428571428571433,0.6445115810207203
LOC101927839,-0.21428571428571433,0.6445115810207203
CCDC90B,0.21428571428571433,0.6445115810207203
PNO1,-0.21428571428571433,0.6445115810207203
ACTL10,0.21428571428571433,0.6445115810207203
CRISP2,-0.21428571428571433,0.6445115810207203
CCDC94,-0.21428571428571433,0.6445115810207203
NNT-AS1,0.21428571428571433,0.6445115810207203
SLC25A51P1,-0.21428571428571433,0.6445115810207203
KIAA0907,0.21428571428571433,0.6445115810207203
TCEB3B,-0.21428571428571433,0.6445115810207203
LAMP3,0.21428571428571433,0.6445115810207203
LOC100128398,-0.21428571428571433,0.6445115810207203
VAT1L,-0.21428571428571433,0.6445115810207203
NOG,-0.21428571428571433,0.6445115810207203
CCKBR,-0.21428571428571433,0.6445115810207203
MRPL23,-0.21428571428571433,0.6445115810207203
LOC100129924,-0.21428571428571433,0.6445115810207203
GTF3C3,-0.21428571428571433,0.6445115810207203
RBM22,0.21428571428571433,0.6445115810207203
UXS1,0.21428571428571433,0.6445115810207203
KCNT2,-0.21428571428571433,0.6445115810207203
NKPD1,-0.21428571428571433,0.6445115810207203
TUBGCP3,0.21428571428571433,0.6445115810207203
UTS2B,-0.21428571428571433,0.6445115810207203
CCDC183-AS1,-0.21428571428571433,0.6445115810207203
PPP2R1A,-0.21428571428571433,0.6445115810207203
GDF9,-0.21428571428571433,0.6445115810207203
GTF2F2,-0.21428571428571433,0.6445115810207203
GSTCD,0.21428571428571433,0.6445115810207203
ADNP2,-0.21428571428571433,0.6445115810207203
UTP23,0.21428571428571433,0.6445115810207203
RBM34,-0.21428571428571433,0.6445115810207203
RNF111,0.21428571428571433,0.6445115810207203
CD248,0.21428571428571433,0.6445115810207203
GBP7,0.21428571428571433,0.6445115810207203
VAC14-AS1,-0.21428571428571433,0.6445115810207203
CCDC27,-0.21428571428571433,0.6445115810207203
RIPPLY1,-0.21428571428571433,0.6445115810207203
SHOC2,-0.21428571428571433,0.6445115810207203
TCEAL7,-0.21428571428571433,0.6445115810207203
GYS2,-0.21428571428571433,0.6445115810207203
RASIP1,0.21428571428571433,0.6445115810207203
CCNG1,-0.21428571428571433,0.6445115810207203
CCNJ,-0.21428571428571433,0.6445115810207203
RBM10,0.21428571428571433,0.6445115810207203
ZNF75D,0.21428571428571433,0.6445115810207203
GZMA,-0.21428571428571433,0.6445115810207203
TUBBP5,0.21428571428571433,0.6445115810207203
MRPL21,0.21428571428571433,0.6445115810207203
LOC101927668,0.21428571428571433,0.6445115810207203
SUCNR1,-0.21428571428571433,0.6445115810207203
FAM132A,0.21428571428571433,0.6445115810207203
LOC100130417,-0.21428571428571433,0.6445115810207203
CCR7,-0.21428571428571433,0.6445115810207203
CCRL2,-0.21428571428571433,0.6445115810207203
NKD1,0.21428571428571433,0.6445115810207203
SNORD5,0.21428571428571433,0.6445115810207203
CORIN,-0.21428571428571433,0.6445115810207203
CHTOP,0.21428571428571433,0.6445115810207203
UGT1A5,-0.21428571428571433,0.6445115810207203
CHFR,0.21428571428571433,0.6445115810207203
GPR101,0.21428571428571433,0.6445115810207203
UGGT2,0.21428571428571433,0.6445115810207203
UGGT1,0.21428571428571433,0.6445115810207203
UGDH-AS1,-0.21428571428571433,0.6445115810207203
LOC100507006,-0.21428571428571433,0.6445115810207203
TBC1D1,-0.21428571428571433,0.6445115810207203
LOC101927131,-0.21428571428571433,0.6445115810207203
CNIH1,0.21428571428571433,0.6445115810207203
CHMP6,-0.21428571428571433,0.6445115810207203
NANOS1,-0.21428571428571433,0.6445115810207203
CHRNA10,-0.21428571428571433,0.6445115810207203
NAIP,-0.21428571428571433,0.6445115810207203
TAF1,0.21428571428571433,0.6445115810207203
NACC2,-0.21428571428571433,0.6445115810207203
CHST9,0.21428571428571433,0.6445115810207203
ZNF793,-0.21428571428571433,0.6445115810207203
CNEP1R1,0.21428571428571433,0.6445115810207203
NAV2,0.21428571428571433,0.6445115810207203
UGT1A6,-0.21428571428571433,0.6445115810207203
MUS81,0.21428571428571433,0.6445115810207203
PLSCR4,-0.21428571428571433,0.6445115810207203
CNTNAP2,0.21428571428571433,0.6445115810207203
CNTD1,-0.21428571428571433,0.6445115810207203
LOC100506497,-0.21428571428571433,0.6445115810207203
RETSAT,-0.21428571428571433,0.6445115810207203
CNPY2,-0.21428571428571433,0.6445115810207203
NCAPG,0.21428571428571433,0.6445115810207203
CHAC2,0.21428571428571433,0.6445115810207203
CNOT4,-0.21428571428571433,0.6445115810207203
GPR124,-0.21428571428571433,0.6445115810207203
UGT1A7,-0.21428571428571433,0.6445115810207203
UGT2B11,-0.21428571428571433,0.6445115810207203
CHCHD3,-0.21428571428571433,0.6445115810207203
LOC101927151,-0.21428571428571433,0.6445115810207203
MUM1L1,-0.21428571428571433,0.6445115810207203
SYTL4,0.21428571428571433,0.6445115810207203
CCDC149,0.21428571428571433,0.6445115810207203
LOC100506679,-0.21428571428571433,0.6445115810207203
SLC14A1,0.21428571428571433,0.6445115810207203
CHTF8,0.21428571428571433,0.6445115810207203
TAF3,-0.21428571428571433,0.6445115810207203
GPR157,0.21428571428571433,0.6445115810207203
CIAPIN1,0.21428571428571433,0.6445115810207203
SLC10A3,0.21428571428571433,0.6445115810207203
MYOG,-0.21428571428571433,0.6445115810207203
TAOK1,-0.21428571428571433,0.6445115810207203
CLCN2,0.21428571428571433,0.6445115810207203
SLAMF9,0.21428571428571433,0.6445115810207203
CLDN10,0.21428571428571433,0.6445115810207203
MYEOV2,-0.21428571428571433,0.6445115810207203
GMDS,0.21428571428571433,0.6445115810207203
CLN3,0.21428571428571433,0.6445115810207203
CLDN10-AS1,-0.21428571428571433,0.6445115810207203
KGFLP2,-0.21428571428571433,0.6445115810207203
CLDN12,0.21428571428571433,0.6445115810207203
CLLU1OS,-0.21428571428571433,0.6445115810207203
MYL7,-0.21428571428571433,0.6445115810207203
TAS2R20,0.21428571428571433,0.6445115810207203
LOC101926911,-0.21428571428571433,0.6445115810207203
GMPPB,0.21428571428571433,0.6445115810207203
CLK3,0.21428571428571433,0.6445115810207203
PM20D2,-0.21428571428571433,0.6445115810207203
CLSPN,0.21428571428571433,0.6445115810207203
MYRF,-0.21428571428571433,0.6445115810207203
GOLGA6L5P,0.21428571428571433,0.6445115810207203
RGPD4,-0.21428571428571433,0.6445115810207203
RGAG4,-0.21428571428571433,0.6445115810207203
RGCC,0.21428571428571433,0.6445115810207203
CNDP2,-0.21428571428571433,0.6445115810207203
UBE2D2,0.21428571428571433,0.6445115810207203
CIITA,0.21428571428571433,0.6445115810207203
SNORD67,-0.21428571428571433,0.6445115810207203
GLT1D1,-0.21428571428571433,0.6445115810207203
KDM7A,0.21428571428571433,0.6445115810207203
LOC101927058,0.21428571428571433,0.6445115810207203
ADAM18,-0.21428571428571433,0.6445115810207203
SKA2,0.21428571428571433,0.6445115810207203
UBR4,0.21428571428571433,0.6445115810207203
CMTM1,-0.21428571428571433,0.6445115810207203
UBR2,0.21428571428571433,0.6445115810207203
PML,0.21428571428571433,0.6445115810207203
TAS2R46,0.21428571428571433,0.6445115810207203
TAS2R40,-0.21428571428571433,0.6445115810207203
RGPD4-AS1,0.21428571428571433,0.6445115810207203
GPR156,-0.21428571428571433,0.6445115810207203
CNTNAP3,0.21428571428571433,0.6445115810207203
GRK4,-0.21428571428571433,0.6445115810207203
NDUFV3,-0.21428571428571433,0.6445115810207203
USP15,0.21428571428571433,0.6445115810207203
KCTD21,0.21428571428571433,0.6445115810207203
NEK11,0.21428571428571433,0.6445115810207203
LOC100289333,-0.21428571428571433,0.6445115810207203
CDK5RAP1,0.21428571428571433,0.6445115810207203
LOC101927394,-0.21428571428571433,0.6445115810207203
SLC22A1,-0.21428571428571433,0.6445115810207203
CDKN2A,-0.21428571428571433,0.6445115810207203
LOC101927365,-0.21428571428571433,0.6445115810207203
COMMD10,-0.21428571428571433,0.6445115810207203
GPX7,0.21428571428571433,0.6445115810207203
TYRO3P,0.21428571428571433,0.6445115810207203
TBCA,0.21428571428571433,0.6445115810207203
CLIP4,-0.21428571428571433,0.6445115810207203
SIK2,0.21428571428571433,0.6445115810207203
GPT2,0.21428571428571433,0.6445115810207203
MTG2,0.21428571428571433,0.6445115810207203
LOC101927348,0.21428571428571433,0.6445115810207203
COL4A6,0.21428571428571433,0.6445115810207203
CDH7,0.21428571428571433,0.6445115810207203
RCAN1,-0.21428571428571433,0.6445115810207203
USP22,0.21428571428571433,0.6445115810207203
CDC42EP4,-0.21428571428571433,0.6445115810207203
CDC37,-0.21428571428571433,0.6445115810207203
NFE2L2,0.21428571428571433,0.6445115810207203
ACVR1,0.21428571428571433,0.6445115810207203
LAMB1,0.21428571428571433,0.6445115810207203
GRIN2C,-0.21428571428571433,0.6445115810207203
SIGLEC5,0.21428571428571433,0.6445115810207203
NFATC2,-0.21428571428571433,0.6445115810207203
COQ2,0.21428571428571433,0.6445115810207203
RBPJL,-0.21428571428571433,0.6445115810207203
NETO1,-0.21428571428571433,0.6445115810207203
RBPMS,-0.21428571428571433,0.6445115810207203
TBKBP1,-0.21428571428571433,0.6445115810207203
MTAP,-0.21428571428571433,0.6445115810207203
NEURL1B,-0.21428571428571433,0.6445115810207203
RBX1,0.21428571428571433,0.6445115810207203
USP25,0.21428571428571433,0.6445115810207203
LOC100288637,0.21428571428571433,0.6445115810207203
SYDE2,0.21428571428571433,0.6445115810207203
CDSN,-0.21428571428571433,0.6445115810207203
ADCY6,-0.21428571428571433,0.6445115810207203
CFHR4,-0.21428571428571433,0.6445115810207203
PLK3,0.21428571428571433,0.6445115810207203
KCTD6,-0.21428571428571433,0.6445115810207203
KRTAP5-AS1,-0.21428571428571433,0.6445115810207203
NCS1,-0.21428571428571433,0.6445115810207203
MTOR,0.21428571428571433,0.6445115810207203
CERS2,0.21428571428571433,0.6445115810207203
ADA,-0.21428571428571433,0.6445115810207203
KIAA0040,0.21428571428571433,0.6445115810207203
NCOR1P1,-0.21428571428571433,0.6445115810207203
NCOA6,0.21428571428571433,0.6445115810207203
SLC16A5,0.21428571428571433,0.6445115810207203
GPR180,-0.21428571428571433,0.6445115810207203
MTRF1L,-0.21428571428571433,0.6445115810207203
GPR17,-0.21428571428571433,0.6445115810207203
LOC101927221,-0.21428571428571433,0.6445115810207203
CFAP97,-0.21428571428571433,0.6445115810207203
CFDP1,0.21428571428571433,0.6445115810207203
MTRNR2L4,-0.21428571428571433,0.6445115810207203
RIC3,-0.21428571428571433,0.6445115810207203
MTTP,-0.21428571428571433,0.6445115810207203
NDEL1,0.21428571428571433,0.6445115810207203
GPR39,0.21428571428571433,0.6445115810207203
LAGE3,-0.21428571428571433,0.6445115810207203
NDUFA6,-0.21428571428571433,0.6445115810207203
CEBPG,0.21428571428571433,0.6445115810207203
CECR1,-0.21428571428571433,0.6445115810207203
RIMS2,-0.21428571428571433,0.6445115810207203
ADCY1,-0.21428571428571433,0.6445115810207203
GIMAP4,-0.21428571428571433,0.6445115810207203
RIMBP3,-0.21428571428571433,0.6445115810207203
RECQL,-0.21428571428571433,0.6445115810207203
CENPH,0.21428571428571433,0.6445115810207203
GINS3,0.21428571428571433,0.6445115810207203
LOC100505984,-0.21428571428571433,0.6445115810207203
GPR64,-0.21428571428571433,0.6445115810207203
SLC17A8,-0.21428571428571433,0.6445115810207203
CENPU,0.21428571428571433,0.6445115810207203
COL4A2-AS1,0.21428571428571433,0.6445115810207203
ZNF784,-0.21428571428571433,0.6445115810207203
LOC101927296,0.21428571428571433,0.6445115810207203
LOC100505921,-0.21428571428571433,0.6445115810207203
NDST1,0.21428571428571433,0.6445115810207203
LOC100335030,-0.21428571428571433,0.6445115810207203
C9orf41-AS1,-0.21428571428571433,0.6445115810207203
HADHB,-0.21428571428571433,0.6445115810207203
ATP10D,-0.21428571428571433,0.6445115810207203
SLITRK2,-0.21428571428571433,0.6445115810207203
IGFBP4,-0.21428571428571433,0.6445115810207203
IGF1R,-0.21428571428571433,0.6445115810207203
SPOP,-0.21428571428571433,0.6445115810207203
SLFNL1-AS1,-0.21428571428571433,0.6445115810207203
PCCA-AS1,-0.21428571428571433,0.6445115810207203
ATP5B,0.21428571428571433,0.6445115810207203
ATP5H,-0.21428571428571433,0.6445115810207203
SPRED1,0.21428571428571433,0.6445115810207203
PC,0.21428571428571433,0.6445115810207203
PSMD3,0.21428571428571433,0.6445115810207203
ZNF106,-0.21428571428571433,0.6445115810207203
ZNF101,-0.21428571428571433,0.6445115810207203
ZNF100,-0.21428571428571433,0.6445115810207203
PAX8-AS1,0.21428571428571433,0.6445115810207203
ATP8B4,-0.21428571428571433,0.6445115810207203
ZMYM1,0.21428571428571433,0.6445115810207203
IFFO2,0.21428571428571433,0.6445115810207203
IFFO1,-0.21428571428571433,0.6445115810207203
SLCO3A1,0.21428571428571433,0.6445115810207203
ZGPAT,0.21428571428571433,0.6445115810207203
AXL,0.21428571428571433,0.6445115810207203
AZIN1,0.21428571428571433,0.6445115810207203
ZFYVE19,0.21428571428571433,0.6445115810207203
LINC00640,-0.21428571428571433,0.6445115810207203
ATP11A,0.21428571428571433,0.6445115810207203
PCDHAC2,0.21428571428571433,0.6445115810207203
B3GALTL,-0.21428571428571433,0.6445115810207203
ATOX1,-0.21428571428571433,0.6445115810207203
PSD,-0.21428571428571433,0.6445115810207203
ZNF223,-0.21428571428571433,0.6445115810207203
ALG2,0.21428571428571433,0.6445115810207203
PSD4,0.21428571428571433,0.6445115810207203
ZNF22,-0.21428571428571433,0.6445115810207203
ZNF214,-0.21428571428571433,0.6445115810207203
SPG20,-0.21428571428571433,0.6445115810207203
ASTN2-AS1,-0.21428571428571433,0.6445115810207203
PRICKLE2,0.21428571428571433,0.6445115810207203
ASXL1,0.21428571428571433,0.6445115810207203
ZNF627,-0.21428571428571433,0.6445115810207203
PSG11,-0.21428571428571433,0.6445115810207203
ATF2,-0.21428571428571433,0.6445115810207203
PSG6,-0.21428571428571433,0.6445115810207203
PSG8,-0.21428571428571433,0.6445115810207203
PSG9,-0.21428571428571433,0.6445115810207203
SPIDR,0.21428571428571433,0.6445115810207203
PCDHGA2,-0.21428571428571433,0.6445115810207203
SMUG1,-0.21428571428571433,0.6445115810207203
PCDHB6,0.21428571428571433,0.6445115810207203
ATG3,0.21428571428571433,0.6445115810207203
PSMB1,0.21428571428571433,0.6445115810207203
SPINK7,-0.21428571428571433,0.6445115810207203
LINC00511,-0.21428571428571433,0.6445115810207203
PCDHB11,-0.21428571428571433,0.6445115810207203
PARG,-0.21428571428571433,0.6445115810207203
PSTPIP2,-0.21428571428571433,0.6445115810207203
LINC00441,-0.21428571428571433,0.6445115810207203
P2RY4,-0.21428571428571433,0.6445115810207203
SLC9A3,-0.21428571428571433,0.6445115810207203
ALAS2,0.21428571428571433,0.6445115810207203
HSPA1A,-0.21428571428571433,0.6445115810207203
BLOC1S6,-0.21428571428571433,0.6445115810207203
PKIB,-0.21428571428571433,0.6445115810207203
HSP90B2P,-0.21428571428571433,0.6445115810207203
OXSM,-0.21428571428571433,0.6445115810207203
BMPER,0.21428571428571433,0.6445115810207203
AKT2,0.21428571428571433,0.6445115810207203
BMS1P5,-0.21428571428571433,0.6445115810207203
SRM,-0.21428571428571433,0.6445115810207203
BNIP3,-0.21428571428571433,0.6445115810207203
ZBTB39,-0.21428571428571433,0.6445115810207203
BOK,0.21428571428571433,0.6445115810207203
OTUD3,0.21428571428571433,0.6445115810207203
OTUD1,-0.21428571428571433,0.6445115810207203
ZBTB26,-0.21428571428571433,0.6445115810207203
SRPK3,-0.21428571428571433,0.6445115810207203
ZBTB20,-0.21428571428571433,0.6445115810207203
BRCC3,0.21428571428571433,0.6445115810207203
OSR1,0.21428571428571433,0.6445115810207203
BREA2,-0.21428571428571433,0.6445115810207203
HSBP1,0.21428571428571433,0.6445115810207203
OSGIN2,0.21428571428571433,0.6445115810207203
PRELID1,0.21428571428571433,0.6445115810207203
ZC3H7A,-0.21428571428571433,0.6445115810207203
BIN1,-0.21428571428571433,0.6445115810207203
SLCO1B3,0.21428571428571433,0.6445115810207203
HSPB11,0.21428571428571433,0.6445115810207203
SPRY1,-0.21428571428571433,0.6445115810207203
SLCO1B1,0.21428571428571433,0.6445115810207203
BACH2,-0.21428571428571433,0.6445115810207203
IAH1,-0.21428571428571433,0.6445115810207203
LINC00670,-0.21428571428571433,0.6445115810207203
LINC00671,-0.21428571428571433,0.6445115810207203
BARD1,-0.21428571428571433,0.6445115810207203
HTRA4,-0.21428571428571433,0.6445115810207203
BASP1,0.21428571428571433,0.6445115810207203
SPTLC3,-0.21428571428571433,0.6445115810207203
SLC9A9-AS1,-0.21428571428571433,0.6445115810207203
BAZ2A,0.21428571428571433,0.6445115810207203
BBOX1-AS1,0.21428571428571433,0.6445115810207203
BBS2,-0.21428571428571433,0.6445115810207203
PAIP2,-0.21428571428571433,0.6445115810207203
BCAS2,0.21428571428571433,0.6445115810207203
BCAS4,-0.21428571428571433,0.6445115810207203
PAGE2B,-0.21428571428571433,0.6445115810207203
BCHE,-0.21428571428571433,0.6445115810207203
BCL2L13,-0.21428571428571433,0.6445115810207203
PTGES3,0.21428571428571433,0.6445115810207203
PTGFR,-0.21428571428571433,0.6445115810207203
HTATSF1,0.21428571428571433,0.6445115810207203
SNAI1,0.21428571428571433,0.6445115810207203
BFSP2,-0.21428571428571433,0.6445115810207203
ZNF224,0.21428571428571433,0.6445115810207203
IL24,-0.21428571428571433,0.6445115810207203
