,OLIG2,SOX10,MBP,MOG,PLP1,PDGFRA,SOX2,EGFR,NES,CDX2,SPI1,KLF4,IRF8,OLIG1,GFAP,MKI67
MGH124-CD45negP3-F02,0.0,0.0,1.7760951415573722,0.0,0.0,0.0,1.266923815492267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-F03,0.0,0.0,0.0,0.3977789846998565,0.0,0.0,1.5267347406610223,0.0,0.0,0.0,0.0,0.438835836139193,0.0,0.0,0.0,0.0
MGH124-CD45negP3-F05,0.0,0.0,0.0,0.6832942777715524,1.6496650608556604,0.0,1.1295410484793325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-F06,1.095471318511129,0.6956643182593479,1.0080600986368617,0.6123640134401213,2.1724526682026726,0.4513704364235359,0.7217200933980913,0.0,1.1781106041097753,0.0,0.0,0.0,0.0,1.4443131623465109,1.253210448311481,0.0
MGH124-CD45negP3-F08,0.0,0.0,1.4040759939789638,0.5703722071437424,0.0,0.0,1.597684280698096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-F09,0.0,0.0,0.0,1.0315077957859724,0.0,0.0,1.5682529213394973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-F10,0.0,0.0,0.0,0.0,1.6265789830236588,0.0,1.639341830792353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7198407902669808,0.9094064023911734
MGH124-CD45negP3-F11,0.0,0.0,0.6226916955594084,0.891516412347869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-F12,1.2642044936601684,0.9164075957389739,0.0,0.9446524929945843,1.995514308685019,2.040428465988058,1.6881365054000874,0.0,1.2535013251137161,0.0,0.0,0.0,0.0,2.0330183457965756,0.0,0.0
MGH124-CD45negP3-G01,1.1420659234179182,1.424531683666186,0.0,1.2664376112319902,2.0291142424825996,0.0,1.4650333033010612,0.0,1.2800158299612003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-G02,0.0,0.0,1.107622921213625,1.6256587782418934,0.0,0.0,1.4368506714260487,0.0,1.4031895443409181,0.0,0.0,0.0,0.0,0.0,1.8092328950468755,0.0
MGH124-CD45negP3-G03,0.0,0.0,1.300482320628937,0.0,0.0,0.0,1.7765830740199442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-G05,1.5980639815319466,0.0,0.0,1.23966010965314,2.0677969346696026,1.61134136639458,1.2861171976278634,1.4349504171445742,1.6120554620001233,0.0,0.0,0.0,0.0,1.8283137995515302,0.0,0.0
MGH124-CD45negP3-G06,0.0,1.4523321269658078,0.0,0.0,1.5644395142293204,1.666885646825344,0.0,0.983747734433849,1.5239329002480333,0.0,0.0,0.0,0.0,1.6336278118529572,1.2016724307303288,0.0
MGH124-CD45negP3-G07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-G09,0.0,0.0,0.504013571500364,0.0,0.0,0.0,1.317829619832025,0.0,0.4635852548437998,0.0,0.0,0.0,0.0,0.0,0.0,0.2738263883666626
MGH124-CD45negP3-H03,1.1160472974609144,0.7474928709370887,0.0,0.608427521602519,0.0,1.7671414872772677,0.9777824640044487,0.2522215760886796,1.2980033205482835,0.0,0.0,0.0,0.0,1.8442693983975615,2.201435163590685,0.049764929906590635
MGH124-CD45negP3-H04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-H08,0.0,0.0,0.0,0.659759864736498,1.8098152720049825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.374117471514203,0.0
MGH124-CD45negP3-H09,0.0,0.0,0.48075715406169056,0.0,0.0,0.0,0.7672362014279307,0.0,0.9098219559100849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-CD45negP3-H10,1.1642484606448849,0.0,0.2268120485687561,0.491109669918884,0.0,0.0,0.0,0.52563590703595,0.7814316853497324,0.0,0.0,0.0,0.0,2.0567433525417673,1.8694980381398836,0.0
MGH124-CD45negP3-H12,0.0,0.9965239606362315,0.0,1.3277989430027661,0.0,1.0899623750639809,0.0,0.0,1.1507611065199186,0.0,0.0,1.3103644816966322,0.0,1.3218032270176847,0.0,1.5280721355389517
MGH124-CD45posP2-A01,0.0,0.0,1.009945900404975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3535780358001657,0.6442617401855716,0.0,0.0,0.0
MGH124-CD45posP2-A02,0.0,0.0,0.0,0.7948572036790735,0.0,0.0,0.0,0.0,0.0,0.0,0.5340088726983379,0.0,1.6250543819362488,0.0,0.0,0.0
MGH124-CD45posP2-A03,0.0,0.0,0.20417153928552162,0.429863381062701,0.0,0.0,0.0,0.0,0.0,0.0,0.9711892695855078,1.275672857151656,1.7144364305878266,0.0,0.0,0.0
MGH124-CD45posP2-A04,0.0,0.0,1.6517436280483373,0.32740449206297784,0.0,0.0,0.0,0.0,0.0,0.0,0.8678720739282795,1.0701140781843932,2.035625448228732,0.0,0.0,0.0
MGH124-CD45posP2-A06,0.0,0.0,1.2948107336697894,0.4438889848804668,0.0,0.0,0.0,0.0,0.0,0.0,1.0335616178229583,1.312973467336291,1.9357442538460075,0.0,0.0,0.0
MGH124-CD45posP2-A09,0.0,0.0,0.8271889450798932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7338134805654495,0.0,0.0,0.0,0.0
MGH124-CD45posP2-A10,0.0,0.0,1.4188613356943263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7611696206959764,0.0,1.6601788449953825,0.0,0.0,0.0
MGH124-CD45posP2-B02,0.0,0.0,1.5059767965672615,0.4180776410655001,0.0,0.0,0.0,0.0,0.0,0.0,0.8718027791005845,1.718738720614979,2.067311326532163,0.0,0.0,0.0
MGH124-CD45posP2-B04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846148285131594,1.5921642117813233,0.0,0.0,0.0,0.0
MGH124-CD45posP2-B06,0.0,0.0,0.0,0.1878423093427808,0.0,0.0,0.0,0.0,0.0,0.0,0.30298033227361193,1.7271858835206975,1.9695931000844495,0.0,0.0,0.0
MGH124-CD45posP2-B07,0.0,0.0,0.766633649933095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3814259670032898,1.7143368446426095,1.488524386555347,0.0,0.0,0.0
MGH124-CD45posP2-B08,0.0,0.0,0.0,0.3368563982386379,0.0,0.0,0.0,0.0,0.0,0.0,1.0161583037184,1.841837781371041,1.9793665202205606,0.0,0.0,0.0
MGH124-CD45posP2-B09,0.0,0.0,1.4934575725646517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.808841363486899,1.800888022921147,0.0,0.0,0.0
MGH124-CD45posP2-B11,0.0,0.0,1.4086708129645824,0.42791886017077196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5443032773373677,1.9510801228212995,0.0,0.0,0.0
MGH124-CD45posP2-B12,0.0,0.0,1.2023639282804162,0.26403425367492483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283997759932334,1.7827550825434604,0.0,0.0,0.0
MGH124-CD45posP2-D02,0.0,0.0,0.6260807043793544,0.5138687488782584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161957081195413,0.0,1.6069900420711656,0.0
MGH124-CD45posP2-D05,0.0,0.0,0.0,0.924276768046192,0.0,0.0,0.0,0.0,0.0,0.0,1.2629407524806118,1.7766155597568398,0.0,0.0,0.0,0.0
MGH124-CD45posP2-D06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003778982746459,0.0,2.021884744319806,0.0,0.0,0.0
MGH124-CD45posP2-D07,0.0,0.0,0.0,0.43437044100476047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5673000184437682,0.0,0.0,0.0,0.0
MGH124-CD45posP2-D10,0.0,0.0,1.5449490102808137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832403805025481,1.0278090876671864,2.2365376620539705,0.0,0.0,0.0
MGH124-CD45posP2-D12,0.0,0.0,0.5587361057021722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846148285131594,1.8408770562339059,0.0,0.0,0.0
MGH124-CD45posP2-E02,0.0,0.0,0.7568679381988861,0.3063047847724656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.746697680662522,2.083543525350178,0.0,1.834142179846994,0.0
MGH124-CD45posP2-E03,0.0,0.0,1.2486644175512926,0.606666591566299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2571130048592856,0.2676162182548665,0.0,0.0,0.0
MGH124-CD45posP2-E04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.300605700984708,1.3886284281297814,1.811653481985521,0.0,0.0,0.0
MGH124-CD45posP2-E05,0.0,0.0,1.149840910265404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523518622171288,1.8736377781654963,1.806649153955027,0.0,0.0,0.0
MGH124-CD45posP2-E07,0.0,0.0,0.0,0.34460071493845523,0.0,0.0,0.0,0.0,0.0,0.0,0.41741442487297653,0.8740959293940941,1.5178008767923072,0.0,0.0,0.0
MGH124-CD45posP2-E09,0.0,0.0,0.0,0.4556812617969006,0.0,0.0,0.0,0.0,0.0,0.0,1.424375844834407,1.6288215467079323,0.8083839543871952,0.0,0.0,0.0
MGH124-CD45posP2-E12,0.0,0.0,0.0,0.8235522446336995,0.0,0.0,0.0,0.13798460853713443,0.0,0.0,1.0545421867953144,1.5847834493340573,0.6620951876219628,0.0,0.6093053501862438,0.0
MGH124-CD45posP2-F02,0.0,0.0,0.0,0.38376546903450154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717739601980646,0.9168152939648655,0.0,0.0,0.0
MGH124-CD45posP2-F03,0.0,0.0,1.2146301060447886,0.3977789846998565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8217730964893448,1.4981771751310768,0.0,0.8295089026027116,0.0
MGH124-CD45posP2-F04,0.0,0.0,0.9680226699047182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774397002969123,1.5994256431741702,1.9962882550784682,0.0,0.0,0.0
MGH124-CD45posP2-F06,0.0,0.0,1.2566819605173047,0.34613545582979327,0.0,0.0,0.0,0.0,0.0,0.0,1.1273496666591096,0.8094678588402904,1.5505655681767,0.0,0.0,0.0
MGH124-CD45posP2-F07,0.0,0.0,0.0,0.3137072119398824,0.0,0.0,0.0,0.0,0.0,0.0,1.2577583764537226,1.796722199379829,1.7462061384711915,0.0,0.0,0.0
MGH124-CD45posP2-F08,0.0,0.0,1.2488860216307476,0.22391251441286472,0.0,0.0,0.0,0.0,0.0,0.0,1.2958789363675274,1.7235674400732128,1.612767283016942,0.0,0.0,0.0
MGH124-CD45posP2-F09,0.0,0.0,1.3790737657147776,0.8064798679728108,0.0,0.0,0.0,0.0,0.0,0.0,0.8990760561385529,0.8752372791484567,0.0,0.0,0.0,0.0
MGH124-CD45posP2-F10,0.0,0.0,0.2920256640742637,0.4945103912740235,0.0,0.0,0.0,0.0,0.0,0.0,1.446859855325633,1.0239193248833902,1.6669549950898628,0.0,0.0,0.0
MGH124-CD45posP2-F11,0.0,0.0,1.4016628990937277,0.5106068767464628,0.0,0.0,0.0,0.0,0.0,0.0,1.3245343429441332,1.4118396928963677,1.9880918103437824,0.0,0.0,0.0
MGH124-CD45posP2-G06,0.0,1.6576450625813446,2.3104947404704452,2.245979678973219,2.5887367248933075,0.0,0.4005345251198365,0.0,0.0,0.0,0.0,0.0,0.0,1.5229392042905687,0.0,0.0
MGH124-CD45posP2-G08,0.0,0.0,1.7043371148186084,0.47372691348830576,1.7512713586864024,0.0,1.1265791054826413,0.0,0.0,0.0,1.2211890921639048,1.662385865581829,1.413958089546859,0.5160306417760452,1.5331219810497583,0.2658282899589406
MGH124-CD45posP2-G09,0.0,0.0,1.4573803678365156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.830258337464601,2.0402671886795796,0.0,0.0,0.0
MGH124-CD45posP2-H05,0.0,0.0,0.9794971914738457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529382642289381,1.7447242621630632,1.018306360706413,0.0,0.0,0.0
MGH124-CD45posP2-H07,0.0,0.0,1.1680384074568049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0077447930918026,0.0,0.0,0.0,0.0,0.0
MGH124-CD45posP2-H09,0.0,0.0,0.0,1.125143101251963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4115122483571756,1.2165305850657278,0.0,0.0,0.0
MGH124-P4-A01,0.0,0.0,0.0,0.8977910198349435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-A03,0.0,0.0,1.3849383732376614,1.0186121299008049,0.0,0.0,1.6907185874255921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-A04,1.1395368295189223,1.422105533383002,0.0,0.44951098681674834,0.0,1.7314042721568472,1.5639556417329408,0.27734225091358494,0.978983650864377,0.0,0.0,0.0,0.0,1.6073179731634593,1.668763957739809,1.2679629348177415
MGH124-P4-A06,1.42359523424668,0.0,1.70112988943245,0.6728271986167743,0.0,1.7047896240162603,1.4238687169004556,0.0,0.0,0.0,0.0,1.6961883705966054,0.0,1.924489369434614,1.5840582808621415,0.0
MGH124-P4-A07,0.0,0.0,0.0,0.6636449990021913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6164325921053002,0.0,0.0
MGH124-P4-A08,0.0,0.0,0.0,0.0,0.0,0.0,1.5564375580790892,1.0463343646354974,0.0,0.0,0.0,0.0,0.0,0.0,1.8276362194330475,0.0
MGH124-P4-A10,1.2135505685048409,0.0,0.0,0.31125156197978865,0.0,0.0,0.8451220787799183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-A11,0.2979531468777652,0.0,0.0,0.21511860921586848,0.0,0.82119621697802,0.4012210039424773,0.0,0.0,0.0,0.0,0.0,0.0,1.9323349431772199,0.0,0.4350108897185355
MGH124-P4-A12,0.0,0.0,0.0,0.9372177742341286,1.801846029467038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-B01,1.1497384993332571,0.0,0.0,0.9635771005000134,1.9033287559179777,0.0,1.4767722108044887,0.0,0.0,0.0,0.0,0.0,0.0,0.7260742087720851,1.856392710471862,0.0
MGH124-P4-B03,1.3582738123613425,1.5838968190733822,1.551240839358827,0.0,1.2430691526742368,0.0,1.4416678257919322,0.0,0.27734225091358494,0.0,0.0,0.0,0.0,1.9657588209161976,1.826899933332011,0.0
MGH124-P4-B05,1.2397362966812024,1.1045684845957942,1.0701140781843932,0.8451220787799183,2.233196844521163,1.8493941651563566,0.45934554801799143,1.7409323018690355,1.466225783079591,0.0,0.0,0.0,0.0,1.782274421831181,1.4857606421479006,0.0
MGH124-P4-B06,0.4213802383976546,1.4440246024199082,0.4253139710838794,0.8116266938897682,1.854267464472791,1.3704107975992048,1.6037026171090865,0.0,0.31452315836970013,0.0,0.0,0.0,0.0,0.4513704364235359,2.0935155317158385,1.650863791189107
MGH124-P4-B07,0.0,0.0,0.0,0.44326023597880526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702259221187138,0.0
MGH124-P4-B08,0.0,0.0,0.0,0.0,0.0,0.0,1.4778467949218996,0.0,0.9820536914567835,0.0,0.0,0.0,0.0,0.0,0.0,0.9696095141107629
MGH124-P4-B09,1.09217713381268,0.0,0.0,0.4324439852896547,0.0,1.9643349328567266,0.9433293116202266,0.0,0.4213802383976546,0.0,0.0,0.0,0.0,1.9494603911839736,0.0,0.0
MGH124-P4-B10,0.0,1.7963116344681365,0.0,1.1900290662000426,1.6041461910444663,1.8610293091882026,1.165224665374694,0.39500793024821235,0.9120991336444784,0.0,0.0,0.0,0.0,1.5091610223263634,2.0441425915473346,0.0
MGH124-P4-C01,0.0,0.0,0.0,0.8438862250833201,0.0,0.0,1.7336624802231468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-C02,0.0,0.0,0.0,1.046475165466844,0.0,0.0,0.9104444062360024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-C03,1.0061639291223317,0.0,0.0,0.6518820479141565,1.411553201469816,1.6489275548023559,0.816440852567169,0.0,0.8023682634666193,0.0,0.0,1.481167329922196,0.0,1.4965751234698286,2.265528015509717,1.3289715218228324
MGH124-P4-C05,0.0,0.0,0.0,0.0,0.9214714228156872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-C06,0.0,0.0,0.0,0.0,1.153303116158393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7723052152500705,0.10528869422859871
MGH124-P4-C07,0.0,0.0,0.0,1.0964410068269779,0.0,0.0,1.6482329151387807,0.0,0.9133353003153136,0.0,0.0,0.0,0.0,0.7372482489357262,0.0,0.0
MGH124-P4-C08,1.3296949190866898,1.0423678361868098,0.12768177995315216,0.6945873972164293,2.1096105610568285,1.907133837215982,0.2296959490215787,1.6632905819752866,0.20917504990210298,0.0,0.0,0.0,0.0,1.5119749601406391,2.0559857946610127,0.0
MGH124-P4-C09,0.0,0.0,0.0,0.0,1.200197730777636,0.0,1.448247933086811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-C10,0.9736327085332505,1.1392192632739444,0.0,0.7738051410118171,2.303985879414441,1.6768588044649848,0.0,1.697728706523873,1.7587255479237351,0.0,0.0,0.0,0.0,1.754066400677122,2.25923238627855,0.0
MGH124-P4-C12,0.0,0.0,0.0,0.8954234750627523,0.0,0.0,1.6501603400679254,0.7959790327755365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-D01,0.0,0.0,0.0,1.0322427311599407,0.0,0.0,1.3789347518558046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-D02,0.0,0.0,0.0,0.0,0.0,0.0,1.6833638299572617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202967694299572,0.0
MGH124-P4-D03,0.0,0.0,0.0,0.8603601983289134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-D04,0.0,0.6256585168093987,0.0,0.0,1.8068229560741609,0.21215502937517444,1.4632672936666429,0.0,0.0,0.0,0.0,0.0,0.0,0.6071074851120741,0.0,0.0
MGH124-P4-D06,1.0135317388115102,0.8962861518102246,1.3723180638939767,0.0,1.8902547988255216,1.9975535438597867,1.5801513708057682,0.0,0.0,0.0,0.0,0.0,0.0,1.4557318107268251,0.0,0.0
MGH124-P4-D08,0.0,0.0,0.0,0.6855038507868366,0.0,0.0,0.6352665905237822,0.37804705761920954,0.22294250317224143,0.0,0.0,0.0,0.0,0.44200026650165963,0.0,0.7553204383897066
MGH124-P4-D09,1.4885545854180464,1.080569346572821,1.5954693510595113,0.0,2.2617210927203892,0.9178325556836854,1.2074154208150758,1.9178938489980875,1.0379212052675992,0.0,0.0,0.0,0.0,1.911157917662682,0.0,0.0
MGH124-P4-D10,1.186592946651298,0.0,0.0,0.857981838020382,1.4916453348463694,1.8314642978058062,1.5903855060791319,1.6196771348755066,0.189910519168378,0.0,0.0,0.0,0.0,1.6489275548023559,0.0,1.5006325502947162
MGH124-P4-D12,0.0,0.0,0.0,0.7593316608286924,0.0,1.5530936224080334,0.917018972810708,0.0,1.0541296556390343,0.0,0.0,0.0,0.0,1.390054612932775,1.7119546428707426,1.3276310251513368
MGH124-P4-E01,0.0,0.0,0.0,1.2579015981235562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740504375511343
MGH124-P4-E02,1.6571666444943822,0.0,0.8480719348489124,0.0,2.086704663187058,2.1245181958011363,1.336392849227471,1.7654642968137557,0.5533010085903681,0.0,0.0,0.0,0.0,1.9033246421591148,0.0,0.0
MGH124-P4-E03,0.0,0.0,0.0,0.6855038507868366,0.0,0.0,1.3752477342879574,0.0,1.4538294729083323,0.0,0.0,0.0,0.0,0.0,0.0,1.282327361029861
MGH124-P4-E04,0.0,0.0,0.0,0.0,1.9359491424043769,1.660993094415916,1.10017145790442,0.0,1.2162833791525574,0.0,0.0,0.0,0.0,1.6016022916716326,0.0,0.0
MGH124-P4-E07,0.0,0.0,0.6713105462796616,1.1309573923694853,0.0,0.0,1.2038281304828264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-E09,0.0,0.0,0.0,0.9400954664758956,0.0,0.0,0.8020926187124219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-E11,0.0,0.0,0.0,0.0,0.7240703392190967,0.0,1.2524819853070976,0.0,0.0,0.0,0.0,0.0,0.0,0.2649320375970673,0.0,0.0
MGH124-P4-E12,0.0,1.1048044688674226,1.5920473625886788,0.27205955408631405,1.5023224249698583,0.0,1.097287118826635,0.0,0.8378980122575946,0.0,0.0,0.0,0.0,0.9854336270392152,0.0,0.0
MGH124-P4-F01,0.0,0.0,0.0,0.9162035761351288,0.0,1.7743613379875711,1.3478129665072995,0.0,0.0,0.0,0.0,0.0,0.0,0.43437044100476047,0.0,1.3886284281297814
MGH124-P4-F02,0.0,0.0,0.0,0.0,0.0,1.7435672977770755,1.6523232599599615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582803956928687,0.0
MGH124-P4-F03,0.0,0.0,1.0974078123935826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-F04,0.0,0.3360754183202852,0.0,0.7257409078358745,0.0,0.0,0.8325806593429627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-F06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-F07,0.0,0.0,0.0,0.8902048727277475,0.3266088538055829,0.0,0.0,0.0,1.1545159853772706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-F08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0449231054673693,0.0,0.0
MGH124-P4-F09,0.0,0.0,0.0,1.101246509939806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-F10,0.0,0.5679726873040671,0.0,1.0376323062948438,1.8663769649209248,1.998818513516104,0.0,1.5016078092533056,0.0,0.0,0.0,0.0,0.0,0.903538828433714,2.0157621764494262,0.0
MGH124-P4-G01,0.0,0.0,0.0,0.8428946617365806,1.608643021276832,0.0,1.5980260401509874,0.0,0.9155908340139095,0.0,0.0,0.0,0.0,0.0,1.9735276529092973,0.0
MGH124-P4-G02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-G04,0.0,0.0,0.0,0.0,2.0338908879693056,1.556096202036983,1.4369991148686136,1.7375919283628836,1.132583826785852,0.0,0.0,0.0,0.0,0.0,2.331054724844623,0.0
MGH124-P4-G09,0.0,0.0,0.0,0.0,0.0,1.3500924040696591,0.5391653758026046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-G12,0.0,0.0,0.0,0.0,0.0,1.6473538877220892,1.0393620087772775,0.0,0.5959507384262853,0.0,0.0,0.0,0.0,1.3163174858050977,1.5568919238039884,1.5328707628701812
MGH124-P4-H01,0.0,0.0,0.0,0.6360921076968012,1.6997095643452345,0.0,1.248959852388648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4884941839795327,0.0
MGH124-P4-H03,0.0,0.0,0.0,0.7714288900585146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P4-H06,1.0374877642211495,1.459561762770087,1.5807048277608615,0.0,1.9995279729372042,0.7234002080324236,1.4535515691049945,0.0,0.0,0.0,0.0,0.0,0.0,1.8768714241454014,0.0,0.0
MGH124-P4-H07,0.0,0.0,0.0,0.7837492247627191,0.0,0.0,1.5326695968350865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5798433158616254,0.0
MGH124-P4-H08,0.0,1.5469703767219039,1.2494024462052924,0.2711738958219848,2.0225366580792157,0.0,1.1126118775937694,0.0,1.2221606408890389,0.0,0.0,0.0,0.0,1.5259597428650409,0.0,0.0
MGH124-P4-H11,0.0,0.8428946617365806,0.0,1.693220327201146,1.2313923261567747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0320958712993007,0.0,0.0
MGH124-P4-H12,0.0,0.0,0.0,0.9416208947308357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P9-A01,0.0,0.0,0.0,0.8558284956167027,0.34613545582979327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P9-A02,0.0,0.0,0.0,0.7010077041580176,0.0,0.0,1.3443049931371471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288359696403109,0.0
MGH124-P9-A03,0.0,0.0,1.1633672445553396,0.7179995626101188,0.9096142378922923,0.08197129867133604,1.30724947983591,0.0,0.0,0.0,0.0,0.0,0.0,1.3672338564341444,0.0,0.0
MGH124-P9-A04,0.0,1.0080600986368617,0.4305098234729405,0.5447711127956801,1.7689059380361094,0.20114704102861727,1.2382088011585284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P9-A05,0.0,0.4318001235788349,1.0969247689997113,0.34151718618622656,2.027917442703637,1.984414049324051,1.8272309942057907,0.0,0.0,0.0,0.0,0.0,0.0,1.9023883365653078,1.4853326813029382,0.0
MGH124-P9-A06,0.0,0.0,0.0,0.9722385293508545,0.0,0.0,1.4485317290066022,0.0,0.25038054042221336,0.0,0.0,0.0,0.0,0.0,1.3546455041658876,0.0
MGH124-P9-A07,0.0,0.0,1.1601145774971597,1.0877324964767365,0.0,0.0,0.7825921442331123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P9-A08,1.5503089208594554,0.0,0.0,0.840404470487641,0.0,1.5538766332691685,1.6429666764533073,1.036474237027614,0.8943422989497092,0.0,0.0,0.0,0.0,1.7655244418860012,0.0,1.2067354084618738
MGH124-P9-A10,0.0,0.0,0.0,0.2131447036848038,0.0,0.0,1.4631000438550565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P9-A12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH124-P9-B01,0.0,0.0,0.0,0.6158337201718255,0.0,0.0,1.0677450624703944,0.0,0.0,0.0,0.0,0.0,0.0,1.3073097110628686,0.0,0.6273448163812408
MGH124-P9-B02,1.3781921176549952,0.0,0.0,0.0,0.0,0.0,0.5287936815360249,1.6553155012693415,1.3709844039714796,0.0,0.0,0.0,0.0,1.8323348629099077,0.0,0.0
