gene,r,p,abs_r,novel
?|645851,0.07584411584760764,0.07993644510495006,0.07584411584760764,True
ATP1B4,-0.07584022929254546,0.07995194593488446,0.07584022929254546,True
ZNF468,-0.07584000043841176,0.07995285875460996,0.07584000043841176,True
DKFZP434H168,0.07582279945859095,0.08002149167061429,0.07582279945859095,True
PKD2,0.07582215550764236,0.08002406199937298,0.07582215550764236,True
UBXN2B,-0.07580469485507213,0.08009378165840263,0.07580469485507213,True
PJA1,-0.07578354318826698,0.08017830529766785,0.07578354318826698,True
ZNF16,0.07576728722946992,0.08024331442384293,0.07576728722946992,True
LRRC16A,-0.07574966489416035,0.08031383605031073,0.07574966489416035,True
GAGE4,-0.07574564304568464,0.08032993784731109,0.07574564304568464,True
SIN3A,0.07574235451667011,0.08034310568352668,0.07574235451667011,True
KIAA1486,0.07574166016334974,0.08034588621729698,0.07574166016334974,True
TMPRSS11A,-0.07572790313877828,0.08040099221471649,0.07572790313877828,True
C4orf22,0.07572747526381876,0.08040270662817448,0.07572747526381876,True
NDST4,-0.07570416395754974,0.08049615535509912,0.07570416395754974,True
DYDC2,0.07570009910891871,0.08051245923829496,0.07570009910891871,True
PTPDC1,0.07568551210771943,0.08057098891551953,0.07568551210771943,True
DAB1,0.07566892682770288,0.08063757845456146,0.07566892682770288,True
SNORA13,0.07566201630360235,0.08066533720944374,0.07566201630360235,True
INVS,-0.07564083242848685,0.0807504785430534,0.07564083242848685,True
KLHL23,0.07563620137310575,0.08076910117418229,0.07563620137310575,True
PDLIM4,0.0756361042648249,0.08076949170807199,0.0756361042648249,True
ADAM7,-0.07561013250550448,0.08087399550131213,0.07561013250550448,True
BEND3,0.07560990708425228,0.08087490301842527,0.07560990708425228,True
PLP1,-0.07558236131610699,0.08098586083304146,0.07558236131610699,True
OR11A1,0.07555310884417876,0.08110382836198081,0.07555310884417876,True
CDK5R1,0.07554982355562725,0.08111708575062933,0.07554982355562725,True
SETBP1,0.07551747692990649,0.08124771036908801,0.07551747692990649,True
MYH7B,0.07550570014316425,0.08129531054461342,0.07550570014316425,True
GIGYF1,0.07550461939947577,0.08129967989449392,0.07550461939947577,True
EHF,-0.07549420802205266,0.08134178189571693,0.07549420802205266,True
DNALI1,-0.07549323365318904,0.08134572299557964,0.07549323365318904,True
COX7B2,-0.07548954208854479,0.08136065593459751,0.07548954208854479,True
WDR5B,-0.07547714733251501,0.0814108108327852,0.07547714733251501,True
RG9MTD2,0.07543921991994476,0.08156443806367782,0.07543921991994476,True
RBM45,0.07543440373838521,0.08158396306542455,0.07543440373838521,True
UFM1,0.07542948379253095,0.08160391263651744,0.07542948379253095,True
NUP210L,0.0754028381517323,0.08171202490793761,0.0754028381517323,True
ABP1,-0.0753943121546209,0.0817466428282426,0.0753943121546209,True
UFD1L,0.07538758463405634,0.08177396680693719,0.07538758463405634,True
C11orf30,0.07538712058509539,0.08177585182476206,0.07538712058509539,True
HTA,0.07537059981605222,0.0818429839071861,0.07537059981605222,True
AOX1,-0.07535757934208503,0.08189592395949209,0.07535757934208503,True
WSB2,0.07534571755849458,0.08194417699057527,0.07534571755849458,True
HEMGN,0.0753425561537187,0.08195704127770759,0.0753425561537187,True
CRCT1,0.07532787826285783,0.08201678947964783,0.07532787826285783,True
APOD,0.07531365513076621,0.08207472013107134,0.07531365513076621,True
LOC342346,-0.07531291515946488,0.08207773493090664,0.07531291515946488,True
ASTE1,0.07527367694050051,0.08223772807378693,0.07527367694050051,True
C1orf104,0.07525134647189019,0.08232889269789168,0.07525134647189019,True
TIFAB,0.07525106332381133,0.08233004918046831,0.07525106332381133,True
C20orf114,0.07522949907350761,0.08241816423641353,0.07522949907350761,True
SERPINE3,0.07522854014262839,0.08242208435478879,0.07522854014262839,True
MUC13,0.07522525713094563,0.08243550647861614,0.07522525713094563,True
LOC100169752,0.07521763668088649,0.08246666841007298,0.07521763668088649,True
ZNF880,-0.07520044094659142,0.08253702106926662,0.07520044094659142,True
FUNDC2P2,-0.07518192506100685,0.08261282908161909,0.07518192506100685,True
SLC35E2,0.07517829033701352,0.08262771702851243,0.07517829033701352,True
LOC100128675,-0.07517287258280857,0.08264991234996125,0.07517287258280857,True
C10orf108,-0.07516989014357511,0.08266213278966515,0.07516989014357511,True
RBMY3AP,-0.07516202856964187,0.0826943523105212,0.07516202856964187,True
PPP2R3A,-0.07514415362553938,0.08276764795308741,0.07514415362553938,True
FATE1,0.07514369500821584,0.08276952918949645,0.07514369500821584,True
CD9,-0.07513202680927086,0.08281740346490293,0.07513202680927086,True
MRPS17,0.07512460636633128,0.08284786096202308,0.07512460636633128,True
KIR2DS4,0.07510295557006309,0.08293677923644699,0.07510295557006309,True
SLCO6A1,0.07507387072015625,0.08305634999777943,0.07507387072015625,True
ASTL,0.0750575600751372,0.08312346564061801,0.0750575600751372,True
FAM66D,-0.07503035588545208,0.08323550391948253,0.07503035588545208,True
NIPAL3,0.07502748282511015,0.08324734350719565,0.07502748282511015,True
C11orf63,0.07501945849019051,0.08328041817625867,0.07501945849019051,True
SPINK2,0.07501515137112094,0.08329817561843972,0.07501515137112094,True
OR8U1,0.07501293891977484,0.08330729832834022,0.07501293891977484,True
KRTAP10-9,-0.07501230452145115,0.08330991432315425,0.07501230452145115,True
TAS2R13,0.07500671832808865,0.0833329523257283,0.07500671832808865,True
CST9,0.07500021011295842,0.08335979932507705,0.07500021011295842,True
FLJ40852,0.0749922344678771,0.08339270913681161,0.0749922344678771,True
WNT8A,0.07498524456330866,0.08342156012671502,0.07498524456330866,True
C19orf28,-0.07494551748977682,0.08358568767187213,0.07494551748977682,True
C22orf40,-0.07494525089341372,0.08358678996231832,0.07494525089341372,True
ILKAP,-0.07494205052470126,0.08360002337667993,0.07494205052470126,True
CCDC63,-0.07493449023257608,0.08363129164324128,0.07493449023257608,True
PSMA6,0.07492954557298932,0.08365174714231434,0.07492954557298932,True
XCR1,0.0749229733009092,0.08367894214416151,0.0749229733009092,True
CXorf40A,-0.07491891413683213,0.08369574187620779,0.07491891413683213,True
FSHB,-0.07487784714168758,0.08386585974935885,0.07487784714168758,True
RNF7,0.07486522113466224,0.08391821839093619,0.07486522113466224,True
KIF3C,0.07486237925152575,0.08393000700050104,0.07486237925152575,True
CRNKL1,-0.0748619797450239,0.08393166432788222,0.0748619797450239,True
OR52W1,0.0748532301264634,0.08396796819124079,0.0748532301264634,True
ENDOU,-0.0748349013765975,0.08404405881635833,0.0748349013765975,True
PHF11,0.07481127031642017,0.08414224376784302,0.07481127031642017,True
FAM65C,-0.07479937667083346,0.0841916958185641,0.07479937667083346,True
C1orf105,-0.07478350258027469,0.08425773452371467,0.07478350258027469,True
HCG2P7,0.07476021562876498,0.08435468752863588,0.07476021562876498,True
PRAMEF18,0.07475911594356706,0.08435926818826368,0.07475911594356706,True
MGC72080,0.0747552636001256,0.08437531643108268,0.0747552636001256,True
CEP68,0.0747535855062096,0.0843823078705185,0.0747535855062096,True
ZNF366,0.07475162589895996,0.08439047277007354,0.07475162589895996,True
CXorf48,0.07473080152088206,0.08447727901242302,0.07473080152088206,True
RABEP1,-0.07471950880715562,0.08452438271185925,0.07471950880715562,True
ZMIZ1,0.07471759403746793,0.08453237162052996,0.07471759403746793,True
DCLRE1A,-0.07470131052365325,0.0846003352250944,0.07470131052365325,True
ABT1,0.07468798480135487,0.08465598648778634,0.07468798480135487,True
CSMD3,0.07467993417943962,0.08468962203299442,0.07467993417943962,True
VIPR2,-0.0746738601974175,0.08471500629966165,0.0746738601974175,True
ACACA,0.07467070524630427,0.08472819383123921,0.07467070524630427,False
AACSL,-0.07465743359159763,0.08478368679339247,0.07465743359159763,True
ITFG3,-0.07463265486304657,0.08488737291149015,0.07463265486304657,True
DFNB31,0.0746286867986084,0.08490398669772195,0.0746286867986084,True
ALDH1A3,0.07460889830840761,0.08498687776718909,0.07460889830840761,True
CLEC14A,0.0746082318890049,0.08498967043539707,0.0746082318890049,True
OR6M1,0.07457674999926735,0.08512168142243787,0.07457674999926735,True
MEGF6,0.07455815671307577,0.08519972508439297,0.07455815671307577,True
FLJ44054,0.0745457559355352,0.08525180830637029,0.0745457559355352,True
SLC25A41,-0.07453714219352496,0.08528800109819719,0.07453714219352496,True
FARSB,0.07450298807463306,0.0854316301276665,0.07450298807463306,True
NAALAD2,0.07450089029311767,0.08544045832393518,0.07450089029311767,True
CES4,-0.07449758472357063,0.08545437080582839,0.07449758472357063,True
SEC31B,0.07449308353975988,0.08547331832557212,0.07449308353975988,True
WDR44,0.07448890047708678,0.08549092976524232,0.07448890047708678,True
FEZF1,0.07448830259716979,0.08549344718518508,0.07448830259716979,True
CHRNA9,0.07448728566371367,0.08549772919993302,0.07448728566371367,True
IFT88,-0.07443644514943543,0.08571202445964576,0.07443644514943543,True
LINGO2,0.0744225697679036,0.08577058500085594,0.0744225697679036,True
PPP2R5D,-0.07441046070182418,0.08582171721485132,0.07441046070182418,True
CT45A6,0.07439631649284985,0.08588147420169326,0.07439631649284985,True
THAP11,0.07438991102912529,0.08590854727332453,0.07438991102912529,True
OR4X2,-0.07438378957938807,0.08593442636856011,0.07438378957938807,True
KRT82,0.07437241106863157,0.08598254695035763,0.07437241106863157,True
KLRF1,0.07434448590901865,0.086100736584507,0.07434448590901865,True
PPP3CB,0.07434127760615139,0.08611432369024492,0.07434127760615139,True
DCK,0.07432712211262174,0.08617429257826853,0.07432712211262174,True
KIAA1683,0.0743130948758418,0.08623375129438086,0.0743130948758418,True
CDC42BPA,-0.07428460860543706,0.08635460072350813,0.07428460860543706,True
IFIH1,0.07426909639502656,0.08642046667134093,0.07426909639502656,True
ZNF671,-0.07426901704183154,0.08642080371463198,0.07426901704183154,True
RPA3,-0.0742499408677907,0.08650185822393976,0.0742499408677907,True
LRRC6,0.07424888045532232,0.08650636570344782,0.07424888045532232,True
FAM22F,-0.07423825311334618,0.08655154963504261,0.07423825311334618,True
COL25A1,-0.07423205078322737,0.08657792866546497,0.07423205078322737,True
SIGLEC5,0.0742297561663157,0.08658768950413906,0.0742297561663157,True
LTK,0.07421960691306922,0.08663087301315679,0.07421960691306922,True
ILF2,0.07421849087595425,0.0866356226372372,0.07421849087595425,True
GJA8,0.07414523575395086,0.08694784018639581,0.07414523575395086,True
DNAJC8,-0.07413232976167716,0.08700293999213252,0.07413232976167716,True
TM9SF1,-0.07412345731844125,0.08704083558729254,0.07412345731844125,True
WHAMM,-0.07406512467419885,0.0872903143639331,0.07406512467419885,True
ZBTB17,0.07405778019497603,0.08732176619289347,0.07405778019497603,True
BSPH1,-0.07405576183814652,0.08733041115489718,0.07405576183814652,True
EYA2,0.07404945718685839,0.08735741947288055,0.07404945718685839,True
RNF186,-0.07403269359061802,0.08742926526432745,0.07403269359061802,True
MID2,0.07400993098901747,0.08752689782186858,0.07400993098901747,True
HDGFRP3,0.07400878777205379,0.08753180358051046,0.07400878777205379,True
CCDC68,-0.07398291586431592,0.08764288395450898,0.07398291586431592,True
OR4E2,0.07397796270210161,0.08766416315682567,0.07397796270210161,True
ALG10,0.0739576503536058,0.08775147018811334,0.0739576503536058,True
TSKS,0.0739490056752731,0.08778864816481784,0.0739490056752731,True
PROL1,0.07394682950281928,0.0877980091772347,0.07394682950281928,True
DST,0.07392324332646337,0.08789951886720318,0.07392324332646337,True
MAB21L2,-0.07392147368808255,0.08790713880453002,0.07392147368808255,True
CENPB,-0.07389581893200778,0.08801766605013413,0.07389581893200778,True
DNMBP,-0.07389539727244726,0.08801948360027949,0.07389539727244726,True
KCNN1,0.0738850275022253,0.08806419166400575,0.0738850275022253,True
TTBK2,0.07384765254661836,0.08822548098544966,0.07384765254661836,True
SNAPIN,0.0738238369698852,0.088328379463296,0.0738238369698852,True
CELF3,0.07381989353114825,0.08834542693943552,0.07381989353114825,True
MCM2,0.07380798806577332,0.08839691028422735,0.07380798806577332,True
C2orf68,0.07378414881977918,0.08850007191106826,0.07378414881977918,True
C8orf79,-0.07377573265118433,0.08853651502688174,0.07377573265118433,True
ZNF626,-0.07376082476537832,0.08860109773491635,0.07376082476537832,True
AGT,-0.07375399289732593,0.08863070683610488,0.07375399289732593,True
SMYD5,0.07374031730798518,0.08869000030066128,0.07374031730798518,True
ELOF1,-0.07373222906674996,0.08872508361257689,0.07373222906674996,True
TUSC1,-0.07369490938418927,0.08888710481066155,0.07369490938418927,True
MSI1,-0.07367630171192066,0.088967977687231,0.07367630171192066,True
HOXA11AS,0.07362232039546941,0.08920292644099348,0.07362232039546941,True
MGAT5,0.07361753719712313,0.08922376888889978,0.07361753719712313,True
FBXL22,0.07361386583376085,0.08923976924785261,0.07361386583376085,True
C1orf125,-0.07360836693919476,0.0892637385761119,0.07360836693919476,True
TMEM66,-0.0736049486312798,0.08927864136688544,0.0736049486312798,True
LOC341056,0.07360468283254075,0.08927980025289066,0.07360468283254075,True
OR51B4,0.0735989013574756,0.08930501055001219,0.0735989013574756,True
C2orf14,-0.07358605372884472,0.08936105349318987,0.07358605372884472,True
NANOG,0.07357846126533286,0.08939418603250272,0.07357846126533286,True
OR2AK2,-0.07357400364951502,0.08941364309349435,0.07357400364951502,True
SPATA5,0.0735386305693432,0.0895681637592292,0.0735386305693432,True
FGFR2,-0.07351307512312531,0.08967993128441891,0.07351307512312531,False
C1orf158,0.07350903444624793,0.08969761355587712,0.07350903444624793,True
LOC100132831,-0.0734958160978038,0.08975547748633661,0.0734958160978038,True
BRD1,0.07348097987602138,0.08982045942121178,0.07348097987602138,True
HHLA2,-0.07342620497896173,0.09006069799576508,0.07342620497896173,True
ANKMY2,-0.07340532871889574,0.0901523953179743,0.07340532871889574,True
WBSCR22,-0.07340440792290144,0.0901564415661999,0.07340440792290144,True
PTDSS1,0.07339318773756023,0.09020575806680281,0.07339318773756023,True
CA3,0.0733622949451956,0.09034165417475853,0.0733622949451956,True
ZNF598,0.0733524037421391,0.09038519986592625,0.0733524037421391,True
HGS,0.07334421212326334,0.09042127594163908,0.07334421212326334,True
ZNF549,-0.07332652387202225,0.09049921480747618,0.07332652387202225,True
SPON2,0.07330147905685898,0.09060966070397172,0.07330147905685898,True
RAX2,-0.07327428010210507,0.09072972865045455,0.07327428010210507,True
EID1,-0.07327424396411378,0.09072988826401995,0.07327424396411378,True
MBD3,-0.07326403623509126,0.09077498257693649,0.07326403623509126,True
KRT35,-0.07325362296085816,0.09082100343988085,0.07325362296085816,True
IGFBP4,0.07323640611145084,0.090897133351669,0.07323640611145084,True
AMIGO3,0.07323151190972885,0.09091878399897575,0.07323151190972885,True
WDR90,0.0732236439582862,0.0909535983922287,0.0732236439582862,True
NR2F2,0.0732197249876243,0.09097094318191927,0.0732197249876243,True
CCDC103,0.07319990681572058,0.09105869613030881,0.07319990681572058,True
C11orf17,0.07318801012528359,0.09111140611728247,0.07318801012528359,True
LOC728190,0.07317869923296434,0.09115267641933249,0.07317869923296434,True
KRTAP5-7,-0.07316289022026123,0.09122278380761653,0.07316289022026123,True
KIAA0754,0.07313451524643151,0.09134872521507022,0.07313451524643151,True
UBTD1,0.07312851958224015,0.0913753546059442,0.07312851958224015,True
RFWD2,0.07312094375129397,0.09140901111293803,0.07312094375129397,True
SIGLEC15,-0.0731131740966618,0.0914435390246465,0.0731131740966618,True
TAS2R42,0.07311024683455816,0.09145655032497464,0.07311024683455816,True
ZNF800,0.07310399028978315,0.09148436483004091,0.07310399028978315,True
FAM190B,0.07304660396819254,0.09173980162668978,0.07304660396819254,True
ACCN1,0.07303900722455546,0.09177365888673197,0.07303900722455546,True
LTB,0.07303239881376265,0.09180311947524096,0.07303239881376265,True
ADIPOR2,-0.07303205597439683,0.09180464807508006,0.07303205597439683,True
ZNF544,-0.07303174413680036,0.09180603846667254,0.07303174413680036,True
B4GALNT3,-0.07301947196422483,0.09186076985283098,0.07301947196422483,True
TEX13A,0.0730009817362494,0.09194328186155655,0.0730009817362494,True
LPCAT4,0.07298703987085095,0.09200553621410608,0.07298703987085095,True
NDN,0.07297482811620763,0.09206009287365045,0.07297482811620763,True
YSK4,0.07294097795375384,0.09221145574938881,0.07294097795375384,True
C1orf226,-0.07293592302284767,0.09223407624889098,0.07293592302284767,True
ZNF446,0.07288454502380765,0.09246424181791967,0.07288454502380765,True
FDPS,-0.0728616175390512,0.09256710174740106,0.0728616175390512,True
CCDC85A,0.0728494717504842,0.09262162869750114,0.0728494717504842,True
C12orf40,0.07282945304927582,0.09271155619201907,0.07282945304927582,True
